"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,2970,30,0
1,,2970,30,0
2,,2970,30,0
3,,2897,103,0
4,,2647,353,0
5,,2647,353,0
6,,1925,1075,0
7,,1925,1075,0
8,,719,2281,0
9,,104,2896,0
10,,104,2896,0
11,,104,2896,0
12,,4,2996,0
13,,4,2996,0
14,,0,3000,0
15,,0,3000,0
16,,0,2970,30
17,,0,2970,30
18,,0,2897,103
19,,0,2647,353
20,,0,2647,353
21,,0,1925,1075
22,,0,1925,1075
23,,30,719,2251
24,,30,104,2866
25,,103,104,2793
26,,353,104,2543
27,,353,4,2643
28,,1075,4,1921
29,,1070,5,1925
30,,2276,5,719
31,,2881,15,104
32,,2845,51,104
33,,2737,159,104
34,,2837,159,4
35,,2458,538,4
36,,1502,1498,0
37,,1502,1498,0
38,,1502,1498,0
39,,339,2661,0
40,,30,2970,0
41,,3,2997,0
42,,3,2997,0
43,,0,3000,0
44,,0,2995,5
45,,0,2995,5
46,,0,2985,15
47,,0,2949,51
48,,0,2841,159
49,,0,2841,159
50,,0,2462,538
51,,5,1502,1493
52,,5,1502,1493
53,,11,1506,1483
54,,47,343,2610
55,,155,34,2811
56,,149,13,2838
57,,528,13,2459
58,,1488,10,1502
59,,1488,10,1502
60,,1488,10,1502
61,,2651,10,339
62,,2960,10,30
63,,2987,10,3
64,,2987,10,3
65,,2990,10,0
66,,2962,38,0
67,,2962,38,0
68,,2851,145,4
69,,2534,462,4
70,,1635,1361,4
71,,490,2500,10
72,,490,2500,10
73,,490,2500,10
74,,51,2939,10
75,,8,2986,6
76,,8,2986,6
77,,2,2992,6
78,,8,2992,0
79,,8,2992,0
80,,8,2992,0
81,,8,2964,28
82,,0,2972,28
83,,0,2861,139
84,,0,2544,456
85,,0,1645,1355
86,,0,500,2500
87,,0,500,2500
88,,28,500,2472
89,,19,70,2911
90,,130,23,2847
91,,447,23,2530
92,,1346,17,1637
93,,2467,41,492
94,,2354,154,492
95,,2354,154,492
96,,2505,442,53
97,,2552,434,14
98,,2552,434,14
99,,2558,434,8
100,,1771,1221,8
101,,598,2394,8
102,,71,2921,8
103,,4,2988,8
104,,12,2979,9
105,,12,2979,9
106,,0,2991,9
107,,0,2991,9
108,,0,2967,33
109,,0,2854,146
110,,0,2854,146
111,,9,2566,425
112,,9,2566,425
113,,9,2566,425
114,,9,2566,425
115,,33,1779,1188
116,,146,606,2248
117,,87,138,2775
118,,363,83,2554
119,,339,107,2554
120,,304,142,2554
121,,304,130,2566
122,,1091,130,1779
123,,2155,239,606
124,,2682,239,79
125,,2228,760,12
126,,2228,760,12
127,,1146,1842,12
128,,216,2784,0
129,,216,2784,0
130,,24,2976,0
131,,2,2998,0
132,,0,2941,59
133,,0,2929,71
134,,0,2905,95
135,,0,2870,130
136,,0,2870,130
137,,0,2870,130
138,,0,2761,239
139,,59,2761,180
140,,71,2240,689
141,,95,2240,665
142,,130,1158,1712
143,,130,216,2654
144,,110,236,2654
145,,219,44,2737
146,,219,22,2759
147,,740,20,2240
148,,740,20,2240
149,,1822,20,1158
150,,2735,49,216
151,,2613,171,216
152,,2805,171,24
153,,2827,171,2
154,,2428,572,0
155,,1465,1535,0
156,,1465,1535,0
157,,1465,1535,0
158,,1465,1535,0
159,,1465,1515,20
160,,1465,1515,20
161,,371,2609,20
162,,371,2609,20
163,,37,2943,20
164,,37,2943,20
165,,37,2914,49
166,,21,2828,151
167,,0,2849,151
168,,0,2849,151
169,,0,2448,552
170,,0,1485,1515
171,,0,1485,1515
172,,29,1485,1486
173,,151,1485,1364
174,,151,1485,1364
175,,151,1485,1364
176,,552,391,2057
177,,1515,391,1094
178,,1515,57,1428
179,,1515,57,1428
180,,1515,57,1428
181,,1428,108,1464
182,,1428,87,1485
183,,2522,87,391
184,,2326,283,391
185,,2660,283,57
186,,2052,891,57
187,,996,1947,57
188,,1032,1947,21
189,,1053,1947,0
190,,1053,1947,0
191,,167,2833,0
192,,10,2990,0
193,,10,2990,0
194,,10,2990,0
195,,10,2990,0
196,,10,2903,87
197,,0,2913,87
198,,0,2913,87
199,,0,2717,283
200,,0,2717,283
201,,0,2109,891
202,,0,1053,1947
203,,87,1053,1860
204,,38,1102,1860
205,,13,1127,1860
206,,209,241,2550
207,,209,84,2707
208,,804,97,2099
209,,1860,97,1043
210,,1860,97,1043
211,,1715,242,1043
212,,1361,586,1053
213,,2247,586,167
214,,2404,586,10
215,,2404,586,10
216,,1380,1610,10
217,,1380,1610,10
218,,325,2665,10
219,,335,2616,49
220,,39,2887,74
221,,1,2925,74
222,,0,2926,74
223,,0,2913,87
224,,0,2913,87
225,,0,2913,87
226,,49,2768,183
227,,32,2456,512
228,,4,2484,512
229,,1,2487,512
230,,14,2487,499
231,,14,1463,1523
232,,2,1475,1523
233,,147,420,2433
234,,501,420,2079
235,,501,124,2375
236,,455,132,2413
237,,415,171,2414
238,,1385,225,1390
239,,1385,225,1390
240,,2440,225,335
241,,1955,710,335
242,,1299,1620,81
243,,1337,1592,71
244,,1338,1589,73
245,,1338,1589,73
246,,1338,1589,73
247,,311,2604,85
248,,28,2887,85
249,,70,2887,43
250,,31,2954,15
251,,4,2938,58
252,,4,2898,98
253,,4,2844,152
254,,16,2844,140
255,,0,2860,140
256,,0,2375,625
257,,0,1423,1577
258,,46,1423,1531
259,,50,1459,1491
260,,69,1494,1437
261,,13,1550,1437
262,,13,523,2464
263,,497,241,2262
264,,1449,241,1310
265,,1155,468,1377
266,,759,834,1407
267,,352,1241,1407
268,,98,1495,1407
269,,1056,1564,380
270,,533,2354,113
271,,533,2354,113
272,,600,2354,46
