"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,2970,30,0
1,,2903,97,0
2,,2903,97,0
3,,2903,97,0
4,,2645,355,0
5,,2645,355,0
6,,2645,355,0
7,,1906,1094,0
8,,1906,1094,0
9,,1906,1094,0
10,,1906,1094,0
11,,1906,1094,0
12,,687,2313,0
13,,687,2313,0
14,,63,2937,0
15,,3,2997,0
16,,3,2900,97
17,,1,2902,97
18,,0,2903,97
19,,0,2645,355
20,,0,2645,355
21,,0,2645,355
22,,0,1906,1094
23,,97,1906,997
24,,18,1985,997
25,,5,1998,997
26,,263,1998,739
27,,263,779,1958
28,,263,779,1958
29,,879,278,1843
30,,879,218,1903
31,,879,218,1903
32,,879,216,1905
33,,718,376,1906
34,,1937,376,687
35,,1360,953,687
36,,1984,953,63
37,,2044,953,3
38,,834,2163,3
39,,836,2084,80
40,,118,2790,92
41,,118,2790,92
42,,118,2790,92
43,,10,2898,92
44,,10,2775,215
45,,10,2775,215
46,,80,2784,136
47,,93,2784,123
48,,93,2623,284
49,,9,2707,284
50,,9,2130,861
51,,132,2130,738
52,,14,2248,738
53,,0,1052,1948
54,,0,1052,1948
55,,161,333,2506
56,,161,333,2506
57,,703,368,1929
58,,703,260,2037
59,,703,260,2037
60,,1913,260,827
61,,1481,683,836
62,,1530,1353,117
63,,425,2458,117
64,,425,2374,201
65,,167,2740,93
66,,167,2740,93
67,,167,2622,211
68,,176,2608,216
69,,9,2775,216
70,,9,2775,216
71,,85,2783,132
72,,85,2748,167
73,,85,2748,167
74,,203,2748,49
75,,217,2748,35
76,,217,2316,467
77,,31,1832,1137
78,,4,754,2242
79,,39,754,2207
80,,19,408,2573
81,,15,412,2573
82,,15,412,2573
83,,444,415,2141
84,,967,395,1638
85,,2072,395,533
86,,1442,1017,541
87,,1808,1017,175
88,,1808,1017,175
89,,717,2108,175
90,,717,2108,175
91,,279,2713,8
92,,279,2527,194
93,,287,2500,213
94,,27,2760,213
95,,2,2765,233
96,,2,2761,237
97,,0,2763,237
98,,0,2760,240
99,,186,2613,201
100,,42,2784,174
101,,4,2192,804
102,,20,2196,784
103,,8,2212,780
104,,2,1127,1871
105,,4,1128,1868
106,,151,523,2326
107,,94,580,2326
108,,690,614,1696
109,,690,354,1956
110,,485,534,1981
111,,1405,705,890
112,,735,1373,892
113,,808,1905,287
114,,140,2573,287
115,,14,2528,458
116,,274,2490,236
117,,299,2486,215
118,,299,2470,231
119,,301,2464,235
120,,39,2725,236
121,,39,2725,236
122,,210,2668,122
123,,63,2819,118
