"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,1960,40,0
1,,1950,50,0
2,,1901,99,0
3,,1871,129,0
4,,1831,169,0
5,,1762,238,0
6,,1701,299,0
7,,1573,427,0
8,,1463,487,50
9,,1356,545,99
10,,1219,652,129
11,,1088,743,169
12,,981,781,238
13,,869,832,299
14,,733,840,427
15,,601,862,537
16,,518,838,644
17,,442,777,781
18,,392,696,912
19,,333,648,1019
20,,290,579,1131
21,,258,475,1267
22,,280,371,1349
23,,307,310,1383
24,,317,254,1429
25,,344,217,1439
26,,405,166,1429
27,,458,131,1411
28,,581,104,1315
29,,678,89,1233
30,,776,76,1148
31,,901,68,1031
32,,1019,68,913
33,,1113,73,814
34,,1201,89,710
35,,1322,99,579
36,,1421,119,460
37,,1468,146,386
38,,1493,185,322
39,,1496,219,285
40,,1519,242,239
41,,1476,304,220
42,,1395,402,203
43,,1314,478,208
44,,1252,526,222
45,,1113,634,253
46,,982,731,287
47,,872,813,315
48,,744,863,393
49,,650,849,501
50,,581,822,597
51,,518,810,672
52,,457,724,819
53,,425,625,950
54,,393,552,1055
55,,372,461,1167
56,,354,395,1251
57,,361,339,1300
58,,381,283,1336
59,,417,225,1358
60,,453,191,1356
61,,469,166,1365
62,,538,138,1324
63,,646,110,1244
64,,746,93,1161
65,,823,84,1093
66,,974,77,949
67,,1113,71,816
68,,1215,67,718
69,,1334,67,599
70,,1426,69,505
71,,1480,88,432
72,,1532,101,367
73,,1576,122,302
74,,1580,158,262
75,,1579,188,233
76,,1580,215,205
77,,1574,247,179
78,,1490,329,181
79,,1450,365,185
80,,1334,467,199
81,,1235,536,229
82,,1104,641,255
83,,969,749,282
84,,856,828,316
85,,754,829,417
86,,638,896,466
87,,549,862,589
88,,474,832,694
89,,431,740,829
90,,388,648,964
91,,362,563,1075
92,,357,485,1158
93,,354,385,1261
94,,373,298,1329
95,,388,244,1368
96,,421,198,1381
97,,451,152,1397
98,,485,124,1391
99,,586,100,1314
100,,639,80,1281
101,,759,81,1160
102,,851,73,1076
103,,990,72,938
104,,1121,79,800
105,,1221,92,687
106,,1317,98,585
107,,1419,116,465
108,,1457,164,379
109,,1526,157,317
110,,1553,177,270
111,,1563,206,231
112,,1525,259,216
113,,1488,314,198
114,,1420,384,196
115,,1348,407,245
116,,1282,488,230
117,,1185,566,249
118,,1074,641,285
119,,990,659,351
120,,906,682,412
121,,834,666,500
122,,748,681,571
123,,667,688,645
124,,594,663,743
125,,547,606,847
126,,511,571,918
127,,482,522,996
128,,447,503,1050
129,,474,438,1088
130,,458,366,1176
131,,461,310,1229
132,,482,271,1247
133,,521,249,1230
134,,578,218,1204
135,,650,181,1169
136,,716,165,1119
137,,792,154,1054
138,,874,153,973
139,,968,155,877
140,,1026,154,820
141,,1102,158,740
142,,1126,190,684
143,,1204,193,603
144,,1265,215,520
145,,1306,231,463
146,,1328,246,426
147,,1314,283,403
148,,1297,327,376
149,,1273,356,371
150,,1200,442,358
151,,1151,480,369
152,,1047,569,384
153,,970,629,401
154,,920,643,437
155,,816,699,485
156,,718,736,546
157,,643,722,635
158,,561,744,695
159,,502,698,800
160,,463,662,875
161,,432,642,926
162,,401,573,1026
163,,423,485,1092
164,,429,407,1164
165,,433,343,1224
166,,462,271,1267
167,,479,230,1291
168,,526,189,1285
169,,569,159,1272
170,,638,141,1221
171,,717,154,1129
172,,761,152,1087
173,,878,153,969
174,,926,182,892
175,,985,184,831
176,,1056,212,732
177,,1117,257,626
178,,1135,304,561
179,,1145,360,495
180,,1177,399,424
181,,1172,416,412
182,,1121,506,373
183,,1041,588,371
184,,960,642,398
185,,846,696,458
186,,775,713,512
187,,713,735,552
188,,666,736,598
189,,563,747,690
190,,490,710,800
191,,445,656,899
192,,428,572,1000
193,,414,513,1073
194,,407,459,1134
195,,428,420,1152
196,,425,322,1253
197,,447,255,1298
198,,487,215,1298
199,,549,183,1268
200,,618,156,1226
201,,658,148,1194
202,,722,122,1156
203,,824,107,1069
204,,944,91,965
205,,1037,92,871
206,,1153,92,755
207,,1240,91,669
208,,1275,118,607
209,,1336,122,542
210,,1431,140,429
211,,1497,157,346
212,,1498,195,307
213,,1477,248,275
214,,1495,258,247
215,,1465,269,266
216,,1419,337,244
217,,1378,375,247
218,,1296,456,248
219,,1195,518,287
220,,1108,552,340
221,,1020,631,349
222,,901,712,387
223,,807,734,459
224,,707,778,515
225,,605,782,613
226,,554,733,713
227,,515,685,800
228,,496,615,889
229,,498,521,981
230,,454,475,1071
231,,437,410,1153
232,,432,330,1238
233,,458,291,1251
234,,498,265,1237
235,,500,254,1246
236,,522,245,1233
237,,588,203,1209
238,,633,179,1188
239,,718,170,1112
240,,816,160,1024
241,,890,160,950
242,,972,159,869
243,,1075,159,766
244,,1148,174,678
245,,1219,192,589
246,,1291,209,500
247,,1335,214,451
248,,1345,230,425
249,,1341,246,413
250,,1339,257,404
251,,1361,262,377
252,,1348,281,371
253,,1298,323,379
254,,1249,377,374
255,,1195,415,390
256,,1142,453,405
257,,1096,488,416
258,,1011,553,436
259,,942,585,473
260,,872,596,532
261,,812,597,591
262,,741,614,645
263,,661,640,699
264,,613,642,745
265,,568,617,815
266,,531,603,866
267,,509,572,919
268,,481,545,974
269,,465,506,1029
270,,462,445,1093
271,,462,408,1130
272,,469,361,1170
273,,494,318,1188
274,,559,273,1168
275,,598,260,1142
