"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,1960,40,0
1,,1954,46,0
2,,1954,46,0
3,,1942,58,0
4,,1927,73,0
5,,1878,122,0
6,,1822,178,0
7,,1760,240,0
8,,1670,284,46
9,,1594,360,46
10,,1504,438,58
11,,1418,509,73
12,,1352,526,122
13,,1256,566,178
14,,1120,640,240
15,,971,699,330
16,,857,737,406
17,,747,757,496
18,,664,754,582
19,,592,760,648
20,,526,730,744
21,,447,673,880
22,,432,585,983
23,,369,534,1097
24,,339,466,1195
25,,342,395,1263
26,,372,342,1286
27,,413,291,1296
28,,454,233,1313
29,,528,188,1284
30,,578,151,1271
31,,649,128,1223
32,,722,129,1149
33,,772,126,1102
34,,860,119,1021
35,,977,117,906
36,,1101,126,773
37,,1141,174,685
38,,1226,180,594
39,,1281,195,524
40,,1311,221,468
41,,1337,253,410
42,,1372,278,350
43,,1369,317,314
44,,1378,297,325
45,,1348,344,308
46,,1295,381,324
47,,1195,458,347
48,,1122,506,372
49,,1024,581,395
50,,932,625,443
51,,860,669,471
52,,801,675,524
53,,704,720,576
54,,650,671,679
55,,583,658,759
56,,560,581,859
57,,517,541,942
58,,538,496,966
59,,508,473,1019
60,,493,406,1101
61,,512,359,1129
62,,516,320,1164
63,,521,317,1162
64,,556,278,1166
65,,561,274,1165
66,,615,237,1148
67,,649,225,1126
68,,746,224,1030
69,,805,217,978
70,,894,208,898
71,,957,224,819
72,,1027,203,770
73,,1047,243,710
74,,1116,253,631
75,,1145,272,583
76,,1161,302,537
77,,1149,326,525
78,,1140,358,502
79,,1090,433,477
80,,1071,449,480
81,,1039,483,478
82,,973,531,496
83,,891,590,519
84,,850,616,534
85,,822,596,582
86,,787,577,636
87,,735,573,692
88,,688,576,736
89,,640,557,803
90,,599,509,892
91,,568,490,942
92,,559,487,954
93,,522,468,1010
94,,553,425,1022
95,,551,390,1059
96,,554,358,1088
97,,571,330,1099
98,,579,315,1106
99,,633,284,1083
100,,712,243,1045
101,,757,245,998
102,,813,221,966
103,,877,208,915
104,,963,198,839
105,,999,196,805
106,,1033,196,771
107,,1052,237,711
108,,1084,246,670
109,,1120,269,611
110,,1134,300,566
111,,1165,307,528
112,,1163,326,511
113,,1171,349,480
114,,1161,359,480
115,,1115,394,491
116,,1102,408,490
117,,1049,443,508
118,,1018,477,505
119,,995,483,522
120,,941,514,545
121,,923,481,596
122,,879,481,640
123,,801,522,677
124,,752,505,743
125,,698,518,784
126,,683,508,809
127,,652,485,863
128,,665,495,840
129,,632,493,875
130,,644,426,930
131,,636,416,948
132,,611,394,995
133,,622,387,991
134,,611,390,999
135,,645,379,976
136,,693,333,974
137,,701,351,948
138,,739,340,921
139,,762,326,912
140,,792,313,895
141,,806,319,875
142,,794,332,874
143,,830,344,826
144,,888,335,777
145,,889,355,756
146,,899,381,720
147,,921,379,700
148,,929,362,709
149,,920,369,711
150,,925,398,677
151,,893,421,686
152,,878,427,695
153,,882,411,707
154,,876,432,692
155,,897,422,681
156,,855,444,701
157,,810,448,742
158,,786,458,756
159,,755,463,782
160,,733,475,792
161,,715,474,811
162,,726,490,784
163,,715,472,813
164,,704,450,846
165,,708,413,879
166,,727,383,890
167,,777,337,886
168,,755,339,906
169,,756,332,912
170,,750,334,916
171,,763,339,898
172,,754,375,871
173,,793,361,846
174,,812,376,812
175,,834,353,813
176,,810,368,822
177,,855,339,806
178,,881,330,789
179,,902,310,788
180,,942,314,744
181,,973,314,713
182,,973,335,692
183,,987,313,700
184,,976,351,673
185,,950,381,669
186,,914,401,685
187,,904,421,675
188,,870,440,690
189,,864,448,688
190,,866,453,681
191,,874,436,690
192,,837,452,711
193,,856,433,711
194,,802,463,735
195,,784,462,754
196,,744,473,783
197,,721,513,766
198,,674,539,787
199,,645,522,833
200,,643,523,834
201,,635,481,884
202,,607,491,902
203,,612,467,921
204,,614,420,966
205,,657,368,975
206,,664,362,974
207,,698,346,956
208,,725,331,944
209,,721,326,953
210,,755,305,940
211,,751,316,933
212,,763,330,907
213,,803,313,884
214,,807,324,869
215,,852,336,812
216,,863,320,817
217,,878,350,772
218,,913,351,736
219,,929,373,698
220,,948,377,675
221,,960,370,670
222,,965,368,667
223,,956,398,646
224,,957,388,655
225,,920,413,667
226,,896,401,703
227,,897,413,690
228,,884,422,694
229,,873,423,704
230,,834,448,718
231,,791,471,738
232,,794,442,764
233,,771,455,774
234,,740,470,790
235,,694,514,792
236,,693,516,791
237,,692,462,846
238,,701,440,859
239,,692,453,855
240,,690,454,856
241,,692,425,883
242,,700,364,936
243,,713,348,939
244,,763,327,910
245,,799,290,911
246,,834,271,895
247,,862,229,909
248,,894,211,895
249,,908,214,878
250,,910,226,864
251,,980,231,789
252,,1003,267,730
253,,1007,269,724
254,,1037,280,683
255,,1063,301,636
256,,1114,308,578
257,,1108,318,574
258,,1113,329,558
259,,1106,337,557
260,,1111,349,540
261,,1142,349,509
262,,1123,365,512
263,,1055,423,522
264,,1015,441,544
265,,970,470,560
266,,926,470,604
267,,860,522,618
268,,803,568,629
269,,750,584,666
270,,698,571,731
271,,674,567,759
272,,624,577,799
273,,626,567,807
274,,611,518,871
275,,610,473,917
276,,602,449,949
277,,605,401,994
278,,625,367,1008
279,,638,315,1047
280,,658,305,1037
281,,655,305,1040
282,,656,303,1041
283,,707,260,1033
284,,777,251,972
285,,825,241,934
286,,867,241,892
287,,888,240,872
288,,950,227,823
289,,997,227,776
290,,1030,261,709
291,,1090,258,652
292,,1121,271,608
293,,1163,281,556
294,,1137,318,545
295,,1132,336,532
296,,1121,349,530
297,,1135,344,521
298,,1092,399,509
299,,1062,426,512
300,,999,479,522
301,,989,453,558
302,,981,456,563
303,,943,481,576
304,,878,517,605
305,,840,503,657
306,,800,503,697
307,,766,474,760
308,,749,480,771
309,,716,492,792
310,,699,471,830
311,,713,426,861
312,,672,426,902
313,,654,417,929
314,,633,414,953
315,,656,411,933
316,,652,400,948
317,,654,394,952
318,,644,413,943
319,,696,375,929
320,,735,345,920
321,,797,315,888
322,,822,287,891
323,,855,253,892
324,,917,218,865
325,,966,195,839
326,,1000,199,801
327,,1037,201,762
328,,1074,197,729
329,,1090,212,698
330,,1144,203,653
331,,1153,235,612
332,,1122,270,608
333,,1124,302,574
334,,1112,342,546
335,,1134,354,512
336,,1115,386,499
337,,1106,438,456
338,,1059,488,453
339,,989,546,465
340,,943,556,501
341,,893,564,543
342,,836,613,551
343,,805,597,598
344,,721,638,641
345,,652,625,723
346,,606,578,816
347,,592,550,858
348,,559,535,906
349,,535,498,967
350,,516,501,983
351,,485,439,1076
352,,505,382,1113
353,,544,332,1124
354,,591,303,1106
355,,629,272,1099
356,,631,258,1111
357,,668,234,1098
358,,726,197,1077
359,,793,200,1007
360,,903,187,910
361,,962,185,853
362,,1001,192,807
363,,1060,184,756
364,,1093,172,735
365,,1169,195,636
366,,1205,213,582
367,,1226,255,519
368,,1229,283,488
369,,1251,285,464
370,,1263,295,442
371,,1245,349,406
372,,1257,351,392
373,,1174,413,413
374,,1124,434,442
375,,1047,485,468
376,,997,526,477
377,,939,582,479
378,,866,613,521
379,,776,678,546
380,,693,681,626
381,,635,676,689
382,,573,659,768
383,,537,652,811
384,,517,606,877
385,,480,558,962
386,,490,481,1029
387,,489,417,1094
388,,515,375,1110
389,,531,325,1144
390,,543,279,1178
391,,561,251,1188
392,,622,207,1171
393,,651,190,1159
394,,735,167,1098
395,,797,152,1051
396,,844,172,984
397,,899,170,931
398,,978,165,857
399,,1058,177,765
400,,1131,198,671
401,,1191,225,584
402,,1236,237,527
403,,1253,250,497
404,,1305,246,449
405,,1310,274,416
406,,1267,349,384
407,,1215,397,388
408,,1152,456,392
409,,1107,504,389
410,,1068,510,422
411,,991,593,416
412,,917,644,439
413,,870,604,526
414,,810,595,595
415,,737,582,681
416,,686,573,741
417,,675,565,760
418,,628,533,839
419,,590,492,918
420,,569,478,953
421,,569,439,992
422,,594,368,1038
423,,570,353,1077
424,,601,324,1075
425,,603,271,1126
426,,623,241,1136
427,,704,214,1082
428,,754,212,1034
429,,843,207,950
430,,903,171,926
431,,953,158,889
432,,1040,156,804
433,,1071,196,733
434,,1109,199,692
435,,1124,225,651
436,,1172,253,575
437,,1182,294,524
438,,1201,317,482
439,,1205,368,427
440,,1203,360,437
441,,1189,398,413
442,,1147,416,437
443,,1101,439,460
444,,1073,462,465
445,,1001,524,475
446,,904,572,524
447,,835,609,556
448,,745,658,597
449,,689,670,641
450,,630,678,692
451,,588,656,756
452,,532,627,841
453,,490,570,940
454,,528,503,969
455,,489,455,1056
456,,514,400,1086
457,,528,355,1117
458,,543,339,1118
459,,558,291,1151
460,,587,271,1142
461,,608,280,1112
462,,616,271,1113
463,,658,272,1070
464,,691,276,1033
465,,735,270,995
466,,814,268,918
467,,884,275,841
468,,943,274,783
469,,1032,242,726
470,,1078,250,672
471,,1100,269,631
472,,1112,279,609
473,,1127,314,559
474,,1121,333,546
475,,1094,352,554
476,,1107,380,513
477,,1091,387,522
478,,1033,422,545
479,,1023,428,549
480,,949,469,582
481,,901,491,608
482,,860,514,626
483,,804,574,622
484,,769,594,637
485,,728,581,691
486,,687,606,707
487,,648,569,783
488,,630,546,824
489,,613,521,866
490,,561,485,954
491,,570,449,981
492,,592,405,1003
493,,595,371,1034
494,,618,344,1038
495,,654,309,1037
496,,666,299,1035
497,,672,269,1059
498,,706,251,1043
499,,767,247,986
500,,793,230,977
501,,874,213,913
502,,942,203,855
503,,966,214,820
504,,1037,209,754
505,,1058,242,700
506,,1093,255,652
507,,1113,286,601
508,,1147,296,557
509,,1124,364,512
510,,1123,364,513
511,,1116,406,478
512,,1091,416,493
513,,1037,461,502
514,,1018,466,516
515,,962,529,509
516,,895,538,567
517,,862,560,578
518,,841,544,615
519,,771,571,658
520,,753,531,716
521,,693,555,752
522,,634,541,825
523,,614,484,902
524,,618,458,924
525,,618,432,950
526,,597,416,987
527,,596,412,992
528,,615,364,1021
529,,598,332,1070
530,,652,326,1022
531,,668,314,1018
532,,698,326,976
533,,707,306,987
534,,769,288,943
535,,792,289,919
536,,865,262,873
537,,893,297,810
538,,914,314,772
539,,944,298,758
540,,982,296,722
541,,991,309,700
542,,1032,315,653
543,,1081,325,594
544,,1073,304,623
545,,1070,302,628
546,,1028,348,624
547,,1030,368,602
548,,1012,391,597
549,,1019,377,604
550,,978,435,587
551,,921,478,601
552,,865,519,616
553,,824,530,646
554,,772,564,664
555,,736,564,700
556,,683,625,692
557,,630,610,760
558,,629,589,782
559,,637,542,821
560,,612,510,878
561,,583,485,932
562,,565,480,955
563,,568,430,1002
564,,555,400,1045
565,,571,362,1067
566,,574,365,1061
