"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,1960,40,0
1,,1952,48,0
2,,1952,48,0
3,,1934,66,0
4,,1887,113,0
5,,1840,160,0
6,,1821,179,0
7,,1750,250,0
8,,1693,259,48
9,,1611,341,48
10,,1508,426,66
11,,1404,483,113
12,,1302,538,160
13,,1194,627,179
14,,1053,697,250
15,,944,749,307
16,,836,775,389
17,,751,757,492
18,,657,747,596
19,,580,722,698
20,,504,690,806
21,,439,614,947
22,,456,536,1008
23,,403,481,1116
24,,393,424,1183
25,,417,353,1230
26,,444,296,1260
27,,441,242,1317
28,,491,198,1311
29,,524,191,1285
30,,583,161,1256
31,,665,154,1181
32,,746,154,1100
33,,818,164,1018
34,,893,175,932
35,,995,193,812
36,,1065,208,727
37,,1141,217,642
38,,1160,262,578
39,,1181,312,507
40,,1195,345,460
41,,1217,366,417
42,,1214,395,391
43,,1192,409,399
44,,1163,459,378
45,,1106,478,416
46,,1070,464,466
47,,1014,477,509
48,,987,472,541
49,,914,498,588
50,,857,526,617
51,,791,533,676
52,,757,503,740
53,,728,496,776
54,,712,466,822
55,,687,475,838
56,,685,422,893
57,,675,390,935
58,,636,372,992
59,,649,370,981
60,,645,395,960
61,,650,407,943
62,,639,414,947
63,,672,408,920
64,,673,411,916
65,,708,387,905
66,,740,387,873
67,,746,363,891
68,,782,345,873
69,,766,345,889
70,,816,354,830
71,,842,357,801
72,,859,382,759
73,,850,393,757
74,,865,377,758
75,,848,400,752
76,,833,408,759
77,,796,442,762
78,,765,467,768
79,,792,439,769
80,,779,441,780
81,,802,458,740
82,,811,444,745
83,,799,448,753
84,,726,478,796
85,,743,433,824
86,,717,462,821
87,,720,446,834
88,,677,488,835
89,,636,520,844
90,,647,497,856
91,,625,455,920
92,,637,463,900
93,,660,439,901
94,,670,443,887
95,,677,377,946
96,,673,363,964
97,,698,357,945
98,,743,324,933
99,,789,315,896
100,,797,302,901
101,,806,305,889
102,,816,319,865
103,,821,296,883
104,,859,287,854
105,,922,299,779
106,,908,314,778
107,,907,352,741
108,,894,358,748
109,,898,406,696
110,,922,419,659
111,,887,469,644
112,,884,493,623
113,,870,501,629
114,,827,519,654
115,,831,506,663
116,,771,504,725
117,,753,532,715
118,,754,490,756
119,,720,488,792
120,,702,483,815
121,,696,433,871
122,,698,438,864
123,,707,383,910
124,,720,329,951
125,,731,310,959
126,,732,287,981
127,,758,258,984
128,,802,246,952
129,,834,222,944
130,,901,212,887
131,,915,224,861
132,,955,245,800
133,,967,258,775
134,,973,286,741
135,,1010,311,679
136,,1012,328,660
137,,1032,373,595
138,,1046,401,553
139,,1045,400,555
140,,1059,396,545
141,,1060,396,544
142,,1022,421,557
143,,956,494,550
144,,915,500,585
145,,878,497,625
146,,820,535,645
147,,774,572,654
148,,725,593,682
149,,656,612,732
150,,649,529,822
151,,625,502,873
152,,628,474,898
153,,624,441,935
154,,638,394,968
155,,655,356,989
156,,668,299,1033
157,,692,285,1023
158,,715,283,1002
159,,730,299,971
160,,736,288,976
161,,765,269,966
162,,771,280,949
163,,804,285,911
164,,901,285,814
165,,906,309,785
166,,910,317,773
167,,925,346,729
168,,963,374,663
169,,971,393,636
170,,978,438,584
171,,909,521,570
172,,901,507,592
173,,838,546,616
174,,788,578,634
175,,758,599,643
176,,701,626,673
177,,660,617,723
178,,601,593,806
179,,578,606,816
180,,587,550,863
181,,581,495,924
182,,577,450,973
183,,580,401,1019
184,,598,347,1055
185,,587,299,1114
186,,626,261,1113
187,,646,258,1096
188,,691,236,1073
189,,727,224,1049
190,,758,215,1027
191,,835,201,964
192,,917,191,892
193,,933,200,867
194,,1016,176,808
195,,1090,179,731
196,,1134,192,674
197,,1193,191,616
198,,1209,243,548
199,,1212,298,490
200,,1200,339,461
201,,1166,400,434
202,,1100,485,415
203,,1002,582,416
204,,987,607,406
205,,922,634,444
206,,866,645,489
207,,803,658,539
208,,726,698,576
209,,679,657,664
210,,638,588,774
211,,629,573,798
212,,597,526,877
213,,557,500,943
214,,550,453,997
215,,523,379,1098
216,,537,321,1142
217,,542,288,1170
218,,549,271,1180
219,,585,255,1160
220,,642,213,1145
221,,693,196,1111
222,,746,177,1077
223,,836,186,978
224,,950,174,876
225,,963,193,844
226,,1022,197,781
227,,1075,212,713
228,,1140,211,649
229,,1216,228,556
230,,1245,248,507
231,,1255,283,462
232,,1247,289,464
233,,1250,298,452
234,,1264,311,425
235,,1254,339,407
236,,1251,344,405
237,,1218,348,434
238,,1164,379,457
239,,1099,419,482
240,,1059,446,495
241,,1000,477,523
242,,971,479,550
243,,911,517,572
244,,851,553,596
245,,785,553,662
246,,758,534,708
247,,727,529,744
248,,708,504,788
249,,665,517,818
250,,646,493,861
251,,642,457,901
252,,647,421,932
253,,646,401,953
254,,649,376,975
255,,662,357,981
256,,681,323,996
257,,705,285,1010
258,,725,265,1010
259,,761,265,974
260,,808,257,935
261,,815,280,905
262,,861,278,861
263,,888,272,840
264,,934,288,778
265,,968,310,722
266,,973,341,686
267,,1005,337,658
268,,1000,344,656
269,,991,374,635
270,,989,416,595
271,,985,442,573
272,,943,482,575
273,,896,498,606
274,,846,560,594
275,,815,561,624
276,,748,600,652
277,,740,572,688
278,,692,578,730
279,,675,533,792
280,,678,483,839
281,,671,432,897
282,,682,413,905
283,,678,348,974
284,,689,323,988
285,,705,275,1020
286,,696,289,1015
287,,730,289,981
288,,732,276,992
289,,769,257,974
290,,809,243,948
291,,837,268,895
292,,884,263,853
293,,927,251,822
294,,978,250,772
295,,1036,256,708
296,,1074,256,670
297,,1133,276,591
298,,1096,313,591
299,,1105,357,538
300,,1061,399,540
301,,1018,443,539
302,,1007,461,532
303,,967,520,513
304,,966,515,519
305,,877,542,581
306,,834,546,620
307,,815,535,650
308,,804,503,693
309,,759,524,717
310,,707,517,776
311,,664,545,791
312,,659,486,855
313,,630,467,903
314,,625,441,934
315,,607,447,946
316,,617,398,985
317,,593,370,1037
318,,589,351,1060
319,,634,338,1028
320,,676,311,1013
321,,719,305,976
322,,761,289,950
323,,774,304,922
324,,827,286,887
325,,833,271,896
326,,899,277,824
327,,925,297,778
328,,962,292,746
329,,951,313,736
330,,976,322,702
331,,990,354,656
332,,1026,352,622
333,,1017,368,615
334,,1015,377,608
335,,980,423,597
336,,932,466,602
337,,881,493,626
338,,867,493,640
339,,839,538,623
340,,798,557,645
341,,747,579,674
342,,726,559,715
343,,680,541,779
344,,648,537,815
345,,618,535,847
346,,590,520,890
347,,587,488,925
348,,578,466,956
349,,565,453,982
350,,598,395,1007
351,,624,346,1030
352,,653,319,1028
353,,636,306,1058
354,,673,282,1045
355,,692,263,1045
356,,763,225,1012
357,,821,243,936
358,,859,258,883
359,,914,232,854
360,,970,204,826
361,,998,232,770
362,,1035,236,729
363,,1072,250,678
364,,1110,252,638
365,,1156,240,604
366,,1177,272,551
367,,1177,313,510
368,,1127,359,514
369,,1066,435,499
370,,1031,494,475
371,,950,555,495
372,,891,611,498
373,,816,680,504
374,,784,699,517
375,,680,729,591
376,,638,691,671
377,,602,654,744
378,,579,614,807
379,,582,567,851
380,,530,518,952
381,,490,498,1012
382,,496,416,1088
383,,495,379,1126
384,,476,376,1148
385,,498,333,1169
386,,504,318,1178
387,,520,282,1198
388,,559,244,1197
389,,640,215,1145
390,,731,199,1070
391,,788,182,1030
392,,864,189,947
393,,938,177,885
394,,1038,162,800
395,,1056,202,742
396,,1134,235,631
397,,1165,257,578
398,,1149,293,558
399,,1168,310,522
400,,1145,360,495
401,,1136,420,444
402,,1090,464,446
403,,1055,495,450
404,,979,565,456
405,,942,583,475
406,,913,588,499
407,,854,609,537
408,,752,666,582
409,,680,654,666
410,,622,648,730
411,,550,628,822
412,,503,621,876
413,,481,621,898
414,,435,596,969
415,,400,514,1086
416,,428,454,1118
417,,439,418,1143
418,,443,364,1193
419,,481,315,1204
420,,508,283,1209
421,,546,249,1205
422,,596,224,1180
423,,686,206,1108
424,,737,197,1066
425,,807,201,992
426,,863,201,936
427,,889,207,904
428,,963,192,845
429,,1058,204,738
430,,1114,226,660
431,,1143,242,615
432,,1172,263,565
433,,1188,296,516
434,,1190,320,490
435,,1188,371,441
436,,1145,427,428
437,,1072,496,432
438,,1036,525,439
439,,988,548,464
440,,912,591,497
441,,854,619,527
442,,787,650,563
443,,684,685,631
444,,608,670,722
445,,581,652,767
446,,552,637,811
447,,510,603,887
448,,477,584,939
449,,442,537,1021
450,,440,448,1112
451,,452,382,1166
452,,466,357,1177
453,,504,311,1185
454,,544,262,1194
455,,566,231,1203
456,,613,200,1187
457,,679,188,1133
458,,775,173,1052
459,,821,170,1009
460,,876,176,948
461,,958,177,865
462,,1002,183,815
463,,1073,190,737
464,,1147,217,636
465,,1212,233,555
466,,1212,261,527
467,,1217,296,487
468,,1188,373,439
469,,1191,395,414
470,,1152,458,390
471,,1115,480,405
472,,1071,523,406
473,,1014,555,431
474,,982,546,472
475,,909,541,550
476,,871,551,578
477,,794,558,648
478,,732,571,697
479,,673,571,756
480,,645,539,816
481,,612,546,842
482,,547,539,914
483,,530,524,946
484,,512,472,1016
485,,538,411,1051
486,,525,381,1094
487,,541,365,1094
488,,571,337,1092
489,,660,260,1080
490,,678,247,1075
491,,746,224,1030
492,,811,207,982
493,,841,207,952
494,,895,201,904
495,,925,192,883
496,,988,213,799
497,,1004,225,771
498,,1061,243,696
499,,1101,281,618
500,,1129,283,588
501,,1098,336,566
502,,1080,391,529
503,,1090,437,473
504,,1040,488,472
505,,1007,526,467
506,,936,576,488
507,,882,628,490
508,,838,625,537
509,,788,629,583
510,,711,639,650
511,,651,636,713
512,,630,601,769
513,,566,577,857
514,,559,530,911
515,,527,512,961
516,,509,471,1020
517,,502,422,1076
518,,512,364,1124
519,,521,352,1127
520,,544,303,1153
521,,554,288,1158
522,,628,235,1137
523,,672,228,1100
524,,711,228,1061
525,,788,212,1000
526,,853,194,953
527,,914,206,880
528,,966,216,818
529,,996,257,747
530,,1069,232,699
531,,1092,258,650
532,,1126,298,576
533,,1118,336,546
534,,1136,355,509
535,,1119,377,504
536,,1113,395,492
537,,1077,463,460
538,,1030,484,486
539,,989,501,510
540,,927,543,530
541,,872,567,561
542,,821,586,593
543,,755,593,652
544,,685,620,695
545,,645,613,742
546,,583,618,799
547,,543,578,879
548,,515,563,922
549,,502,535,963
550,,511,501,988
551,,481,436,1083
552,,509,394,1097
553,,538,343,1119
554,,559,320,1121
555,,581,289,1130
556,,630,249,1121
557,,672,234,1094
558,,737,207,1056
559,,808,185,1007
560,,853,186,961
561,,891,211,898
562,,959,189,852
563,,1022,194,784
564,,1070,195,735
565,,1144,213,643
566,,1194,227,579
567,,1219,252,529
568,,1207,262,531
569,,1211,311,478
570,,1205,352,443
571,,1208,363,429
572,,1167,413,420
573,,1093,495,412
574,,1013,549,438
575,,945,582,473
576,,890,610,500
577,,807,647,546
578,,762,680,558
579,,687,687,626
580,,651,627,722
581,,603,596,801
582,,594,562,844
583,,560,519,921
584,,523,478,999
585,,513,444,1043
586,,530,370,1100
587,,540,338,1122
588,,570,285,1145
589,,597,259,1144
590,,633,238,1129
591,,662,213,1125
592,,666,210,1124
593,,733,210,1057
594,,822,213,965
595,,901,218,881
596,,968,211,821
597,,1028,215,757
598,,1104,205,691
599,,1132,214,654
600,,1153,267,580
601,,1140,309,551
602,,1164,333,503
603,,1166,364,470
604,,1136,411,453
605,,1111,471,418
606,,1050,526,424
607,,1009,514,477
608,,935,543,522
609,,881,568,551
610,,836,589,575
611,,762,612,626
612,,729,595,676
613,,694,566,740
614,,658,561,781
615,,617,531,852
616,,609,490,901
617,,581,466,953
618,,569,408,1023
619,,555,379,1066
620,,573,335,1092
621,,610,315,1075
622,,623,303,1074
623,,644,298,1058
624,,656,289,1055
625,,698,282,1020
626,,751,275,974
627,,791,308,901
628,,797,327,876
629,,838,328,834
630,,880,332,788
631,,903,342,755
632,,950,360,690
633,,973,373,654
634,,994,363,643
635,,943,415,642
636,,932,437,631
637,,902,468,630
638,,880,489,631
639,,835,523,642
640,,779,573,648
641,,736,593,671
642,,674,584,742
643,,651,584,765
644,,636,564,800
645,,603,566,831
646,,587,530,883
647,,570,484,946
648,,587,457,956
649,,583,418,999
650,,587,392,1021
651,,597,371,1032
652,,599,346,1055
653,,620,327,1053
654,,627,316,1057
655,,655,295,1050
656,,714,284,1002
657,,757,267,976
658,,800,265,935
659,,840,248,912
660,,885,258,857
661,,929,271,800
662,,969,279,752
663,,1006,292,702
664,,999,342,659
665,,977,387,636
666,,1003,403,594
667,,976,439,585
668,,941,472,587
669,,930,496,574
670,,904,520,576
671,,873,518,609
672,,842,506,652
673,,820,529,651
674,,780,523,697
675,,738,519,743
676,,714,511,775
677,,683,505,812
678,,649,491,860
679,,622,485,893
680,,619,449,932
681,,611,427,962
682,,595,414,991
