"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,980,20,0
1,,980,20,0
2,,980,20,0
3,,975,25,0
4,,965,35,0
5,,956,44,0
6,,953,47,0
7,,916,84,0
8,,901,79,20
9,,891,89,20
10,,881,94,25
11,,844,121,35
12,,836,120,44
13,,822,131,47
14,,796,120,84
15,,789,112,99
16,,762,129,109
17,,751,130,119
18,,734,110,156
19,,726,110,164
20,,705,117,178
21,,693,103,204
22,,695,114,191
23,,682,100,218
24,,677,99,224
25,,676,93,231
26,,681,89,230
27,,649,103,248
28,,676,101,223
29,,680,94,226
30,,679,92,229
31,,671,100,229
32,,692,105,203
33,,689,112,199
34,,689,91,220
35,,702,94,204
36,,695,97,208
37,,712,96,192
38,,700,101,199
39,,693,109,198
40,,677,122,201
41,,687,119,194
42,,685,120,195
43,,690,119,191
44,,682,130,188
45,,672,127,201
46,,674,112,214
47,,668,98,234
48,,683,107,210
49,,682,104,214
50,,685,99,216
51,,685,89,226
52,,694,78,228
53,,707,72,221
54,,703,77,220
55,,708,66,226
56,,715,61,224
57,,725,57,218
58,,728,53,219
59,,749,46,205
60,,767,49,184
61,,788,37,175
62,,789,38,173
63,,795,40,165
64,,793,51,156
65,,812,46,142
66,,828,48,124
67,,828,51,121
68,,835,51,114
69,,852,44,104
70,,858,41,101
71,,858,34,108
72,,863,38,99
73,,861,45,94
74,,862,38,100
75,,865,47,88
76,,871,47,82
77,,873,46,81
78,,877,38,85
79,,877,39,84
80,,868,39,93
81,,861,50,89
82,,842,60,98
83,,847,62,91
84,,842,71,87
85,,847,81,72
86,,844,79,77
87,,843,73,84
88,,847,65,88
89,,833,60,107
90,,817,74,109
91,,816,67,117
92,,824,57,119
93,,810,72,118
94,,813,75,112
95,,810,75,115
96,,814,66,120
97,,803,61,136
98,,796,66,138
99,,784,78,138
100,,785,64,151
101,,781,71,148
102,,786,74,140
103,,802,72,126
104,,803,62,135
105,,800,67,133
106,,806,59,135
107,,811,53,136
108,,813,41,146
109,,812,39,149
110,,823,39,138
111,,842,35,123
112,,848,19,133
113,,836,27,137
114,,851,32,117
115,,852,36,112
116,,853,34,113
117,,855,34,111
118,,861,42,97
119,,872,42,86
120,,869,45,86
121,,874,41,85
122,,886,37,77
123,,894,33,73
124,,890,37,73
125,,885,38,77
126,,901,38,61
127,,902,26,72
128,,894,33,73
129,,891,36,73
130,,897,36,67
131,,903,26,71
132,,895,25,80
133,,887,33,80
134,,897,32,71
135,,888,38,74
136,,892,35,73
137,,887,44,69
138,,888,49,63
139,,891,46,63
140,,888,41,71
141,,899,43,58
142,,894,35,71
143,,894,35,71
144,,876,44,80
145,,886,39,75
146,,890,39,71
147,,869,57,74
148,,860,65,75
149,,865,62,73
150,,848,82,70
151,,830,82,88
152,,808,104,88
153,,814,101,85
154,,806,96,98
155,,798,94,108
156,,800,103,97
157,,791,92,117
158,,782,92,126
159,,778,79,143
160,,769,91,140
161,,762,85,153
162,,750,91,159
163,,747,88,165
164,,733,93,174
165,,741,85,174
166,,735,82,183
167,,729,79,192
168,,729,90,181
169,,715,100,185
170,,705,104,191
171,,713,102,185
172,,730,93,177
173,,743,96,161
174,,718,112,170
175,,717,108,175
176,,721,88,191
177,,730,78,192
178,,736,69,195
179,,753,69,178
180,,746,76,178
181,,744,65,191
182,,742,60,198
183,,744,68,188
184,,753,65,182
185,,770,59,171
186,,776,62,162
187,,778,50,172
188,,785,38,177
189,,799,33,168
190,,823,21,156
191,,832,25,143
192,,839,33,128
193,,840,29,131
194,,844,30,126
195,,861,36,103
196,,865,42,93
197,,865,46,89
198,,863,47,90
199,,869,39,92
200,,861,48,91
201,,866,54,80
202,,877,49,74
203,,875,50,75
204,,874,59,67
205,,867,61,72
206,,846,82,72
207,,828,95,77
208,,823,93,84
209,,810,105,85
210,,802,106,92
211,,796,99,105
212,,787,105,108
213,,783,96,121
214,,772,85,143
215,,747,106,147
216,,731,115,154
217,,733,111,156
218,,731,111,158
219,,728,106,166
220,,721,101,178
221,,709,111,180
222,,710,91,199
223,,708,72,220
224,,714,69,217
225,,723,67,210
226,,726,63,211
227,,734,69,197
228,,741,63,196
229,,750,53,197
230,,763,50,187
231,,771,49,180
232,,778,44,178
233,,773,58,169
234,,769,61,170
235,,776,50,174
236,,806,50,144
237,,815,63,122
238,,820,62,118
239,,823,66,111
240,,824,55,121
241,,829,41,130
242,,843,44,113
243,,852,45,103
244,,840,47,113
245,,841,48,111
246,,838,52,110
247,,842,45,113
248,,851,47,102
249,,862,44,94
250,,857,48,95
251,,851,39,110
252,,848,42,110
253,,833,49,118
254,,843,57,100
255,,846,66,88
256,,833,79,88
257,,817,90,93
258,,825,89,86
259,,824,86,90
260,,819,80,101
261,,806,92,102
262,,799,88,113
263,,793,84,123
264,,780,82,138
265,,788,84,128
266,,793,79,128
267,,794,77,129
268,,768,83,149
269,,763,83,154
270,,755,82,163
271,,729,99,172
272,,723,104,173
273,,715,120,165
274,,727,116,157
275,,715,110,175
276,,718,111,171
277,,722,112,166
278,,735,84,181
279,,736,76,188
280,,725,76,199
281,,720,87,193
282,,721,86,193
283,,720,86,194
284,,723,83,194
285,,719,98,183
286,,712,108,180
287,,702,102,196
288,,704,93,203
289,,709,95,196
290,,694,109,197
291,,688,117,195
292,,696,122,182
293,,695,121,184
294,,702,120,178
295,,700,120,180
296,,694,125,181
297,,693,112,195
298,,695,105,200
299,,680,100,220
300,,668,103,229
301,,680,98,222
302,,693,94,213
303,,708,72,220
304,,706,73,221
305,,706,72,222
306,,713,65,222
307,,717,59,224
308,,719,63,218
309,,707,79,214
310,,722,81,197
311,,737,78,185
312,,739,84,177
313,,753,82,165
314,,764,74,162
315,,770,69,161
316,,773,54,173
317,,794,53,153
318,,795,54,151
319,,788,56,156
320,,800,53,147
321,,815,52,133
322,,808,60,132
323,,808,59,133
324,,799,67,134
325,,796,72,132
326,,781,79,140
327,,787,78,135
328,,784,90,126
329,,783,88,129
330,,793,94,113
331,,779,101,120
332,,785,89,126
333,,785,80,135
334,,788,81,131
335,,783,75,142
336,,775,77,148
337,,766,81,153
338,,762,70,168
339,,758,81,161
340,,759,82,159
341,,756,85,159
342,,749,86,165
343,,745,90,165
344,,734,91,175
345,,739,90,171
346,,741,89,170
347,,744,94,162
348,,733,101,166
349,,743,96,161
350,,742,91,167
351,,738,90,172
352,,748,92,160
353,,748,82,170
354,,759,65,176
355,,753,61,186
356,,753,65,182
357,,753,66,181
358,,755,64,181
359,,755,63,182
360,,759,70,171
361,,765,76,159
362,,760,78,162
363,,767,72,161
364,,775,68,157
365,,778,68,154
366,,770,75,155
367,,766,82,152
368,,773,86,141
369,,770,91,139
370,,760,103,137
371,,763,103,134
372,,748,120,132
373,,728,134,138
374,,711,137,152
375,,706,132,162
376,,705,126,169
377,,693,132,175
378,,700,129,171
379,,694,118,188
380,,691,100,209
381,,681,100,219
382,,687,95,218
383,,696,87,217
384,,692,73,235
385,,692,76,232
386,,693,69,238
387,,696,70,234
388,,711,52,237
389,,721,52,227
390,,732,55,213
391,,744,51,205
392,,744,51,205
393,,765,48,187
394,,784,46,170
395,,801,47,152
396,,805,48,147
397,,815,43,142
398,,828,48,124
399,,825,48,127
400,,832,51,117
401,,837,47,116
402,,853,48,99
403,,856,44,100
404,,856,46,98
405,,863,38,99
406,,869,32,99
407,,878,23,99
408,,887,20,93
409,,887,18,95
410,,892,16,92
411,,900,11,89
412,,905,9,86
413,,908,12,80
414,,914,12,74
415,,925,8,67
416,,925,9,66
417,,931,9,60
418,,933,10,57
419,,936,17,47
420,,939,17,44
421,,948,17,35
422,,954,18,28
423,,948,25,27
424,,944,31,25
425,,947,32,21
426,,949,25,26
427,,950,21,29
428,,949,22,29
429,,949,25,26
430,,933,33,34
431,,933,27,40
432,,930,28,42
433,,930,28,42
434,,935,27,38
435,,928,33,39
436,,928,29,43
437,,922,20,58
438,,916,26,58
439,,912,28,60
440,,919,28,53
441,,913,39,48
442,,894,51,55
443,,895,51,54
444,,900,47,53
445,,904,43,53
446,,898,46,56
447,,894,50,56
448,,896,38,66
449,,895,21,84
450,,899,21,80
451,,907,26,67
452,,907,24,69
453,,897,29,74
454,,891,31,78
455,,878,45,77
456,,880,48,72
457,,874,54,72
458,,882,45,73
459,,886,47,67
460,,885,40,75
461,,880,39,81
462,,887,30,83
463,,894,37,69
464,,890,35,75
465,,887,42,71
466,,887,42,71
467,,895,36,69
468,,892,38,70
469,,875,50,75
470,,870,45,85
471,,861,50,89
472,,869,44,87
473,,857,54,89
474,,868,56,76
475,,872,51,77
476,,876,44,80
477,,872,46,82
478,,875,40,85
479,,858,56,86
480,,847,57,96
481,,852,56,92
482,,851,60,89
483,,850,56,94
484,,839,70,91
485,,835,75,90
486,,836,64,100
487,,834,55,111
488,,824,64,112
489,,827,62,111
490,,827,73,100
491,,822,62,116
492,,806,79,115
493,,801,79,120
494,,810,78,112
495,,806,74,120
496,,796,82,122
497,,803,68,129
498,,802,66,132
499,,792,54,154
500,,801,56,143
501,,797,70,133
502,,788,74,138
503,,783,73,144
504,,782,77,141
505,,795,77,128
506,,785,82,133
507,,778,87,135
508,,765,87,148
509,,766,86,148
510,,763,82,155
511,,767,88,145
512,,768,89,143
513,,782,82,136
514,,779,78,143
515,,773,70,157
516,,768,72,160
517,,764,81,155
518,,761,74,165
519,,758,76,166
520,,764,72,164
521,,762,73,165
522,,767,76,157
523,,769,73,158
524,,772,65,163
525,,773,65,162
526,,770,65,165
527,,783,63,154
528,,789,60,151
529,,802,52,146
530,,809,46,145
531,,812,42,146
532,,810,51,139
533,,810,49,141
534,,818,47,135
535,,821,46,133
536,,828,44,128
537,,839,42,119
538,,851,42,107
539,,856,28,116
540,,869,17,114
541,,876,14,110
542,,887,7,106
543,,899,5,96
544,,907,5,88
545,,915,1,84
546,,921,0,79
547,,934,0,66
548,,939,0,61
549,,947,0,53
550,,951,0,49
551,,953,0,47
552,,957,0,43
553,,972,0,28
554,,983,0,17
555,,986,0,14
556,,993,0,7
557,,995,0,5
558,,995,0,5
559,,999,0,1
560,,1000,0,0
