"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,980,20,0
1,,980,20,0
2,,971,29,0
3,,962,38,0
4,,955,45,0
5,,952,48,0
6,,952,48,0
7,,935,65,0
8,,922,58,20
9,,919,52,29
10,,915,47,38
11,,908,47,45
12,,898,54,48
13,,886,66,48
14,,872,63,65
15,,857,65,78
16,,847,72,81
17,,830,85,85
18,,808,100,92
19,,786,112,102
20,,781,105,114
21,,762,110,128
22,,766,111,123
23,,754,122,124
24,,746,122,132
25,,738,115,147
26,,729,105,166
27,,723,106,171
28,,732,95,173
29,,729,95,176
30,,712,94,194
31,,693,100,207
32,,685,100,215
33,,678,105,217
34,,667,122,211
35,,670,125,205
36,,675,119,206
37,,664,120,216
38,,677,101,222
39,,695,90,215
40,,709,81,210
41,,699,73,228
42,,699,81,220
43,,707,79,214
44,,725,61,214
45,,738,61,201
46,,747,63,190
47,,746,68,186
48,,735,70,195
49,,732,62,206
50,,739,63,198
51,,757,62,181
52,,774,64,162
53,,782,65,153
54,,787,64,149
55,,802,55,143
56,,798,59,143
57,,805,53,142
58,,816,61,123
59,,792,83,125
60,,786,86,128
61,,780,88,132
62,,781,94,125
63,,785,94,121
64,,772,112,116
65,,765,112,123
66,,761,92,147
67,,758,91,151
68,,760,88,152
69,,768,83,149
70,,759,88,153
71,,756,79,165
72,,733,94,173
73,,728,97,175
74,,724,99,177
75,,731,93,176
76,,734,89,177
77,,731,87,182
78,,723,86,191
79,,718,76,206
80,,742,69,189
81,,723,87,190
82,,727,92,181
83,,737,91,172
84,,736,89,175
85,,739,96,165
86,,737,93,170
87,,735,99,166
88,,733,81,186
89,,725,90,185
90,,725,95,180
91,,731,93,176
92,,736,82,182
93,,742,89,169
94,,742,90,168
95,,744,88,168
96,,740,78,182
97,,739,75,186
98,,747,71,182
99,,741,81,178
100,,753,65,182
101,,751,60,189
102,,773,58,169
103,,778,54,168
104,,777,53,170
105,,785,51,164
106,,789,48,163
107,,793,53,154
108,,798,52,150
109,,796,58,146
110,,806,62,132
111,,797,75,128
112,,799,79,122
113,,805,66,129
114,,810,72,118
115,,803,85,112
116,,806,78,116
117,,789,95,116
118,,773,99,128
119,,778,92,130
120,,787,99,114
121,,788,87,125
122,,781,82,137
123,,783,81,136
124,,774,69,157
125,,779,47,174
126,,785,44,171
127,,799,36,165
128,,795,46,159
129,,797,36,167
130,,810,31,159
131,,815,21,164
132,,831,23,146
133,,843,21,136
134,,844,21,135
135,,858,9,133
136,,875,7,118
137,,881,7,112
138,,902,8,90
139,,922,8,70
140,,927,8,65
141,,935,8,57
142,,930,15,55
143,,936,21,43
144,,940,22,38
145,,950,21,29
146,,950,19,31
147,,949,22,29
148,,945,26,29
149,,954,22,24
150,,957,15,28
151,,955,16,29
152,,954,17,29
153,,956,17,27
154,,949,21,30
155,,943,23,34
156,,939,24,37
157,,940,24,36
158,,936,26,38
159,,937,25,38
160,,939,25,36
161,,939,18,43
162,,938,13,49
163,,943,11,46
164,,946,15,39
165,,945,13,42
166,,949,9,42
167,,944,14,42
168,,941,20,39
169,,943,21,36
170,,942,23,35
171,,941,20,39
172,,934,27,39
173,,934,32,34
174,,928,33,39
175,,929,33,38
176,,932,34,34
177,,926,40,34
178,,926,39,35
179,,922,38,40
180,,926,33,41
181,,912,41,47
182,,910,37,53
183,,911,34,55
184,,911,26,63
185,,913,28,59
186,,909,26,65
187,,904,31,65
188,,898,28,74
189,,904,26,70
190,,889,43,68
191,,885,49,66
192,,868,65,67
193,,868,68,64
194,,866,70,64
195,,862,69,69
196,,859,78,63
197,,852,71,77
198,,852,73,75
199,,843,64,93
200,,834,72,94
201,,808,91,101
202,,812,91,97
203,,814,82,104
204,,796,90,114
205,,781,97,122
206,,769,102,129
207,,775,85,140
208,,762,77,161
209,,761,79,160
210,,750,90,160
211,,737,102,161
212,,736,94,170
213,,733,101,166
214,,732,111,157
215,,719,113,168
216,,717,113,170
217,,711,117,172
218,,711,97,192
219,,706,103,191
220,,706,91,203
221,,711,93,196
222,,732,78,190
223,,734,74,192
224,,723,70,207
225,,737,64,199
226,,749,54,197
227,,755,53,192
228,,753,43,204
229,,768,41,191
230,,770,43,187
231,,777,36,187
232,,805,34,161
233,,812,31,157
234,,828,28,144
235,,838,26,136
236,,853,28,119
237,,865,18,117
238,,878,16,106
239,,878,24,98
240,,887,28,85
241,,891,28,81
242,,903,28,69
243,,908,23,69
244,,911,28,61
245,,922,26,52
246,,918,24,58
247,,910,31,59
248,,913,31,56
249,,899,47,54
250,,895,54,51
251,,892,62,46
252,,873,85,42
253,,863,89,48
254,,862,79,59
255,,852,89,59
256,,831,94,75
257,,829,94,77
258,,821,89,90
259,,812,77,111
260,,819,68,113
261,,811,79,110
262,,810,70,120
263,,807,52,141
264,,799,53,148
265,,781,68,151
266,,769,69,162
267,,772,71,157
268,,778,64,158
269,,773,68,159
270,,784,70,146
271,,761,92,147
272,,768,75,157
273,,788,66,146
274,,789,72,139
275,,769,88,143
276,,756,106,138
277,,768,110,122
278,,747,108,145
279,,750,107,143
280,,747,118,135
281,,736,121,143
282,,744,104,152
283,,729,97,174
284,,719,101,180
285,,717,83,200
286,,727,91,182
287,,732,84,184
288,,711,96,193
289,,702,106,192
290,,693,104,203
291,,690,99,211
292,,713,96,191
293,,717,85,198
294,,709,89,202
295,,718,65,217
296,,734,56,210
297,,753,46,201
298,,757,43,200
299,,780,41,179
300,,781,43,176
301,,792,35,173
302,,804,35,161
303,,799,39,162
304,,808,42,150
305,,815,43,142
306,,825,38,137
307,,831,41,128
308,,838,38,124
309,,864,36,100
310,,866,39,95
311,,881,31,88
312,,884,30,86
313,,889,32,79
314,,878,38,84
315,,884,43,73
316,,878,51,71
317,,876,46,78
318,,880,47,73
319,,872,55,73
320,,862,68,70
321,,850,71,79
322,,853,66,81
323,,854,59,87
324,,856,59,85
325,,861,61,78
326,,855,60,85
327,,839,61,100
328,,826,65,109
329,,818,73,109
330,,811,79,110
331,,811,84,105
332,,806,86,108
333,,797,88,115
334,,788,83,129
335,,796,68,136
336,,795,66,139
337,,786,76,138
338,,789,68,143
339,,779,74,147
340,,784,68,148
341,,790,66,144
342,,787,80,133
343,,765,96,139
344,,754,91,155
345,,747,101,152
346,,747,93,160
347,,752,92,156
348,,753,98,149
349,,754,98,148
350,,745,93,162
351,,748,85,167
352,,730,101,169
353,,700,133,167
354,,706,134,160
355,,693,143,164
356,,687,135,178
357,,680,131,189
358,,679,145,176
359,,671,127,202
360,,679,95,226
361,,680,94,226
362,,679,80,241
363,,695,72,233
364,,708,68,224
365,,720,50,230
366,,722,50,228
367,,717,55,228
368,,718,54,228
369,,733,44,223
370,,752,41,207
371,,763,38,199
372,,763,42,195
373,,786,37,177
374,,822,28,150
375,,820,32,148
376,,842,34,124
377,,848,39,113
378,,854,40,106
379,,855,53,92
380,,862,51,87
381,,856,61,83
382,,857,57,86
383,,850,72,78
384,,841,79,80
385,,835,87,78
386,,822,83,95
387,,831,81,88
388,,836,75,89
389,,834,77,89
390,,819,75,106
391,,809,73,118
392,,801,72,127
393,,794,70,136
394,,796,72,132
395,,782,82,136
396,,780,86,134
397,,769,84,147
398,,767,81,152
399,,760,81,159
400,,767,80,153
401,,771,76,153
402,,781,62,157
403,,780,57,163
404,,788,53,159
405,,795,51,154
406,,804,43,153
407,,805,45,150
408,,797,55,148
409,,801,55,144
410,,800,57,143
411,,807,56,137
412,,812,56,132
413,,824,52,124
414,,829,46,125
415,,827,42,131
416,,844,39,117
417,,851,35,114
418,,853,38,109
419,,848,45,107
420,,855,50,95
421,,857,52,91
422,,855,48,97
423,,858,48,94
424,,865,43,92
425,,856,50,94
426,,861,38,101
427,,866,32,102
428,,878,24,98
429,,886,24,90
430,,882,31,87
431,,879,43,78
432,,874,38,88
433,,875,42,83
434,,873,45,82
435,,871,53,76
436,,873,55,72
437,,873,48,79
438,,876,38,86
439,,883,29,88
440,,895,25,80
441,,890,33,77
442,,897,26,77
443,,898,23,79
444,,898,23,79
445,,898,21,81
446,,914,19,67
447,,914,19,67
448,,915,7,78
449,,915,6,79
450,,920,2,78
451,,927,2,71
452,,939,2,59
453,,952,0,48
454,,956,0,44
455,,960,0,40
456,,968,0,32
457,,975,0,25
458,,975,0,25
459,,977,0,23
460,,981,0,19
461,,981,0,19
462,,993,0,7
463,,994,0,6
464,,998,0,2
465,,998,0,2
466,,998,0,2
467,,1000,0,0
