"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,980,20,0
1,,980,20,0
2,,977,23,0
3,,973,27,0
4,,973,27,0
5,,963,37,0
6,,953,47,0
7,,941,59,0
8,,920,60,20
9,,911,66,23
10,,904,69,27
11,,895,78,27
12,,873,90,37
13,,862,91,47
14,,848,93,59
15,,840,80,80
16,,834,77,89
17,,829,75,96
18,,821,74,105
19,,812,61,127
20,,791,71,138
21,,783,65,152
22,,794,66,140
23,,782,75,143
24,,778,78,144
25,,769,79,152
26,,762,87,151
27,,766,72,162
28,,764,78,158
29,,775,79,146
30,,772,76,152
31,,765,82,153
32,,760,87,153
33,,781,71,148
34,,772,85,143
35,,776,81,143
36,,770,85,145
37,,766,83,151
38,,750,90,160
39,,743,91,166
40,,742,100,158
41,,745,98,157
42,,744,97,159
43,,744,92,164
44,,746,95,159
45,,733,95,172
46,,720,102,178
47,,726,103,171
48,,709,108,183
49,,706,116,178
50,,714,109,177
51,,718,104,178
52,,728,87,185
53,,728,79,193
54,,719,78,203
55,,728,66,206
56,,737,50,213
57,,751,48,201
58,,757,44,199
59,,776,42,182
60,,789,30,181
61,,787,32,181
62,,802,24,174
63,,806,28,166
64,,814,29,157
65,,819,33,148
66,,829,42,129
67,,842,49,109
68,,853,37,110
69,,870,40,90
70,,885,37,78
71,,883,40,77
72,,891,32,77
73,,894,22,84
74,,908,13,79
75,,916,15,69
76,,922,14,64
77,,923,12,65
78,,923,8,69
79,,923,12,65
80,,919,17,64
81,,919,19,62
82,,931,17,52
83,,934,12,54
84,,939,12,49
85,,940,12,48
86,,943,13,44
87,,952,9,39
88,,961,7,32
89,,955,13,32
90,,961,13,26
91,,961,15,24
92,,963,17,20
93,,963,12,25
94,,963,11,26
95,,963,11,26
96,,962,8,30
97,,967,8,25
98,,955,18,27
99,,955,16,29
100,,952,23,25
101,,954,26,20
102,,954,28,18
103,,941,38,21
104,,937,42,21
105,,935,32,33
106,,929,38,33
107,,921,44,35
108,,923,40,37
109,,915,46,39
110,,913,41,46
111,,913,37,50
112,,913,37,50
113,,891,55,54
114,,867,66,67
115,,855,79,66
116,,829,97,74
117,,824,97,79
118,,803,118,79
119,,792,139,69
120,,759,148,93
121,,729,161,110
122,,699,182,119
123,,680,177,143
124,,675,187,138
125,,650,195,155
126,,630,194,176
127,,613,184,203
128,,597,176,227
129,,561,178,261
130,,559,167,274
131,,538,178,284
132,,530,157,313
133,,515,152,333
134,,536,132,332
135,,549,114,337
136,,549,91,360
137,,554,102,344
138,,555,80,365
139,,571,77,352
140,,592,62,346
141,,620,64,316
142,,649,61,290
143,,682,49,269
144,,699,32,269
145,,707,35,258
146,,734,32,234
147,,751,35,214
148,,766,38,196
149,,783,42,175
150,,819,41,140
151,,818,48,134
152,,841,44,115
153,,848,43,109
154,,857,46,97
155,,842,56,102
156,,834,63,103
157,,839,71,90
158,,853,67,80
159,,839,82,79
160,,840,85,75
161,,827,92,81
162,,822,84,94
163,,824,71,105
164,,814,74,112
165,,813,72,115
166,,810,64,126
167,,805,67,128
168,,802,60,138
169,,804,56,140
170,,816,50,134
171,,808,47,145
172,,811,50,139
173,,813,41,146
174,,804,44,152
175,,803,45,152
176,,806,54,140
177,,822,57,121
178,,818,61,121
179,,814,64,122
180,,829,66,105
181,,825,64,111
182,,835,60,105
183,,841,49,110
184,,841,52,107
185,,830,62,108
186,,832,54,114
187,,837,56,107
188,,838,54,108
189,,827,68,105
190,,833,64,103
191,,825,66,109
192,,826,51,123
193,,830,52,118
194,,822,56,122
195,,828,54,118
196,,833,39,128
197,,848,39,113
198,,845,37,118
199,,853,34,113
200,,864,30,106
201,,863,25,112
202,,865,27,108
203,,865,28,107
204,,864,33,103
205,,870,27,103
206,,888,27,85
207,,887,31,82
208,,895,24,81
209,,901,18,81
210,,916,17,67
211,,916,12,72
212,,921,15,64
213,,923,16,61
214,,927,12,61
215,,939,12,49
216,,943,12,45
217,,947,8,45
218,,947,8,45
219,,949,9,42
220,,950,7,43
221,,950,7,43
222,,957,7,36
223,,959,11,30
224,,964,11,25
225,,969,11,20
226,,969,7,24
227,,973,4,23
228,,977,4,19
229,,977,4,19
230,,977,0,23
231,,981,0,19
232,,981,0,19
233,,984,0,16
234,,989,0,11
235,,989,0,11
236,,989,0,11
237,,989,0,11
238,,989,0,11
239,,989,0,11
240,,993,0,7
241,,996,0,4
242,,996,0,4
243,,996,0,4
244,,1000,0,0
