"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,980,20,0
1,,977,23,0
2,,960,40,0
3,,948,52,0
4,,948,52,0
5,,946,54,0
6,,931,69,0
7,,926,74,0
8,,905,72,23
9,,893,67,40
10,,876,72,52
11,,852,96,52
12,,818,128,54
13,,793,138,69
14,,785,141,74
15,,754,151,95
16,,732,161,107
17,,726,150,124
18,,708,144,148
19,,676,142,182
20,,661,132,207
21,,637,148,215
22,,632,145,223
23,,627,145,228
24,,624,154,222
25,,612,148,240
26,,606,124,270
27,,604,126,270
28,,597,114,289
29,,607,97,296
30,,617,77,306
31,,621,75,304
32,,641,67,292
33,,661,73,266
34,,678,64,258
35,,680,58,262
36,,710,48,242
37,,723,55,222
38,,718,53,229
39,,732,53,215
40,,753,50,197
41,,768,42,190
42,,791,37,172
43,,805,50,145
44,,819,49,132
45,,832,40,128
46,,837,43,120
47,,837,40,123
48,,854,40,106
49,,855,50,95
50,,857,45,98
51,,852,44,104
52,,863,44,93
53,,851,53,96
54,,855,55,90
55,,849,69,82
56,,835,78,87
57,,832,73,95
58,,829,78,93
59,,829,87,84
60,,827,77,96
61,,831,74,95
62,,817,74,109
63,,813,59,128
64,,815,67,118
65,,820,58,122
66,,805,64,131
67,,807,63,130
68,,812,59,129
69,,799,58,143
70,,804,59,137
71,,803,57,140
72,,801,63,136
73,,798,51,151
74,,810,50,140
75,,820,47,133
76,,823,45,132
77,,833,49,118
78,,830,46,124
79,,831,48,121
80,,841,44,115
81,,831,56,113
82,,828,66,106
83,,827,70,103
84,,816,76,108
85,,824,73,103
86,,820,69,111
87,,831,74,95
88,,835,59,106
89,,828,59,113
90,,830,55,115
91,,818,57,125
92,,818,63,119
93,,819,64,117
94,,806,76,118
95,,801,84,115
96,,793,82,125
97,,800,75,125
98,,805,62,133
99,,807,57,136
100,,810,57,133
101,,809,41,150
102,,823,34,143
103,,824,35,141
104,,836,34,130
105,,848,33,119
106,,850,30,120
107,,854,25,121
108,,858,25,117
109,,847,35,118
110,,857,26,117
111,,868,23,109
112,,880,25,95
113,,886,27,87
114,,887,31,82
115,,905,29,66
116,,906,25,69
117,,912,27,61
118,,911,32,57
119,,905,37,58
120,,908,35,57
121,,916,28,56
122,,909,37,54
123,,910,30,60
124,,916,31,53
125,,911,34,55
126,,908,30,62
127,,905,33,62
128,,903,38,59
129,,903,31,66
130,,908,37,55
131,,896,46,58
132,,896,38,66
133,,899,34,67
134,,903,29,68
135,,907,27,66
136,,907,25,68
137,,909,24,67
138,,904,19,77
139,,909,19,72
140,,920,16,64
141,,922,16,62
142,,919,16,65
143,,926,18,56
144,,927,12,61
145,,930,5,65
146,,938,5,57
147,,942,8,50
148,,947,8,45
149,,946,11,43
150,,945,12,43
151,,947,17,36
152,,959,17,24
153,,956,20,24
154,,946,30,24
155,,942,34,24
156,,941,32,27
157,,939,31,30
158,,941,30,29
159,,948,30,22
160,,939,36,25
161,,927,35,38
162,,922,36,42
163,,915,42,43
164,,903,54,43
165,,900,53,47
166,,884,69,47
167,,868,76,56
168,,868,67,65
169,,857,73,70
170,,844,82,74
171,,832,83,85
172,,828,89,83
173,,816,85,99
174,,806,82,112
175,,815,83,102
176,,807,84,109
177,,808,68,124
178,,806,57,137
179,,796,62,142
180,,793,53,154
181,,787,55,158
182,,794,56,150
183,,799,44,157
184,,804,46,150
185,,813,47,140
186,,806,43,151
187,,816,46,138
188,,819,44,137
189,,817,44,139
190,,823,49,128
191,,842,44,114
192,,851,45,104
193,,852,43,105
194,,850,51,99
195,,851,50,99
196,,845,55,100
197,,854,53,93
198,,846,64,90
199,,848,60,92
200,,844,70,86
201,,835,68,97
202,,833,73,94
203,,836,65,99
204,,821,77,102
205,,799,93,108
206,,779,116,105
207,,757,130,113
208,,739,142,119
209,,738,139,123
210,,723,157,120
211,,705,165,130
212,,697,146,157
213,,699,125,176
214,,690,110,200
215,,688,102,210
216,,684,104,212
217,,689,89,222
218,,682,76,242
219,,690,71,239
220,,683,76,241
221,,678,82,240
222,,681,75,244
223,,681,76,243
224,,670,84,246
225,,679,80,241
226,,700,83,217
227,,721,78,201
228,,751,57,192
229,,761,62,177
230,,757,63,180
231,,767,60,173
232,,780,64,156
233,,783,63,154
234,,772,74,154
235,,787,74,139
236,,797,66,137
237,,804,57,139
238,,792,64,144
239,,796,60,144
240,,795,59,146
241,,792,56,152
242,,804,65,131
243,,809,63,128
244,,824,56,120
245,,829,47,124
246,,828,48,124
247,,834,44,122
248,,832,38,130
249,,830,31,139
250,,839,32,129
251,,845,42,113
252,,845,44,111
253,,850,42,108
254,,853,44,103
255,,862,44,94
256,,850,54,96
257,,849,56,95
258,,850,52,98
259,,857,52,91
260,,845,65,90
261,,837,75,88
262,,848,70,82
263,,849,66,85
264,,843,69,88
265,,836,70,94
266,,824,80,96
267,,825,68,107
268,,807,74,119
269,,807,79,114
270,,796,84,120
271,,780,95,125
272,,773,105,122
273,,769,99,132
274,,756,111,133
275,,741,110,149
276,,728,123,149
