"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,3960,40,0
1,,3960,40,0
2,,3960,40,0
3,,3960,40,0
4,,3802,198,0
5,,3802,198,0
6,,3159,841,0
7,,1506,2494,0
8,,154,3846,0
9,,8,3992,0
10,,0,4000,0
11,,0,4000,0
12,,0,4000,0
13,,0,4000,0
14,,0,4000,0
15,,0,4000,0
16,,0,3960,40
17,,0,3960,40
18,,0,3960,40
19,,0,3802,198
20,,0,3802,198
21,,0,3159,841
22,,0,1506,2494
23,,40,154,3806
24,,40,8,3952
25,,37,3,3960
26,,195,3,3802
27,,194,4,3802
28,,837,4,3159
29,,2490,4,1506
30,,3842,4,154
31,,3988,4,8
32,,3996,4,0
33,,3996,4,0
34,,3982,18,0
35,,3982,18,0
36,,3918,82,0
37,,3624,376,0
38,,3624,376,0
39,,3624,376,0
40,,2625,1372,3
41,,2625,1372,3
42,,2625,1371,4
43,,2625,1371,4
44,,2625,1371,4
45,,2625,1371,4
46,,2625,1371,4
47,,749,3250,1
48,,749,3250,1
49,,750,3236,14
50,,750,3236,14
51,,750,3172,78
52,,750,2878,372
53,,750,2878,372
54,,750,2878,372
55,,49,2580,1371
56,,19,2624,1357
57,,19,2624,1357
58,,65,2642,1293
59,,300,2701,999
60,,300,2701,999
61,,300,2701,999
62,,1028,1093,1879
63,,1028,1093,1879
64,,1028,1093,1879
65,,1028,1093,1879
66,,1028,1093,1879
67,,380,1741,1879
68,,380,1741,1879
69,,1941,2059,0
70,,303,2996,701
71,,23,3232,745
72,,1,3254,745
73,,1,3236,763
74,,1,3177,822
75,,1,3177,822
76,,1,3177,822
77,,702,2906,392
78,,746,2906,348
79,,59,3593,348
80,,77,3593,330
81,,136,3593,271
82,,136,2945,919
83,,136,2945,919
84,,282,2752,966
85,,31,1365,2604
86,,31,1085,2884
87,,31,1063,2906
88,,5,1089,2906
89,,653,1089,2258
90,,653,1089,2258
91,,971,1089,1940
92,,1990,1708,302
93,,2270,1708,22
94,,498,2815,687
95,,36,3277,687
96,,36,3277,687
97,,36,3277,687
98,,36,3277,687
99,,1,3187,812
100,,0,2937,1063
101,,687,2937,376
102,,50,3574,376
103,,50,3548,402
104,,50,3548,402
105,,50,3548,402
106,,175,3548,277
107,,426,2929,645
108,,32,3323,645
109,,32,1529,2439
110,,33,1092,2875
111,,13,1112,2875
112,,4,1121,2875
113,,4,1121,2875
114,,623,1086,2291
115,,623,1085,2292
116,,2017,1485,498
117,,958,2369,673
118,,113,3214,673
119,,113,3214,673
120,,1,3326,673
121,,35,3327,638
122,,36,3327,637
123,,36,2933,1031
124,,673,2933,394
125,,673,2908,419
126,,673,2888,439
127,,673,2879,448
128,,673,2879,448
129,,673,2879,448
130,,448,3498,54
131,,448,3098,454
132,,51,1999,1950
133,,29,1196,2775
134,,38,1196,2766
135,,38,1084,2878
136,,38,1083,2879
137,,15,1106,2879
138,,409,1112,2479
139,,1930,1112,958
140,,2775,1112,113
141,,1007,2880,113
142,,1119,2880,1
143,,1120,2880,0
144,,97,3903,0
145,,6,3375,619
146,,6,3375,619
147,,6,2953,1041
148,,6,2911,1083
149,,6,2911,1083
150,,0,2917,1083
151,,0,2917,1083
152,,619,2894,487
153,,619,2888,493
154,,1041,2888,71
155,,1083,2888,29
156,,67,2136,1797
157,,8,2195,1797
158,,8,2195,1797
159,,23,1180,2797
160,,29,1089,2882
161,,12,1106,2882
162,,6,1112,2882
163,,1774,1112,1114
164,,625,2261,1114
165,,80,2800,1120
166,,1103,2800,97
167,,1194,2800,6
168,,1194,2800,6
169,,1194,2800,6
170,,1194,2800,6
171,,91,2887,1022
172,,13,2912,1075
173,,13,2912,1075
174,,13,2904,1083
175,,13,2904,1083
176,,1,2899,1100
177,,0,2894,1106
178,,1016,2894,90
179,,1075,1745,1180
180,,1075,1200,1725
181,,1083,1200,1717
182,,361,1922,1717
183,,75,2225,1700
184,,81,2225,1694
185,,81,2225,1694
186,,1164,1188,1648
187,,923,1890,1187
188,,923,1890,1187
189,,923,1890,1187
190,,923,1890,1187
191,,923,1878,1199
192,,923,1877,1200
193,,1264,2639,97
194,,1348,2639,13
195,,121,3866,13
196,,7,3980,13
197,,7,3258,735
198,,19,2955,1026
199,,1,2974,1025
200,,0,2975,1025
201,,0,2909,1091
202,,0,2123,1877
203,,0,2123,1877
204,,722,2123,1155
205,,407,2741,852
206,,31,3117,852
207,,31,3117,852
208,,97,2355,1548
209,,883,2355,762
210,,883,1128,1989
211,,883,1014,2103
212,,883,1014,2103
213,,883,1014,2103
214,,883,995,2122
215,,1645,994,1361
216,,1645,994,1361
217,,1891,1975,134
218,,422,3558,20
219,,422,3558,20
220,,15,3347,638
221,,34,2971,995
222,,35,2971,994
223,,35,2971,994
224,,35,2971,994
225,,2,3004,994
226,,0,3006,994
227,,618,3006,376
228,,994,3006,0
229,,65,3935,0
230,,65,3935,0
231,,65,3935,0
232,,1,3018,981
233,,0,1436,2564
234,,0,1436,2564
235,,0,1029,2971
236,,0,1029,2971
237,,0,1029,2971
238,,0,1029,2971
239,,981,1029,1990
240,,1956,1604,440
241,,1956,1602,442
242,,832,3133,35
243,,832,3133,35
244,,832,2204,964
245,,114,2922,964
246,,114,2922,964
247,,147,2858,995
248,,149,2857,994
249,,149,2857,994
250,,14,2992,994
251,,931,3004,65
252,,931,3004,65
253,,931,3004,65
254,,995,3004,1
255,,54,3338,608
256,,54,3338,608
257,,4,1857,2139
258,,0,1861,2139
259,,0,1861,2139
260,,0,1143,2857
261,,0,1143,2857
262,,608,1143,2249
263,,238,1513,2249
264,,1596,1686,718
265,,1596,1551,853
266,,1596,1539,865
267,,2314,1539,147
268,,2314,1539,147
269,,544,3309,147
270,,544,2367,1089
271,,544,2367,1089
272,,679,2317,1004
273,,98,2906,996
274,,9,2995,996
275,,0,3004,996
276,,0,3004,996
277,,942,3004,54
278,,942,2634,424
279,,122,3331,547
280,,9,3448,543
281,,9,3448,543
282,,9,3448,543
283,,0,3457,543
284,,0,1687,2313
285,,370,1687,1943
286,,543,1687,1770
287,,106,2124,1770
288,,14,1623,2363
289,,14,1534,2452
290,,14,1525,2461
291,,1784,1525,691
292,,1784,1525,691
293,,449,2860,691
294,,32,2407,1561
295,,595,2320,1085
296,,684,2320,996
297,,693,2320,987
298,,693,2311,996
299,,693,2311,996
300,,80,2924,996
301,,950,2924,126
302,,193,3361,446
303,,11,3451,538
304,,11,3451,538
305,,9,3462,529
306,,9,3462,529
307,,0,3471,529
308,,0,2136,1864
309,,437,1719,1844
310,,529,1689,1782
311,,125,2093,1782
312,,19,2199,1782
313,,3,2215,1782
314,,3,2215,1782
315,,1338,1602,1060
316,,1755,1602,643
317,,1785,728,1487
318,,882,1449,1669
319,,882,1449,1669
320,,882,1438,1680
321,,882,1438,1680
322,,1495,1429,1076
323,,1495,1429,1076
324,,2369,1429,202
325,,2551,1429,20
326,,703,2873,424
327,,714,2767,519
328,,43,3422,535
329,,52,3422,526
330,,52,3422,526
331,,0,3474,526
332,,0,3474,526
333,,404,2571,1025
334,,143,2938,919
335,,25,3072,903
336,,25,3072,903
337,,25,3072,903
338,,2,3095,903
339,,0,3097,903
340,,903,3097,0
341,,903,1249,1848
342,,903,1249,1848
