"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,2940,60,0
1,,2909,91,0
2,,2869,131,0
3,,2751,249,0
4,,2599,401,0
5,,2497,503,0
6,,2272,728,0
7,,1989,1011,0
8,,1722,1187,91
9,,1382,1487,131
10,,1069,1682,249
11,,779,1820,401
12,,582,1915,503
13,,408,1864,728
14,,305,1684,1011
15,,228,1494,1278
16,,176,1206,1618
17,,127,942,1931
18,,107,672,2221
19,,103,479,2418
20,,94,314,2592
21,,91,214,2695
22,,182,137,2681
23,,219,88,2693
24,,333,43,2624
25,,484,24,2492
26,,574,32,2394
27,,795,27,2178
28,,1074,28,1898
29,,1336,33,1631
30,,1667,39,1294
31,,1974,41,985
32,,2252,52,696
33,,2429,60,511
34,,2579,80,341
35,,2589,169,242
36,,2553,277,170
37,,2519,354,127
38,,2380,536,84
39,,2186,738,76
40,,1936,972,92
41,,1632,1261,107
42,,1283,1520,197
43,,980,1710,310
44,,724,1883,393
45,,536,1887,577
46,,406,1804,790
47,,305,1663,1032
48,,235,1424,1341
49,,172,1139,1689
50,,154,859,1987
51,,148,615,2237
52,,123,454,2423
53,,130,328,2542
54,,141,224,2635
55,,162,153,2685
56,,252,89,2659
57,,361,70,2569
58,,440,62,2498
59,,624,35,2341
60,,837,31,2132
61,,1086,27,1887
62,,1395,28,1577
63,,1731,41,1228
64,,2029,42,929
65,,2260,63,677
66,,2423,88,489
67,,2544,97,359
68,,2633,116,251
69,,2655,164,181
70,,2612,258,130
71,,2554,334,112
72,,2441,434,125
73,,2316,561,123
74,,2122,750,128
75,,1909,948,143
76,,1575,1233,192
77,,1239,1462,299
78,,949,1675,376
79,,687,1816,497
80,,539,1812,649
81,,354,1799,847
82,,264,1672,1064
83,,207,1396,1397
84,,167,1113,1720
85,,141,850,2009
86,,147,603,2250
87,,164,463,2373
88,,158,293,2549
89,,170,210,2620
90,,218,153,2629
91,,326,99,2575
92,,407,68,2525
93,,528,53,2419
94,,680,45,2275
95,,871,37,2092
96,,1093,25,1882
97,,1423,28,1549
98,,1762,26,1212
99,,2051,31,918
100,,2314,30,656
101,,2451,41,508
102,,2613,57,330
103,,2671,94,235
104,,2711,108,181
105,,2702,173,125
106,,2611,290,99
107,,2542,375,83
108,,2332,582,86
109,,2132,774,94
110,,1854,1027,119
111,,1574,1290,136
112,,1279,1522,199
113,,964,1715,321
114,,687,1908,405
115,,501,1876,623
116,,362,1807,831
117,,265,1614,1121
118,,218,1384,1398
119,,163,1142,1695
120,,132,863,2005
121,,118,599,2283
122,,122,420,2458
123,,137,282,2581
124,,170,189,2641
125,,181,145,2674
126,,242,94,2664
127,,355,67,2578
128,,444,49,2507
129,,662,42,2296
130,,868,43,2089
131,,1156,41,1803
132,,1437,34,1529
133,,1723,41,1236
134,,2029,41,930
