"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,2940,60,0
1,,2903,97,0
2,,2849,151,0
3,,2796,204,0
4,,2675,325,0
5,,2539,461,0
6,,2393,607,0
7,,2100,900,0
8,,1838,1065,97
9,,1530,1319,151
10,,1145,1651,204
11,,829,1846,325
12,,613,1926,461
13,,447,1946,607
14,,326,1774,900
15,,240,1598,1162
16,,192,1338,1470
17,,135,1010,1855
18,,108,721,2171
19,,85,528,2387
20,,75,372,2553
21,,72,254,2674
22,,167,170,2663
23,,220,123,2657
24,,265,74,2661
25,,382,51,2567
26,,517,29,2454
27,,660,22,2318
28,,946,26,2028
29,,1206,26,1768
30,,1500,39,1461
31,,1878,38,1084
32,,2162,66,772
33,,2333,110,557
34,,2440,166,394
35,,2505,215,280
36,,2502,302,196
37,,2440,398,162
38,,2334,554,112
39,,2079,804,117
40,,1815,1046,139
41,,1528,1284,188
42,,1208,1551,241
43,,908,1764,328
44,,645,1918,437
45,,455,1953,592
46,,323,1807,870
47,,241,1603,1156
48,,204,1346,1450
49,,174,1060,1766
50,,148,786,2066
51,,136,548,2316
52,,132,361,2507
53,,155,234,2611
54,,192,159,2649
55,,249,121,2630
56,,301,88,2611
57,,389,61,2550
58,,493,41,2466
59,,649,37,2314
60,,928,31,2041
61,,1207,31,1762
62,,1504,29,1467
63,,1814,38,1148
64,,2116,37,847
65,,2368,43,589
66,,2522,80,398
67,,2633,102,265
68,,2685,125,190
69,,2682,168,150
70,,2649,225,126
71,,2552,350,98
72,,2334,582,84
73,,2126,757,117
74,,1856,1011,133
75,,1645,1199,156
76,,1293,1510,197
77,,973,1764,263
78,,641,1972,387
79,,450,1925,625
80,,351,1812,837
81,,246,1641,1113
82,,190,1486,1324
83,,149,1173,1678
84,,133,878,1989
85,,109,569,2322
86,,114,379,2507
87,,151,280,2569
88,,163,185,2652
89,,191,124,2685
90,,231,86,2683
91,,297,61,2642
92,,422,37,2541
93,,664,32,2304
94,,876,32,2092
95,,1144,30,1826
96,,1356,34,1610
97,,1702,39,1259
98,,2021,40,939
99,,2333,61,606
100,,2515,74,411
101,,2599,89,312
102,,2667,118,215
103,,2638,204,158
104,,2631,244,125
105,,2545,354,101
106,,2382,520,98
107,,2215,679,106
108,,1936,943,121
109,,1665,1187,148
110,,1357,1405,238
111,,1128,1589,283
112,,835,1771,394
113,,574,1845,581
114,,434,1813,753
115,,297,1671,1032
116,,219,1476,1305
117,,159,1232,1609
118,,151,1016,1833
119,,139,736,2125
120,,147,488,2365
121,,153,355,2492
122,,170,216,2614
123,,195,142,2663
124,,280,83,2637
125,,322,73,2605
126,,430,63,2507
127,,608,59,2333
128,,768,64,2168
129,,1034,79,1887
130,,1298,84,1618
131,,1588,97,1315
132,,1800,111,1089
133,,2059,142,799
134,,2223,230,547
135,,2205,376,419
136,,2222,483,295
