"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,2940,60,0
1,,2875,125,0
2,,2801,199,0
3,,2747,253,0
4,,2603,397,0
5,,2480,520,0
6,,2220,780,0
7,,1931,1069,0
8,,1549,1326,125
9,,1299,1502,199
10,,950,1797,253
11,,670,1933,397
12,,456,2024,520
13,,301,1919,780
14,,195,1736,1069
15,,128,1421,1451
16,,96,1203,1701
17,,75,875,2050
18,,64,606,2330
19,,59,397,2544
20,,57,244,2699
21,,56,139,2805
22,,180,73,2747
23,,252,43,2705
24,,303,25,2672
25,,447,14,2539
26,,569,10,2421
27,,829,8,2163
28,,1118,7,1875
29,,1500,6,1494
30,,1743,11,1246
31,,2092,8,900
32,,2372,8,620
33,,2586,7,407
34,,2741,7,252
35,,2838,16,146
36,,2905,16,79
37,,2937,9,54
38,,2948,19,33
39,,2947,31,22
40,,2932,51,17
41,,2929,56,15
42,,2883,94,23
43,,2823,155,22
44,,2700,280,20
45,,2586,387,27
46,,2452,509,39
47,,2248,694,58
48,,2080,857,63
49,,1819,1071,110
50,,1474,1355,171
51,,1197,1514,289
52,,932,1662,406
53,,687,1773,540
54,,488,1767,745
55,,344,1743,913
56,,259,1576,1165
57,,204,1286,1510
58,,165,1041,1794
59,,154,797,2049
60,,143,575,2282
61,,147,392,2461
62,,141,259,2600
63,,182,171,2647
64,,237,122,2641
65,,358,87,2555
66,,474,67,2459
67,,601,51,2348
68,,804,37,2159
69,,968,30,2002
70,,1229,24,1747
71,,1572,20,1408
72,,1851,21,1128
73,,2107,29,864
74,,2341,33,626
75,,2540,31,429
76,,2665,46,289
77,,2751,54,195
78,,2806,52,142
79,,2807,85,108
80,,2777,127,96
81,,2756,160,84
82,,2705,227,68
83,,2604,320,76
84,,2455,467,78
85,,2335,593,72
86,,2022,872,106
87,,1682,1162,156
88,,1374,1433,193
89,,1063,1679,258
90,,825,1809,366
91,,574,1905,521
92,,400,1955,645
93,,313,1730,957
94,,224,1487,1289
95,,188,1219,1593
96,,155,939,1906
97,,153,718,2129
98,,131,497,2372
99,,122,330,2548
100,,152,246,2602
101,,199,152,2649
102,,230,118,2652
103,,295,87,2618
104,,399,74,2527
105,,549,49,2402
106,,674,41,2285
107,,984,40,1976
108,,1315,46,1639
109,,1606,57,1337
110,,1907,67,1026
111,,2142,66,792
112,,2364,90,546
113,,2504,125,371
