"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,2940,60,0
1,,2920,80,0
2,,2870,130,0
3,,2788,212,0
4,,2713,287,0
5,,2627,373,0
6,,2488,512,0
7,,2301,699,0
8,,1978,942,80
9,,1583,1287,130
10,,1254,1534,212
11,,915,1798,287
12,,689,1938,373
13,,457,2031,512
14,,318,1983,699
15,,235,1743,1022
16,,174,1409,1417
17,,132,1122,1746
18,,100,815,2085
19,,86,603,2311
20,,78,379,2543
21,,74,244,2682
22,,154,161,2685
23,,201,103,2696
24,,277,67,2656
25,,344,43,2613
26,,428,31,2541
27,,566,24,2410
28,,747,26,2227
29,,1062,34,1904
30,,1457,31,1512
31,,1777,34,1189
32,,2102,40,858
33,,2297,69,634
34,,2479,118,403
35,,2588,142,270
36,,2636,169,195
37,,2603,263,134
38,,2493,406,101
39,,2359,558,83
40,,2070,830,100
41,,1787,1071,142
42,,1482,1350,168
43,,1156,1641,203
44,,906,1800,294
45,,672,1888,440
46,,456,1946,598
47,,318,1783,899
48,,227,1584,1189
49,,182,1326,1492
50,,159,1031,1810
51,,136,801,2063
52,,135,571,2294
53,,132,364,2504
54,,156,231,2613
55,,196,149,2655
56,,222,102,2676
57,,256,72,2672
58,,350,49,2601
59,,495,46,2459
60,,661,29,2310
61,,964,22,2014
62,,1248,19,1733
63,,1557,15,1428
64,,1871,26,1103
65,,2095,55,850
66,,2305,78,617
67,,2494,113,393
68,,2600,147,253
69,,2575,257,168
70,,2469,414,117
71,,2282,620,98
72,,2065,831,104
73,,1778,1098,124
74,,1479,1379,142
75,,1275,1556,169
76,,970,1754,276
77,,650,1921,429
78,,461,1893,646
79,,322,1792,886
80,,229,1595,1176
81,,177,1331,1492
82,,140,1157,1703
83,,117,872,2011
84,,93,572,2335
85,,95,392,2513
86,,115,262,2623
87,,136,171,2693
88,,165,125,2710
89,,187,100,2713
90,,302,72,2626
91,,455,52,2493
92,,667,48,2285
93,,902,44,2054
94,,1185,49,1766
95,,1494,50,1456
96,,1681,62,1257
97,,1965,91,944
98,,2249,127,624
99,,2370,190,440
100,,2452,242,306
101,,2428,352,220
102,,2418,407,175
103,,2246,592,162
104,,2053,784,163
105,,1862,959,179
106,,1546,1216,238
107,,1256,1458,286
108,,965,1634,401
109,,774,1769,457
110,,561,1785,654
111,,414,1711,875
112,,308,1606,1086
113,,230,1364,1406
114,,195,1105,1700
115,,192,822,1986
116,,170,654,2176
117,,181,442,2377
118,,200,305,2495
119,,225,210,2565
120,,288,132,2580
121,,342,95,2563
122,,464,80,2456
123,,523,54,2423
124,,726,47,2227
125,,947,37,2016
126,,1162,22,1816
127,,1488,16,1496
128,,1787,13,1200
129,,2087,11,902
130,,2284,8,708
131,,2504,7,489
132,,2653,5,342
133,,2763,5,232
134,,2840,12,148
135,,2880,12,108
136,,2897,12,91
137,,2926,12,62
138,,2939,7,54
139,,2951,7,42
140,,2957,16,27
141,,2954,18,28
142,,2957,18,25
143,,2959,18,23
144,,2950,30,20
145,,2942,44,14
146,,2930,58,12
147,,2917,62,21
148,,2868,102,30
149,,2793,177,30
150,,2686,284,30
151,,2535,423,42
152,,2316,633,51
153,,2151,784,65
154,,1939,983,78
155,,1659,1221,120
156,,1337,1468,195
157,,1004,1694,302
158,,778,1769,453
159,,527,1796,677
160,,406,1752,842
161,,275,1680,1045
162,,216,1461,1323
163,,163,1192,1645
164,,130,892,1978
165,,130,678,2192
166,,128,443,2429
167,,131,333,2536
168,,138,199,2663
169,,181,137,2682
170,,252,88,2660
171,,359,55,2586
172,,509,44,2447
173,,731,30,2239
174,,895,20,2085
175,,1107,14,1879
176,,1386,16,1598
177,,1699,21,1280
178,,2032,21,947
179,,2258,20,722
180,,2509,18,473
181,,2630,17,353
182,,2759,28,213
183,,2827,20,153
184,,2870,21,109
185,,2891,33,76
186,,2877,59,64
187,,2869,83,48
188,,2860,103,37
189,,2838,120,42
190,,2806,158,36
191,,2732,226,42
192,,2662,284,54
193,,2489,432,79
194,,2278,621,101
195,,1973,907,120
196,,1648,1204,148
197,,1372,1450,178
198,,1068,1685,247
199,,782,1901,317
200,,571,1938,491
201,,399,1897,704
202,,287,1703,1010
203,,244,1432,1324
204,,187,1205,1608
205,,153,936,1911
206,,135,680,2185
207,,138,492,2370
208,,147,335,2518
209,,160,230,2610
210,,179,185,2636
211,,212,133,2655
212,,289,90,2621
213,,357,62,2581
214,,530,40,2430
215,,734,34,2232
216,,1040,27,1933
217,,1358,25,1617
218,,1636,26,1338
219,,1949,25,1026
220,,2226,32,742
221,,2422,46,532
222,,2583,48,369
223,,2665,78,257
224,,2665,125,210
225,,2683,158,159
226,,2654,231,115
227,,2550,356,94
228,,2419,495,86
229,,2258,660,82
230,,2045,850,105
231,,1728,1122,150
232,,1460,1356,184
233,,1139,1605,256
234,,855,1757,388
235,,647,1812,541
236,,446,1846,708
237,,300,1772,928
238,,225,1528,1247
239,,169,1317,1514
240,,128,1036,1836
241,,119,768,2113
242,,116,577,2307
243,,117,377,2506
244,,135,243,2622
245,,182,168,2650
246,,218,109,2673
247,,287,72,2641
248,,418,57,2525
249,,563,48,2389
250,,736,41,2223
251,,942,43,2015
252,,1264,40,1696
253,,1537,37,1426
254,,1851,41,1108
255,,2132,43,825
256,,2341,34,625
257,,2538,44,418
258,,2672,42,286
259,,2730,62,208
260,,2744,110,146
261,,2746,141,113
262,,2667,233,100
263,,2567,351,82
264,,2397,518,85
265,,2202,713,85
266,,1971,927,102
267,,1733,1120,147
268,,1500,1318,182
269,,1189,1535,276
270,,902,1713,385
271,,698,1740,562
272,,502,1743,755
273,,357,1654,989
274,,259,1511,1230
275,,193,1348,1459
276,,159,1073,1768
277,,131,805,2064
278,,130,612,2258
279,,132,412,2456
280,,141,278,2581
281,,185,184,2631
282,,215,119,2666
283,,310,82,2608
284,,426,56,2518
285,,603,45,2352
286,,800,45,2155
287,,1038,30,1932
288,,1276,29,1695
289,,1504,29,1467
290,,1804,41,1155
291,,2056,83,861
292,,2232,111,657
293,,2376,167,457
294,,2470,222,308
295,,2499,288,213
296,,2428,424,148
297,,2303,574,123
298,,2153,708,139
299,,1909,935,156
300,,1571,1217,212
301,,1221,1527,252
302,,876,1807,317
303,,679,1868,453
304,,492,1893,615
305,,359,1850,791
306,,249,1705,1046
307,,193,1423,1384
308,,141,1110,1749
309,,116,789,2095
310,,112,596,2292
311,,115,418,2467
312,,151,291,2558
313,,168,192,2640
314,,226,134,2640
315,,278,85,2637
316,,340,64,2596
317,,480,56,2464
318,,635,54,2311
319,,806,53,2141
320,,1061,42,1897
321,,1397,46,1557
322,,1754,51,1195
323,,2095,52,853
324,,2286,62,652
325,,2405,123,472
326,,2484,172,344
327,,2515,251,234
328,,2444,376,180
329,,2341,523,136
330,,2103,781,116
331,,1852,1030,118
332,,1462,1361,177
333,,1120,1655,225
334,,857,1850,293
335,,668,1910,422
336,,511,1915,574
337,,384,1783,833
338,,275,1633,1092
339,,219,1297,1484
340,,184,989,1827
341,,153,746,2101
342,,148,566,2286
343,,140,422,2438
344,,136,300,2564
345,,141,196,2663
346,,208,134,2658
347,,253,103,2644
348,,328,76,2596
349,,464,60,2476
350,,612,51,2337
351,,871,46,2083
352,,1112,59,1829
353,,1507,62,1431
354,,1833,75,1092
355,,2081,97,822
356,,2263,111,626
357,,2386,141,473
358,,2480,174,346
359,,2545,200,255
360,,2474,330,196
361,,2354,468,178
362,,2130,697,173
363,,1906,923,171
364,,1579,1229,192
365,,1276,1504,220
366,,1001,1740,259
367,,780,1828,392
368,,557,1900,543
369,,402,1804,794
370,,286,1680,1034
371,,225,1405,1370
372,,165,1157,1678
373,,152,908,1940
374,,131,711,2158
375,,139,493,2368
376,,163,336,2501
377,,172,225,2603
378,,203,163,2634
379,,236,103,2661
380,,277,75,2648
381,,409,52,2539
382,,567,40,2393
383,,815,45,2140
384,,1051,44,1905
385,,1392,40,1568
386,,1707,33,1260
387,,1971,46,983
388,,2188,49,763
389,,2399,68,533
390,,2550,69,381
391,,2667,64,269
392,,2701,96,203
393,,2732,132,136
394,,2739,140,121
395,,2721,178,101
396,,2657,235,108
397,,2570,316,114
398,,2425,467,108
399,,2205,659,136
400,,1956,879,165
401,,1659,1155,186
402,,1378,1395,227
403,,1052,1645,303
404,,810,1805,385
