"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,2940,60,0
1,,2917,83,0
2,,2873,127,0
3,,2842,158,0
4,,2719,281,0
5,,2532,468,0
6,,2326,674,0
7,,2055,945,0
8,,1710,1207,83
9,,1365,1508,127
10,,1007,1835,158
11,,680,2039,281
12,,456,2076,468
13,,314,2012,674
14,,216,1839,945
15,,160,1550,1290
16,,122,1243,1635
17,,93,914,1993
18,,81,599,2320
19,,76,380,2544
20,,72,242,2686
21,,71,145,2784
22,,151,92,2757
23,,194,55,2751
24,,220,31,2749
25,,342,20,2638
26,,529,15,2456
27,,735,11,2254
28,,1001,15,1984
29,,1336,22,1642
30,,1681,21,1298
31,,2033,22,945
32,,2336,45,619
33,,2548,57,395
34,,2654,93,253
35,,2696,144,160
36,,2689,197,114
37,,2663,261,76
38,,2616,331,53
39,,2487,448,65
40,,2369,559,72
41,,2119,777,104
42,,1845,996,159
43,,1622,1159,219
44,,1251,1467,282
45,,978,1669,353
46,,743,1764,493
47,,532,1852,616
48,,346,1784,870
49,,269,1591,1140
50,,219,1425,1356
51,,159,1113,1728
52,,136,864,2000
53,,133,655,2212
54,,135,454,2411
55,,159,280,2561
56,,207,206,2587
57,,261,155,2584
58,,316,104,2580
59,,389,78,2533
60,,527,54,2419
61,,645,49,2306
62,,894,42,2064
63,,1161,42,1797
64,,1384,36,1580
65,,1755,28,1217
66,,2028,30,942
67,,2260,31,709
68,,2471,26,503
69,,2657,21,322
70,,2720,32,248
71,,2739,70,191
72,,2778,90,132
73,,2728,164,108
74,,2720,195,85
75,,2658,267,75
76,,2511,426,63
77,,2351,575,74
78,,2097,797,106
79,,1797,1085,118
80,,1490,1316,194
81,,1184,1590,226
82,,889,1818,293
83,,638,1915,447
84,,477,1916,607
85,,321,1812,867
86,,237,1588,1175
87,,186,1334,1480
88,,137,1078,1785
89,,117,798,2085
90,,99,560,2341
91,,102,407,2491
92,,133,258,2609
93,,148,179,2673
94,,226,124,2650
95,,253,79,2668
96,,322,62,2616
97,,479,46,2475
98,,633,44,2323
99,,896,34,2070
100,,1198,35,1767
101,,1498,44,1458
102,,1794,49,1157
103,,2074,66,860
104,,2308,86,606
105,,2450,99,451
106,,2535,173,292
107,,2579,207,214
108,,2543,289,168
109,,2447,425,128
110,,2338,534,128
111,,2083,785,132
112,,1812,1045,143
113,,1476,1317,207
114,,1153,1605,242
115,,855,1812,333
116,,626,1900,474
117,,432,1968,600
118,,304,1825,871
119,,240,1616,1144
120,,169,1341,1490
121,,134,1054,1812
122,,120,779,2101
123,,113,562,2325
124,,126,372,2502
125,,141,249,2610
126,,162,177,2661
127,,233,109,2658
128,,273,68,2659
129,,363,46,2591
130,,507,31,2462
131,,635,25,2340
132,,908,18,2074
133,,1192,15,1793
134,,1530,20,1450
135,,1859,19,1122
136,,2150,25,825
137,,2387,20,593
138,,2584,19,397
139,,2714,19,267
140,,2792,16,192
141,,2863,8,129
142,,2894,19,87
143,,2918,11,71
144,,2938,11,51
145,,2929,27,44
146,,2936,27,37
147,,2931,38,31
148,,2909,63,28
149,,2856,106,38
150,,2790,174,36
151,,2685,284,31
152,,2528,426,46
153,,2323,631,46
154,,2066,880,54
155,,1754,1175,71
156,,1399,1476,125
157,,1077,1738,185
158,,767,1938,295
159,,540,2007,453
160,,370,1972,658
161,,266,1816,918
162,,192,1570,1238
163,,150,1268,1582
164,,120,968,1912
165,,104,674,2222
166,,110,457,2433
167,,104,293,2603
168,,107,197,2696
169,,126,129,2745
170,,177,79,2744
171,,244,50,2706
172,,353,35,2612
173,,504,32,2464
174,,709,26,2265
175,,966,21,2013
176,,1284,17,1699
177,,1634,19,1347
178,,1964,18,1018
179,,2274,17,709
180,,2501,10,489
181,,2671,10,319
182,,2775,7,218
183,,2849,5,146
184,,2902,0,98
185,,2932,0,68
186,,2948,0,52
187,,2958,0,42
188,,2964,0,36
189,,2972,0,28
190,,2978,0,22
191,,2981,0,19
192,,2982,0,18
193,,2983,0,17
194,,2990,0,10
195,,2990,0,10
196,,2993,0,7
197,,2995,0,5
198,,3000,0,0
