"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,4900,100,0
1,,4894,106,0
2,,4867,133,0
3,,4841,159,0
4,,4807,193,0
5,,4759,241,0
6,,4718,282,0
7,,4662,338,0
8,,4595,299,106
9,,4537,330,133
10,,4497,344,159
11,,4408,399,193
12,,4348,411,241
13,,4268,450,282
14,,4161,501,338
15,,4068,527,405
16,,3982,555,463
17,,3868,629,503
18,,3732,676,592
19,,3615,733,652
20,,3514,754,732
21,,3413,748,839
22,,3412,762,826
23,,3314,801,885
24,,3200,827,973
25,,3119,806,1075
26,,3050,806,1144
27,,2985,811,1204
28,,2965,786,1249
29,,2909,802,1289
30,,2866,778,1356
31,,2780,764,1456
32,,2777,741,1482
33,,2754,707,1539
34,,2762,673,1565
35,,2779,687,1534
36,,2780,656,1564
37,,2769,652,1579
38,,2784,625,1591
39,,2829,624,1547
40,,2850,637,1513
41,,2856,660,1484
42,,2836,691,1473
43,,2880,662,1458
44,,2922,648,1430
45,,2966,645,1389
46,,2993,642,1365
47,,2969,687,1344
48,,3002,665,1333
49,,2979,643,1378
50,,3060,622,1318
51,,3033,667,1300
52,,3098,632,1270
53,,3125,609,1266
54,,3134,542,1324
55,,3120,555,1325
56,,3124,542,1334
57,,3121,595,1284
58,,3148,537,1315
59,,3185,538,1277
60,,3183,566,1251
61,,3183,588,1229
62,,3164,616,1220
63,,3175,640,1185
64,,3139,644,1217
65,,3132,664,1204
66,,3125,705,1170
67,,3138,687,1175
68,,3202,668,1130
69,,3131,698,1171
70,,3172,646,1182
71,,3135,626,1239
72,,3194,605,1201
73,,3155,602,1243
74,,3135,612,1253
75,,3116,628,1256
76,,3102,584,1314
77,,3085,629,1286
78,,3065,665,1270
79,,3037,694,1269
80,,3027,666,1307
81,,3013,688,1299
82,,3043,661,1296
83,,3069,649,1282
84,,3116,609,1275
85,,3140,569,1291
86,,3151,550,1299
87,,3169,563,1268
88,,3194,506,1300
89,,3224,487,1289
90,,3318,449,1233
91,,3272,490,1238
92,,3256,510,1234
93,,3245,511,1244
94,,3261,510,1229
95,,3281,525,1194
96,,3321,531,1148
97,,3316,586,1098
98,,3325,576,1099
99,,3355,566,1079
100,,3381,558,1061
101,,3372,555,1073
102,,3404,565,1031
103,,3385,597,1018
104,,3401,564,1035
105,,3402,532,1066
106,,3393,531,1076
107,,3390,541,1069
108,,3377,558,1065
109,,3350,560,1090
110,,3325,547,1128
111,,3309,541,1150
112,,3341,551,1108
