"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,4900,100,0
1,,4882,118,0
2,,4871,129,0
3,,4863,137,0
4,,4817,183,0
5,,4796,204,0
6,,4739,261,0
7,,4698,302,0
8,,4638,244,118
9,,4596,275,129
10,,4529,334,137
11,,4468,349,183
12,,4387,409,204
13,,4321,418,261
14,,4245,453,302
15,,4148,490,362
16,,4065,531,404
17,,3949,580,471
18,,3871,597,532
19,,3754,633,613
20,,3667,654,679
21,,3555,690,755
22,,3553,713,734
23,,3470,724,806
24,,3365,721,914
25,,3268,786,946
26,,3177,781,1042
27,,3105,823,1072
28,,3047,810,1143
29,,2994,803,1203
30,,2915,830,1255
31,,2883,816,1301
32,,2836,781,1383
33,,2791,795,1414
34,,2792,731,1477
35,,2787,713,1500
36,,2796,688,1516
37,,2787,659,1554
38,,2849,614,1537
39,,2862,571,1567
40,,2911,513,1576
41,,2908,538,1554
42,,2947,530,1523
43,,2991,518,1491
44,,2990,521,1489
45,,3033,537,1430
46,,3140,508,1352
47,,3193,499,1308
48,,3244,487,1269
49,,3281,476,1243
50,,3326,468,1206
51,,3363,457,1180
52,,3401,448,1151
53,,3454,467,1079
54,,3517,471,1012
55,,3504,471,1025
56,,3500,494,1006
57,,3520,494,986
58,,3524,498,978
59,,3509,506,985
60,,3491,534,975
61,,3442,588,970
62,,3437,605,958
63,,3416,614,970
64,,3410,628,962
65,,3437,608,955
66,,3415,631,954
67,,3344,655,1001
68,,3296,645,1059
69,,3291,633,1076
70,,3264,628,1108
71,,3253,625,1122
72,,3241,653,1106
73,,3200,663,1137
74,,3162,649,1189
75,,3072,695,1233
76,,3042,720,1238
77,,3002,756,1242
78,,2952,795,1253
79,,2913,826,1261
80,,2890,816,1294
81,,2892,804,1304
82,,2889,771,1340
83,,2883,764,1353
84,,2899,717,1384
85,,2891,689,1420
86,,2834,687,1479
87,,2827,694,1479
88,,2862,685,1453
89,,2895,639,1466
90,,2898,618,1484
91,,2909,618,1473
92,,2911,605,1484
93,,2952,535,1513
94,,2994,496,1510
95,,3022,489,1489
96,,3111,479,1410
97,,3180,438,1382
98,,3230,435,1335
99,,3245,461,1294
100,,3308,470,1222
101,,3303,507,1190
102,,3321,505,1174
103,,3370,512,1118
104,,3381,563,1056
105,,3372,575,1053
106,,3377,557,1066
107,,3454,541,1005
108,,3486,511,1003
109,,3481,525,994
110,,3489,520,991
111,,3466,533,1001
112,,3468,522,1010
113,,3463,519,1018
114,,3425,564,1011
115,,3368,614,1018
116,,3362,608,1030
117,,3303,665,1032
118,,3255,649,1096
119,,3245,658,1097
120,,3271,653,1076
121,,3229,666,1105
122,,3252,623,1125
123,,3245,622,1133
124,,3200,615,1185
125,,3163,655,1182
126,,3179,641,1180
127,,3168,660,1172
128,,3128,642,1230
129,,3095,668,1237
130,,3109,661,1230
131,,3062,658,1280
132,,3083,613,1304
133,,3093,608,1299
134,,3082,605,1313
135,,3100,592,1308
136,,3110,599,1291
137,,3095,622,1283
138,,3144,583,1273
139,,3153,579,1268
140,,3138,613,1249
141,,3138,597,1265
142,,3168,598,1234
143,,3157,576,1267
144,,3146,571,1283
145,,3153,606,1241
146,,3176,632,1192
147,,3151,628,1221
148,,3171,627,1202
149,,3161,649,1190
150,,3202,623,1175
151,,3153,654,1193
152,,3139,672,1189
153,,3147,642,1211
154,,3123,636,1241
155,,3142,634,1224
156,,3113,640,1247
157,,3113,688,1199
158,,3054,721,1225
159,,3030,692,1278
160,,3015,711,1274
161,,3004,732,1264
162,,2989,750,1261
163,,2958,753,1289
164,,2942,747,1311
165,,2929,696,1375
166,,2925,711,1364
167,,2936,711,1353
168,,2938,694,1368
169,,2945,671,1384
170,,2951,656,1393
171,,2926,639,1435
172,,2917,666,1417
173,,2964,633,1403
174,,2981,597,1422
175,,2993,581,1426
176,,2976,603,1421
177,,2988,603,1409
178,,2999,615,1386
179,,3074,564,1362
180,,3037,619,1344
181,,3037,655,1308
182,,3046,679,1275
183,,3009,717,1274
184,,2989,752,1259
185,,2966,780,1254
186,,2946,824,1230
187,,2945,803,1252
188,,2930,818,1252
189,,2901,839,1260
190,,2859,821,1320
191,,2850,795,1355
192,,2826,779,1395
193,,2828,784,1388
194,,2813,765,1422
195,,2735,792,1473
196,,2683,799,1518
197,,2663,799,1538
198,,2684,769,1547
199,,2688,753,1559
200,,2661,731,1608
201,,2713,719,1568
202,,2727,663,1610
203,,2772,590,1638
204,,2838,542,1620
205,,2889,547,1564
206,,2932,536,1532
207,,2980,505,1515
208,,3031,485,1484
209,,3070,475,1455
210,,3100,511,1389
211,,3124,535,1341
212,,3151,533,1316
213,,3178,533,1289
214,,3204,560,1236
215,,3211,585,1204
216,,3219,643,1138
217,,3254,645,1101
218,,3260,663,1077
219,,3213,707,1080
220,,3200,731,1069
221,,3221,714,1065
222,,3212,718,1070
223,,3191,691,1118
224,,3142,702,1156
225,,3100,702,1198
226,,3093,667,1240
227,,3081,655,1264
228,,3081,645,1274
229,,3066,631,1303
230,,3015,651,1334
231,,3054,599,1347
232,,3040,595,1365
233,,3026,600,1374
234,,2996,618,1386
235,,3018,623,1359
236,,3012,639,1349
237,,3048,610,1342
238,,3051,648,1301
239,,3044,659,1297
240,,3086,647,1267
241,,3066,661,1273
242,,3045,687,1268
243,,3063,667,1270
244,,3058,681,1261
245,,3050,703,1247
246,,3022,724,1254
247,,2988,765,1247
248,,2955,766,1279
249,,2887,803,1310
250,,2881,813,1306
251,,2919,790,1291
252,,2870,779,1351
253,,2876,741,1383
254,,2875,713,1412
255,,2912,661,1427
256,,2920,590,1490
257,,2928,592,1480
