"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,4900,100,0
1,,4896,104,0
2,,4859,141,0
3,,4844,156,0
4,,4802,198,0
5,,4778,222,0
6,,4719,281,0
7,,4652,348,0
8,,4554,342,104
9,,4508,351,141
10,,4418,426,156
11,,4345,457,198
12,,4240,538,222
13,,4152,567,281
14,,4043,609,348
15,,3928,626,446
16,,3808,700,492
17,,3720,698,582
18,,3591,754,655
19,,3506,734,760
20,,3399,753,848
21,,3288,755,957
22,,3273,759,968
23,,3209,740,1051
24,,3109,767,1124
25,,3051,738,1211
26,,2988,740,1272
27,,2948,732,1320
28,,2882,754,1364
29,,2887,728,1385
30,,2823,737,1440
31,,2836,699,1465
32,,2805,703,1492
33,,2824,702,1474
34,,2856,659,1485
35,,2871,620,1509
36,,2885,628,1487
37,,2945,578,1477
38,,2927,607,1466
39,,2972,587,1441
40,,3003,555,1442
41,,3045,564,1391
42,,3103,523,1374
43,,3145,499,1356
44,,3177,508,1315
45,,3219,475,1306
46,,3260,450,1290
47,,3289,454,1257
48,,3329,448,1223
49,,3412,445,1143
50,,3451,422,1127
51,,3506,408,1086
52,,3515,403,1082
53,,3560,403,1037
54,,3579,412,1009
55,,3564,424,1012
56,,3588,444,968
57,,3581,498,921
58,,3534,550,916
59,,3554,568,878
60,,3569,578,853
61,,3564,570,866
62,,3493,635,872
63,,3464,647,889
64,,3406,674,920
65,,3380,662,958
66,,3368,661,971
67,,3334,685,981
68,,3318,700,982
69,,3272,669,1059
70,,3212,697,1091
71,,3138,690,1172
72,,3114,674,1212
73,,3100,671,1229
74,,3051,686,1263
75,,3022,708,1270
76,,2955,741,1304
77,,2899,757,1344
78,,2908,728,1364
79,,2903,761,1336
80,,2886,782,1332
81,,2880,749,1371
82,,2854,738,1408
83,,2891,699,1410
84,,2866,680,1454
85,,2920,662,1418
86,,2949,616,1435
87,,2937,610,1453
88,,2943,622,1435
89,,2918,636,1446
90,,2906,654,1440
91,,2944,619,1437
92,,2958,652,1390
93,,2967,656,1377
94,,2966,642,1392
95,,2997,632,1371
96,,3029,597,1374
97,,3082,565,1353
98,,3117,584,1299
99,,3143,543,1314
100,,3175,553,1272
101,,3196,552,1252
102,,3195,551,1254
103,,3199,568,1233
104,,3202,579,1219
105,,3224,573,1203
106,,3226,579,1195
107,,3212,579,1209
108,,3224,582,1194
109,,3221,596,1183
110,,3251,584,1165
111,,3287,569,1144
112,,3278,565,1157
113,,3301,577,1122
114,,3288,580,1132
115,,3312,554,1134
116,,3283,570,1147
117,,3275,573,1152
118,,3287,565,1148
119,,3290,572,1138
120,,3293,551,1156
121,,3291,550,1159
122,,3315,549,1136
123,,3304,530,1166
124,,3291,552,1157
125,,3310,556,1134
126,,3332,531,1137
127,,3309,563,1128
128,,3332,538,1130
129,,3346,551,1103
130,,3364,536,1100
131,,3349,526,1125
132,,3363,516,1121
133,,3358,539,1103
134,,3367,519,1114
135,,3406,506,1088
136,,3382,518,1100
137,,3404,530,1066
138,,3399,523,1078
139,,3387,541,1072
140,,3388,542,1070
141,,3360,558,1082
142,,3355,601,1044
143,,3298,633,1069
144,,3276,658,1066
145,,3251,700,1049
146,,3219,724,1057
147,,3167,752,1081
148,,3186,737,1077
149,,3186,707,1107
150,,3138,711,1151
151,,3124,688,1188
152,,3110,667,1223
153,,3084,651,1265
154,,3060,646,1294
155,,3038,667,1295
156,,2988,704,1308
157,,2993,663,1344
158,,2991,663,1346
159,,3010,623,1367
160,,3002,623,1375
161,,3027,575,1398
162,,3027,569,1404
163,,3044,545,1411
164,,3056,570,1374
165,,3076,573,1351
166,,3120,590,1290
167,,3160,566,1274
168,,3183,596,1221
169,,3185,579,1236
170,,3159,592,1249
171,,3186,581,1233
172,,3165,599,1236
173,,3201,586,1213
174,,3203,608,1189
175,,3215,614,1171
176,,3229,623,1148
177,,3201,662,1137
178,,3173,676,1151
179,,3162,666,1172
180,,3125,699,1176
181,,3110,716,1174
182,,3084,706,1210
183,,3087,711,1202
184,,3077,669,1254
185,,3085,658,1257
186,,3115,620,1265
187,,3115,600,1285
188,,3103,573,1324
189,,3144,536,1320
190,,3162,504,1334
191,,3149,520,1331
192,,3130,536,1334
193,,3132,582,1286
194,,3109,592,1299
195,,3107,604,1289
196,,3139,619,1242
197,,3147,638,1215
198,,3194,617,1189
199,,3200,606,1194
200,,3214,584,1202
201,,3236,572,1192
202,,3250,573,1177
203,,3217,628,1155
204,,3244,614,1142
205,,3217,646,1137
206,,3235,623,1142
207,,3202,632,1166
208,,3156,680,1164
209,,3173,650,1177
210,,3128,625,1247
211,,3133,615,1252
212,,3151,586,1263
213,,3201,570,1229
214,,3230,554,1216
215,,3250,498,1252
216,,3282,495,1223
217,,3279,468,1253
218,,3318,453,1229
219,,3305,463,1232
220,,3346,461,1193
221,,3359,455,1186
222,,3349,473,1178
223,,3372,483,1145
224,,3401,506,1093
225,,3379,553,1068
226,,3397,554,1049
227,,3384,585,1031
228,,3351,640,1009
229,,3401,628,971
230,,3357,665,978
231,,3342,684,974
232,,3338,656,1006
233,,3306,677,1017
234,,3290,664,1046
235,,3270,635,1095
236,,3265,634,1101
237,,3201,651,1148
238,,3186,624,1190
239,,3160,631,1209
240,,3147,622,1231
241,,3141,610,1249
242,,3144,581,1275
243,,3137,601,1262
244,,3131,553,1316
245,,3133,559,1308
246,,3164,549,1287
247,,3199,502,1299
248,,3221,505,1274
249,,3298,486,1216
250,,3289,476,1235
251,,3322,474,1204
252,,3342,475,1183
253,,3348,472,1180
254,,3375,501,1124
255,,3372,513,1115
256,,3371,562,1067
257,,3352,571,1077
258,,3392,581,1027
259,,3397,569,1034
260,,3388,591,1021
261,,3379,618,1003
262,,3365,617,1018
263,,3355,597,1048
264,,3363,590,1047
265,,3362,583,1055
266,,3376,580,1044
267,,3348,589,1063
268,,3322,559,1119
269,,3271,599,1130
270,,3245,596,1159
271,,3235,604,1161
272,,3227,609,1164
273,,3242,609,1149
274,,3228,592,1180
275,,3227,596,1177
276,,3191,593,1216
277,,3223,584,1193
278,,3238,568,1194
279,,3246,562,1192
280,,3209,602,1189
281,,3204,615,1181
282,,3241,604,1155
283,,3238,570,1192
284,,3214,606,1180
285,,3218,610,1172
286,,3199,630,1171
287,,3188,601,1211
288,,3182,611,1207
289,,3186,614,1200
290,,3229,608,1163
291,,3215,595,1190
292,,3239,583,1178
293,,3223,585,1192
294,,3236,561,1203
295,,3206,568,1226
296,,3209,573,1218
297,,3261,561,1178
298,,3259,540,1201
299,,3280,527,1193
300,,3285,500,1215
301,,3310,528,1162
302,,3342,479,1179
303,,3362,451,1187
304,,3382,449,1169
305,,3433,432,1135
306,,3461,429,1110
307,,3476,439,1085
308,,3517,394,1089
309,,3539,414,1047
310,,3568,408,1024
311,,3573,417,1010
312,,3622,406,972
313,,3631,413,956
314,,3686,375,939
315,,3685,393,922
316,,3736,371,893
317,,3743,398,859
318,,3707,427,866
319,,3732,430,838
320,,3717,441,842
321,,3709,477,814
322,,3692,521,787
323,,3663,552,785
324,,3636,558,806
325,,3622,534,844
326,,3603,561,836
327,,3540,606,854
328,,3499,649,852
329,,3415,671,914
330,,3355,722,923
331,,3308,736,956
332,,3290,749,961
333,,3238,771,991
334,,3195,758,1047
335,,3117,757,1126
336,,3105,703,1192
337,,3060,666,1274
338,,3051,655,1294
339,,3055,662,1283
340,,2964,704,1332
341,,2916,720,1364
342,,2891,703,1406
343,,2900,726,1374
344,,2865,747,1388
345,,2853,756,1391
346,,2837,752,1411
347,,2801,724,1475
348,,2805,717,1478
349,,2845,695,1460
350,,2910,661,1429
351,,2960,627,1413
352,,2957,632,1411
353,,2959,627,1414
354,,2972,600,1428
355,,2997,566,1437
356,,3048,554,1398
357,,3047,566,1387
358,,3051,575,1374
359,,3051,561,1388
360,,3043,578,1379
361,,3096,580,1324
362,,3131,586,1283
363,,3141,610,1249
364,,3167,606,1227
365,,3159,639,1202
366,,3125,682,1193
367,,3148,647,1205
368,,3151,669,1180
369,,3159,689,1152
370,,3164,672,1164
371,,3143,685,1172
372,,3139,647,1214
373,,3130,627,1243
374,,3121,654,1225
375,,3123,628,1249
376,,3133,592,1275
377,,3114,604,1282
378,,3112,597,1291
379,,3140,574,1286
380,,3136,555,1309
381,,3156,543,1301
382,,3164,539,1297
383,,3147,572,1281
384,,3116,608,1276
385,,3073,645,1282
386,,3114,665,1221
387,,3157,661,1182
388,,3124,679,1197
389,,3143,690,1167
390,,3156,680,1164
391,,3148,640,1212
392,,3158,600,1242
393,,3145,616,1239
394,,3179,605,1216
395,,3199,579,1222
396,,3138,633,1229
397,,3094,654,1252
398,,3130,622,1248
399,,3104,651,1245
400,,3100,619,1281
401,,3071,663,1266
402,,3042,700,1258
403,,3025,652,1323
404,,3020,646,1334
405,,3049,689,1262
406,,3037,712,1251
407,,3046,719,1235
408,,3028,704,1268
409,,3059,662,1279
410,,3044,671,1285
411,,3074,626,1300
412,,3078,611,1311
413,,3072,565,1363
414,,3089,573,1338
415,,3035,598,1367
416,,3042,596,1362
417,,3104,573,1323
418,,3146,582,1272
419,,3118,582,1300
420,,3147,576,1277
421,,3155,553,1292
422,,3204,494,1302
423,,3218,524,1258
424,,3244,512,1244
425,,3278,514,1208
426,,3301,506,1193
427,,3391,468,1141
428,,3415,459,1126
429,,3425,483,1092
430,,3435,445,1120
431,,3455,460,1085
432,,3451,453,1096
433,,3460,452,1088
434,,3479,477,1044
435,,3477,511,1012
436,,3504,519,977
437,,3488,543,969
438,,3502,526,972
439,,3483,550,967
440,,3459,583,958
441,,3418,637,945
442,,3358,672,970
443,,3352,646,1002
444,,3316,696,988
445,,3278,736,986
446,,3188,809,1003
447,,3132,833,1035
448,,3055,831,1114
449,,2982,835,1183
450,,3002,833,1165
451,,2981,780,1239
452,,2946,792,1262
453,,2907,734,1359
454,,2906,678,1416
455,,2867,665,1468
456,,2848,645,1507
457,,2842,679,1479
458,,2840,684,1476
459,,2824,648,1528
460,,2828,629,1543
461,,2846,643,1511
462,,2864,640,1496
463,,2854,666,1480
464,,2838,650,1512
465,,2898,638,1464
466,,2939,621,1440
467,,3047,590,1363
468,,3074,605,1321
469,,3113,582,1305
470,,3158,531,1311
471,,3142,529,1329
472,,3129,549,1322
473,,3156,575,1269
474,,3181,600,1219
475,,3178,574,1248
476,,3202,576,1222
477,,3240,563,1197
478,,3270,551,1179
479,,3280,533,1187
480,,3245,559,1196
481,,3234,576,1190
482,,3229,592,1179
483,,3244,598,1158
484,,3256,650,1094
485,,3259,661,1080
486,,3267,651,1082
487,,3225,641,1134
488,,3217,607,1176
489,,3238,596,1166
490,,3247,579,1174
491,,3248,539,1213
492,,3259,529,1212
493,,3291,525,1184
494,,3298,502,1200
495,,3318,499,1183
496,,3348,464,1188
497,,3368,455,1177
498,,3375,436,1189
499,,3371,439,1190
500,,3411,413,1176
501,,3467,390,1143
502,,3499,395,1106
503,,3531,409,1060
504,,3514,452,1034
505,,3550,475,975
506,,3565,467,968
507,,3533,529,938
508,,3575,533,892
509,,3553,553,894
510,,3559,568,873
511,,3544,549,907
512,,3517,572,911
513,,3499,595,906
514,,3440,618,942
515,,3436,641,923
516,,3400,652,948
517,,3348,675,977
518,,3283,716,1001
519,,3245,708,1047
520,,3209,729,1062
