"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,490,10,0
1,,484,16,0
2,,480,20,0
3,,480,20,0
4,,473,27,0
5,,469,31,0
6,,464,36,0
7,,459,41,0
8,,445,39,16
9,,438,42,20
10,,426,54,20
11,,414,59,27
12,,405,64,31
13,,388,76,36
14,,379,80,41
15,,371,74,55
16,,364,74,62
17,,355,71,74
18,,349,65,86
19,,328,77,95
20,,321,67,112
21,,315,64,121
22,,327,60,113
23,,326,58,116
24,,318,57,125
25,,315,61,124
26,,306,53,141
27,,305,52,143
28,,299,57,144
29,,310,56,134
30,,309,59,132
31,,314,58,128
32,,319,55,126
33,,323,47,130
34,,336,45,119
35,,332,47,121
36,,336,48,116
37,,335,48,117
38,,340,45,115
39,,340,44,116
40,,353,47,100
41,,351,52,97
42,,349,47,104
43,,348,48,104
44,,352,41,107
45,,355,42,103
46,,362,39,99
47,,368,38,94
48,,370,33,97
49,,378,28,94
50,,381,23,96
51,,387,24,89
52,,390,23,87
53,,394,23,83
54,,395,20,85
55,,399,16,85
56,,412,13,75
57,,410,19,71
58,,411,24,65
59,,409,26,65
60,,403,35,62
61,,408,34,58
62,,405,46,49
63,,399,60,41
64,,400,58,42
65,,397,55,48
66,,388,63,49
67,,382,60,58
68,,387,59,54
69,,365,73,62
70,,368,59,73
71,,368,55,77
72,,370,51,79
73,,365,46,89
74,,366,39,95
75,,367,40,93
76,,366,15,119
77,,366,15,119
78,,368,19,113
79,,375,19,106
80,,381,10,109
81,,392,9,99
82,,394,7,99
83,,406,6,88
84,,420,6,74
85,,424,2,74
86,,422,8,70
87,,436,8,56
88,,445,7,48
89,,444,9,47
90,,466,13,21
91,,455,24,21
92,,453,26,21
93,,446,27,27
94,,448,34,18
95,,447,37,16
96,,450,34,16
97,,429,52,19
98,,426,44,30
99,,429,43,28
100,,426,39,35
101,,420,38,42
102,,418,38,44
103,,417,40,43
104,,406,29,65
105,,399,33,68
106,,394,37,69
107,,400,34,66
108,,391,37,72
109,,384,41,75
110,,386,40,74
111,,380,39,81
112,,382,41,77
113,,370,50,80
114,,359,68,73
115,,365,60,75
116,,351,70,79
117,,348,72,80
118,,359,73,68
119,,354,72,74
120,,351,62,87
121,,338,60,102
122,,339,64,97
123,,342,47,111
124,,343,45,112
125,,343,45,112
126,,344,43,113
127,,346,42,112
128,,346,26,128
129,,350,26,124
130,,353,30,117
131,,352,31,117
132,,361,21,118
133,,362,23,115
134,,376,20,104
135,,392,22,86
136,,392,18,90
137,,409,14,77
138,,412,12,76
139,,421,13,66
140,,429,5,66
141,,433,5,62
142,,445,7,48
143,,448,8,44
144,,448,8,44
145,,446,11,43
146,,454,12,34
147,,460,12,28
148,,463,12,25
149,,463,8,29
150,,464,10,26
151,,467,11,22
152,,469,8,23
153,,470,5,25
154,,475,8,17
155,,475,8,17
156,,476,9,15
157,,472,10,18
158,,472,9,19
159,,472,9,19
160,,474,9,17
161,,470,10,20
162,,466,14,20
163,,470,13,17
164,,472,8,20
165,,472,8,20
166,,471,12,17
167,,473,13,14
168,,466,16,18
169,,466,12,22
170,,461,17,22
171,,465,17,18
172,,466,17,17
173,,462,17,21
174,,462,16,22
175,,465,9,26
176,,460,14,26
177,,458,12,30
178,,463,12,25
179,,457,18,25
180,,452,19,29
181,,452,19,29
182,,456,19,25
183,,456,18,26
184,,456,15,29
185,,449,22,29
186,,449,16,35
187,,451,13,36
188,,450,15,35
189,,457,15,28
190,,457,11,32
191,,461,12,27
192,,461,5,34
193,,461,5,34
194,,465,3,32
195,,465,1,34
196,,465,1,34
197,,470,1,29
198,,473,0,27
199,,473,0,27
200,,479,0,21
201,,484,0,16
202,,484,0,16
203,,484,0,16
204,,488,0,12
205,,488,0,12
206,,495,0,5
207,,495,0,5
208,,497,0,3
209,,499,0,1
210,,499,0,1
211,,499,0,1
212,,500,0,0
