"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,490,10,0
1,,489,11,0
2,,476,24,0
3,,468,32,0
4,,461,39,0
5,,455,45,0
6,,452,48,0
7,,437,63,0
8,,427,62,11
9,,410,66,24
10,,402,66,32
11,,397,64,39
12,,384,71,45
13,,354,98,48
14,,348,89,63
15,,330,97,73
16,,315,95,90
17,,297,105,98
18,,279,118,103
19,,265,119,116
20,,253,101,146
21,,250,98,152
22,,254,87,159
23,,256,83,161
24,,264,65,171
25,,263,55,182
26,,261,49,190
27,,261,40,199
28,,270,43,187
29,,271,45,184
30,,286,36,178
31,,294,36,170
32,,291,36,173
33,,301,31,168
34,,327,32,141
35,,330,29,141
36,,339,29,132
37,,349,32,119
38,,357,42,101
39,,375,34,91
40,,381,39,80
41,,385,43,72
42,,375,53,72
43,,382,44,74
44,,389,43,68
45,,385,37,78
46,,388,42,70
47,,387,43,70
48,,379,46,75
49,,381,37,82
50,,379,48,73
51,,371,54,75
52,,368,53,79
53,,365,59,76
54,,367,51,82
55,,367,44,89
56,,370,40,90
57,,377,31,92
58,,363,40,97
59,,371,39,90
60,,367,32,101
61,,374,32,94
62,,377,33,90
63,,390,33,77
64,,383,38,79
65,,377,29,94
66,,377,31,92
67,,380,29,91
68,,385,32,83
69,,392,31,77
70,,390,37,73
71,,397,34,69
72,,407,24,69
73,,406,24,70
74,,415,24,61
75,,414,22,64
76,,418,18,64
77,,415,15,70
78,,417,11,72
79,,436,11,53
80,,438,7,55
81,,442,5,53
82,,442,4,54
83,,445,6,49
84,,439,9,52
85,,446,9,45
86,,456,9,35
87,,456,13,31
88,,458,13,29
89,,462,12,26
90,,466,10,24
91,,459,17,24
92,,456,24,20
93,,454,26,20
94,,454,26,20
95,,456,26,18
96,,458,26,16
97,,452,32,16
98,,453,21,26
99,,448,19,33
100,,448,17,35
101,,441,20,39
102,,441,20,39
103,,429,33,38
104,,431,27,42
105,,437,25,38
106,,437,20,43
107,,426,31,43
108,,421,33,46
109,,411,43,46
110,,402,39,59
111,,400,41,59
112,,403,51,46
113,,396,65,39
114,,393,59,48
115,,377,70,53
116,,361,76,63
117,,350,78,72
118,,348,84,68
119,,343,81,76
120,,341,74,85
121,,336,74,90
122,,338,59,103
123,,320,61,119
124,,331,52,117
125,,321,54,125
126,,318,50,132
127,,312,49,139
128,,320,47,133
129,,324,47,129
130,,326,37,137
131,,335,35,130
132,,334,28,138
133,,338,31,131
134,,348,29,123
135,,353,26,121
136,,370,24,106
137,,382,20,98
138,,393,20,87
139,,398,20,82
140,,400,19,81
141,,407,15,78
142,,408,19,73
143,,403,26,71
144,,418,25,57
145,,414,31,55
146,,415,37,48
147,,414,36,50
148,,405,51,44
149,,396,59,45
150,,401,49,50
151,,409,46,45
152,,397,52,51
153,,397,46,57
154,,395,50,55
155,,392,42,66
156,,392,30,78
157,,391,34,75
158,,391,38,71
159,,388,29,83
160,,386,31,83
161,,380,34,86
162,,373,34,93
163,,372,39,89
164,,378,39,83
165,,381,35,84
166,,376,43,81
167,,380,43,77
168,,370,46,84
169,,375,49,76
170,,373,58,69
171,,365,62,73
172,,362,65,73
173,,360,68,72
174,,352,74,74
175,,350,70,80
176,,351,66,83
177,,339,64,97
178,,340,59,101
179,,342,58,100
180,,335,54,111
181,,340,43,117
182,,347,37,116
183,,345,40,115
184,,344,34,122
185,,345,34,121
186,,342,35,123
187,,353,25,122
188,,358,25,117
189,,370,23,107
190,,380,14,106
191,,394,8,98
192,,401,6,93
193,,404,3,93
194,,418,3,79
195,,429,3,68
196,,439,1,60
197,,445,1,54
198,,457,1,42
199,,460,0,40
200,,462,0,38
201,,472,0,28
202,,472,0,28
203,,476,0,24
204,,485,0,15
205,,491,0,9
206,,494,0,6
207,,497,0,3
208,,497,0,3
209,,497,0,3
210,,499,0,1
211,,499,0,1
212,,499,0,1
213,,500,0,0
