"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,490,10,0
1,,485,15,0
2,,483,17,0
3,,483,17,0
4,,473,27,0
5,,466,34,0
6,,466,34,0
7,,463,37,0
8,,456,29,15
9,,456,27,17
10,,441,42,17
11,,435,38,27
12,,434,32,34
13,,434,32,34
14,,429,34,37
15,,421,35,44
16,,419,37,44
17,,417,24,59
18,,417,18,65
19,,411,23,66
20,,411,23,66
21,,406,23,71
22,,421,15,64
23,,418,18,64
24,,415,19,66
25,,416,28,56
26,,416,29,55
27,,407,38,55
28,,402,41,57
29,,406,44,50
30,,387,58,55
31,,391,66,43
32,,381,73,46
33,,382,66,52
34,,376,63,61
35,,371,65,64
36,,373,68,59
37,,366,58,76
38,,363,52,85
39,,349,50,101
40,,347,58,95
41,,331,68,101
42,,333,61,106
43,,316,72,112
44,,318,66,116
45,,317,65,118
46,,311,66,123
47,,311,65,124
48,,311,58,131
49,,312,62,126
50,,315,45,140
51,,329,47,124
52,,331,52,117
53,,344,40,116
54,,340,37,123
55,,340,34,126
56,,341,36,123
57,,341,42,117
58,,346,41,113
59,,346,37,117
60,,358,36,106
61,,359,39,102
62,,375,33,92
63,,368,34,98
64,,385,28,87
65,,385,27,88
66,,387,24,89
67,,399,25,76
68,,406,18,76
69,,415,18,67
70,,419,11,70
71,,416,14,70
72,,416,16,68
73,,425,14,61
74,,425,14,61
75,,423,20,57
76,,429,20,51
77,,425,30,45
78,,425,33,42
79,,422,35,43
80,,427,35,38
81,,423,38,39
82,,423,39,38
83,,423,39,38
84,,433,26,41
85,,426,27,47
86,,429,20,51
87,,427,24,49
88,,430,18,52
89,,428,13,59
90,,424,17,59
91,,414,30,56
92,,413,27,60
93,,416,29,55
94,,405,36,59
95,,404,40,56
96,,406,42,52
97,,406,38,56
98,,412,32,56
99,,408,38,54
100,,415,36,49
101,,414,26,60
102,,417,25,58
103,,420,25,55
104,,410,35,55
105,,391,47,62
106,,390,45,65
107,,383,52,65
108,,384,54,62
109,,384,51,65
110,,380,53,67
111,,368,59,73
112,,371,50,79
113,,368,49,83
114,,363,49,88
115,,368,52,80
116,,364,60,76
117,,358,64,78
118,,351,55,94
119,,355,48,97
120,,355,51,94
121,,350,49,101
122,,349,45,106
123,,340,49,111
124,,339,44,117
125,,343,43,114
126,,361,41,98
127,,364,36,100
128,,368,34,98
129,,359,44,97
130,,352,39,109
131,,352,40,108
132,,366,36,98
133,,368,43,89
134,,365,48,87
135,,363,54,83
136,,364,47,89
137,,363,49,88
138,,357,59,84
139,,353,68,79
140,,344,72,84
141,,331,85,84
142,,329,83,88
143,,318,91,91
144,,326,86,88
145,,330,71,99
146,,333,63,104
147,,320,65,115
148,,321,46,133
149,,320,43,137
150,,332,30,138
151,,339,26,135
152,,333,37,130
153,,329,40,131
154,,328,35,137
155,,331,38,131
156,,338,36,126
157,,339,40,121
158,,342,46,112
159,,352,40,108
160,,358,39,103
161,,364,36,100
162,,385,31,84
163,,392,29,79
164,,398,32,70
165,,400,28,72
166,,400,23,77
167,,390,31,79
168,,401,28,71
169,,403,28,69
170,,407,28,65
171,,405,23,72
172,,395,31,74
173,,407,30,63
174,,405,25,70
175,,409,27,64
176,,412,29,59
177,,414,29,57
178,,414,31,55
179,,416,25,59
180,,415,32,53
181,,416,28,56
182,,422,23,55
183,,424,19,57
184,,415,28,57
185,,421,25,54
186,,421,23,56
187,,414,24,62
188,,424,23,53
189,,427,23,50
190,,423,29,48
191,,420,23,57
192,,417,27,56
193,,426,26,48
194,,426,18,56
195,,434,15,51
196,,438,16,46
197,,440,12,48
198,,440,9,51
199,,441,7,52
200,,445,6,49
201,,452,6,42
202,,456,6,38
203,,455,6,39
204,,455,4,41
205,,456,12,32
206,,449,17,34
207,,442,26,32
208,,450,26,24
209,,452,27,21
210,,448,30,22
211,,448,36,16
212,,438,41,21
213,,438,38,24
214,,436,32,32
215,,428,40,32
216,,425,42,33
217,,418,46,36
218,,413,47,40
219,,405,42,53
220,,401,44,55
221,,395,47,58
222,,383,51,66
223,,382,49,69
224,,366,58,76
225,,364,53,83
226,,352,65,83
227,,356,62,82
228,,361,60,79
229,,355,54,91
230,,333,76,91
231,,336,60,104
232,,336,64,100
233,,346,47,107
234,,351,43,106
235,,351,42,107
236,,358,37,105
237,,346,29,125
238,,353,29,118
239,,359,24,117
240,,358,30,112
241,,360,35,105
242,,364,34,102
243,,370,39,91
244,,367,28,105
245,,372,39,89
246,,364,48,88
247,,383,40,77
248,,374,48,78
249,,373,51,76
250,,371,53,76
251,,384,59,57
252,,377,55,68
253,,382,46,72
254,,385,45,70
255,,375,42,83
256,,368,47,85
257,,355,53,92
258,,370,43,87
259,,360,46,94
260,,349,57,94
261,,344,71,85
262,,344,66,90
263,,343,59,98
264,,348,46,106
265,,348,50,102
266,,360,39,101
267,,356,41,103
268,,354,30,116
269,,363,29,108
270,,368,26,106
271,,373,28,99
272,,383,24,93
273,,391,24,85
274,,391,11,98
275,,390,9,101
276,,400,5,95
277,,410,5,85
278,,424,2,74
279,,424,2,74
280,,435,2,63
281,,447,1,52
282,,461,0,39
283,,466,0,34
284,,469,0,31
285,,470,0,30
286,,474,0,26
287,,474,0,26
288,,488,0,12
289,,491,0,9
290,,495,0,5
291,,495,0,5
292,,498,0,2
293,,498,0,2
294,,498,0,2
295,,499,0,1
296,,500,0,0
