"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,490,10,0
1,,490,10,0
2,,490,10,0
3,,490,10,0
4,,490,10,0
5,,486,14,0
6,,481,19,0
7,,478,22,0
8,,478,12,10
9,,478,12,10
10,,467,23,10
11,,458,32,10
12,,454,32,14
13,,454,27,19
14,,446,32,22
15,,446,32,22
16,,440,38,22
17,,431,36,33
18,,419,39,42
19,,419,35,46
20,,411,43,46
21,,398,48,54
22,,393,63,44
23,,384,66,50
24,,376,65,59
25,,363,66,71
26,,360,73,67
27,,360,70,70
28,,341,79,80
29,,336,69,95
30,,321,75,104
31,,323,76,101
32,,326,69,105
33,,325,67,108
34,,313,74,113
35,,316,57,127
36,,309,59,132
37,,315,44,141
38,,316,43,141
39,,324,41,135
40,,320,40,140
41,,324,32,144
42,,337,27,136
43,,346,26,128
44,,355,26,119
45,,363,18,119
46,,372,18,110
47,,365,28,107
48,,362,32,106
49,,376,40,84
50,,366,49,85
51,,381,49,70
52,,375,64,61
53,,376,65,59
54,,375,57,68
55,,379,57,64
56,,382,51,67
57,,380,45,75
58,,376,49,75
59,,368,50,82
60,,369,48,83
61,,365,50,85
62,,358,53,89
63,,348,61,91
64,,346,60,94
65,,338,64,98
66,,337,49,114
67,,341,46,113
68,,352,41,107
69,,349,41,110
70,,350,38,112
71,,361,34,105
72,,357,30,113
73,,366,35,99
74,,370,36,94
75,,371,38,91
76,,377,29,94
77,,379,22,99
78,,383,23,94
79,,383,23,94
80,,396,20,84
81,,399,19,82
82,,407,14,79
83,,418,12,70
84,,426,14,60
85,,430,13,57
86,,438,9,53
87,,439,6,55
88,,439,6,55
89,,442,6,52
90,,447,12,41
91,,451,13,36
92,,450,14,36
93,,453,15,32
94,,452,22,26
95,,453,22,25
96,,458,22,20
97,,457,19,24
98,,455,18,27
99,,460,13,27
100,,460,16,24
101,,463,9,28
102,,460,12,28
103,,460,12,28
104,,454,15,31
105,,456,13,31
106,,451,22,27
107,,449,20,31
108,,442,27,31
109,,442,24,34
110,,436,30,34
111,,438,28,34
112,,441,28,31
113,,443,22,35
114,,437,27,36
115,,434,30,36
116,,424,40,36
117,,416,42,42
118,,415,42,43
119,,406,53,41
120,,404,52,44
121,,408,45,47
122,,402,41,57
123,,400,36,64
124,,397,31,72
125,,403,27,70
126,,403,16,81
127,,406,20,74
128,,408,20,72
129,,415,14,71
130,,405,19,76
131,,409,18,73
132,,406,25,69
133,,396,35,69
134,,387,41,72
135,,389,46,65
136,,393,52,55
137,,403,42,55
138,,411,40,49
139,,410,38,52
140,,421,28,51
141,,423,16,61
142,,423,11,66
143,,425,9,66
144,,430,9,61
145,,433,9,58
146,,429,8,63
147,,429,8,63
148,,435,8,57
149,,435,8,57
150,,435,4,61
151,,443,6,51
152,,445,6,49
153,,450,4,46
154,,460,4,36
155,,472,4,24
156,,477,4,19
157,,483,4,13
158,,480,5,15
159,,480,5,15
160,,485,3,12
161,,485,3,12
162,,479,9,12
163,,479,9,12
164,,479,13,8
165,,479,10,11
166,,479,10,11
167,,483,10,7
168,,477,16,7
169,,475,12,13
170,,471,16,13
171,,471,12,17
172,,473,12,15
173,,473,12,15
174,,475,12,13
175,,475,6,19
176,,475,4,21
177,,474,1,25
178,,474,1,25
179,,477,1,22
180,,477,1,22
181,,477,1,22
182,,477,1,22
183,,483,1,16
184,,480,3,17
185,,484,3,13
186,,484,3,13
187,,484,3,13
188,,484,3,13
189,,489,4,7
190,,490,5,5
191,,483,13,4
192,,478,18,4
193,,466,30,4
194,,464,32,4
195,,459,37,4
196,,452,43,5
197,,445,49,6
198,,436,48,16
199,,433,46,21
200,,430,37,33
201,,422,43,35
202,,415,45,40
203,,412,41,47
204,,411,35,54
205,,397,42,61
206,,397,39,64
207,,388,45,67
208,,366,59,75
209,,355,63,82
210,,351,65,84
211,,345,71,84
212,,355,55,90
213,,355,60,85
214,,357,61,82
215,,353,45,102
216,,346,46,108
217,,352,42,106
218,,354,40,106
219,,354,49,97
220,,348,53,99
221,,351,43,106
222,,359,37,104
223,,366,25,109
224,,364,29,107
225,,360,29,111
226,,365,31,104
227,,362,25,113
228,,369,27,104
229,,391,27,82
230,,402,27,71
231,,403,26,71
232,,400,31,69
233,,394,26,80
234,,396,26,78
235,,406,24,70
236,,412,24,64
237,,420,28,52
238,,406,39,55
239,,409,31,60
240,,415,28,57
241,,418,31,51
242,,416,33,51
243,,416,33,51
244,,416,29,55
245,,399,36,65
246,,398,40,62
247,,408,38,54
248,,411,32,57
249,,408,35,57
250,,396,47,57
251,,396,47,57
252,,393,32,75
253,,401,28,71
254,,405,29,66
255,,406,31,63
256,,403,29,68
257,,403,17,80
258,,392,32,76
259,,401,31,68
260,,401,31,68
261,,394,39,67
262,,400,37,63
263,,402,34,64
264,,396,40,64
265,,393,28,79
266,,415,22,63
267,,421,20,59
268,,423,9,68
269,,417,15,68
270,,422,15,63
271,,431,12,57
272,,431,9,60
273,,434,13,53
274,,436,13,51
275,,437,15,48
276,,439,9,52
277,,442,9,49
278,,442,6,52
279,,457,6,37
280,,463,2,35
281,,465,2,33
282,,476,0,24
283,,476,0,24
284,,476,0,24
285,,482,0,18
286,,485,0,15
287,,485,0,15
288,,485,0,15
289,,485,0,15
290,,491,0,9
291,,491,0,9
292,,494,0,6
293,,494,0,6
294,,498,0,2
295,,498,0,2
296,,500,0,0
