"c","p","gamma","xi"
2.70316574510408,0.0732613523936106,0.145100472312124,0.754176301525206
3.39389485417529,0.0824539014958659,0.12144994764228,0.0529366794076498
3.34227318060868,0.0367132899065108,0.0130573801942309,-0.105529612088603
3.40098584074679,0.0959009653019281,0.15458577690646,0.0498563593182915
2.98960282842037,0.155457948960929,0.327424944296836,0.706428455474239
3.03294611526058,0.0480977013638928,0.0362698130565325,0.0138945586168513
3.23203461010721,0.236512141190089,0.477334504179854,0.379066038438283
3.2096622361215,0.165103907770387,0.357256829392464,0.562732295022233
3.33863949986564,0.109862661043229,0.233172658066055,0.437370580387169
