"Contact rate","Probability of 
infection","Rate of 
recovery","Rate of 
re-infection","Population size","Neighbourhood"
1.88175105072797,0.391883652614677,0.024889234301153,-0.142380182514382,3000,"no-neighbours"
2.72303600351495,0.320683779167704,0.034840386010342,-0.11214062283691,3000,"no-neighbours"
5.41927489206401,0.169169559878236,0.0238099955886318,-0.13705153257582,4000,"eight-neighbours"
2.34982523634058,0.528138929164653,0.0150705967601801,-0.162500358525458,4000,"eight-neighbours"
3.44239069898258,0.248029744471226,0.0193424694069467,-0.150538526030774,4000,"eight-neighbours"
1.669387152543,0.52539644209073,0.0255328184412571,-0.137194521237865,4000,"eight-neighbours"
3.95331731562483,0.253433483581612,0.01468363257861,-0.169189069269474,4000,"eight-neighbours"
4.40878204007589,0.20237419937603,0.0161526680841475,-0.163756708685852,4000,"eight-neighbours"
4.00549581233993,0.235000894702022,0.0126085362546402,-0.180491597516556,4000,"eight-neighbours"
1.05798221040836,0.924961631080337,0.0191701042334474,-0.150331966430861,4000,"eight-neighbours"
3.28686831643765,0.311730697639116,0.0172084785692056,-0.15206310989606,4000,"eight-neighbours"
3.26962625214911,0.312655195729821,0.0204034118377113,-0.144722928327712,4000,"eight-neighbours"
4.07309116872982,0.276219262038182,0.276254749771553,0.0298076804007559,4000,"four-neighbours"
4.26796497802847,0.142602102460652,0.0657166610974014,-0.0758825978674201,4000,"four-neighbours"
3.13807102188794,0.222099664532647,0.070708824702341,-0.0700248164411194,4000,"four-neighbours"
3.46231107453967,0.19693640327006,0.0855341880085732,-0.0483352499976746,4000,"four-neighbours"
3.27672461745262,0.196152944933321,0.0637730832539675,-0.081169510813035,4000,"four-neighbours"
3.52348943490956,0.16848994528652,0.0818389847925367,-0.0579266182018688,4000,"four-neighbours"
4.77174013362868,0.11702996121164,0.0719796932753411,-0.0683784248425745,4000,"four-neighbours"
3.39513454209414,0.229623662084721,0.0874374576153404,-0.0463722282272026,4000,"four-neighbours"
3.33070960149995,0.288980576091078,0.296970955937751,0.0438883468251971,4000,"four-neighbours"
3.96415820364594,0.159996990115685,0.0590434205720345,-0.0810913406473769,4000,"four-neighbours"
3.48040344009921,0.405856957071056,0.249758372831354,-0.0492987223142997,4000,"no-neighbours"
4.78536687613429,0.183654432296444,0.0197941520044071,-0.147789256231109,4000,"no-neighbours"
4.66361167241903,0.204196784567614,0.0218421369137568,-0.138532006413283,4000,"no-neighbours"
4.53760912689239,0.177747836578348,0.0182254572718029,-0.157163417479089,4000,"no-neighbours"
4.49841359710808,0.181137404894844,0.0142791828975055,-0.176853808621679,4000,"no-neighbours"
3.40752816425427,0.213183523742065,0.0162251443735444,-0.170010228510373,4000,"no-neighbours"
4.23042905705077,0.221686611173632,0.0169127525880884,-0.158460106444655,4000,"no-neighbours"
4.3668745833828,0.205727182109038,0.0157362721158673,-0.164453549905652,4000,"no-neighbours"
3.16920996257005,0.345528718017972,0.0204504823522175,-0.139697101058829,4000,"no-neighbours"
2.58653115891275,0.434282763493016,0.0235552362674276,-0.13228901954034,4000,"no-neighbours"
2.59488253662455,0.207143551031274,0.388598566649984,0.15405312117423,500,"eight-neighbours"
4.33954561060894,0.0663434691434539,0.183407860732775,0.0359658493550569,500,"eight-neighbours"
2.70518814257706,0.220765550249509,0.34474846484748,0.0519219785195512,500,"eight-neighbours"
2.9005140537469,0.0631116367791265,0.100573233233715,-0.00150167299676471,500,"eight-neighbours"
2.55924400468555,0.217384619633806,0.374250103076147,0.0763749768602355,500,"eight-neighbours"
2.82546048573439,0.1630535035726,0.262213692201654,0.0415286761812991,500,"eight-neighbours"
9.52161417486691,0.0191797017677082,0.0843491789396466,-0.0451736814222173,500,"eight-neighbours"
3.5613839868984,0.174742505932995,0.260258756644086,0.0264713809123228,500,"eight-neighbours"
2.49289411408385,0.181098940174837,0.343811467867768,0.11906816199053,500,"eight-neighbours"
2.40718817790821,0.415278879839772,0.80570399008545,0.259069262986553,500,"eight-neighbours"
2.52977176459679,0,-0.192988716171484,-0.191164988621209,500,"four-neighbours"
2.8173768634612,0,-0.450487502355757,-0.033468936149032,500,"four-neighbours"
3.07940924371335,0,-0.569340800506441,-0.190715093026682,500,"four-neighbours"
3.35130655361697,0,-0.749814479983913,-0.124712934251135,500,"four-neighbours"
2.93629814267486,0,-0.900995586698954,0.0118584611258456,500,"four-neighbours"
2.95284122850013,0,-0.546365209917842,-0.126948468776818,500,"four-neighbours"
3.04401893121554,0,-0.110087501897378,-0.180124531251012,500,"four-neighbours"
3.53417149981783,0,-0.201423434049441,-0.174248124153806,500,"four-neighbours"
68.4730105517538,0,-4.21769279907156,304.803561284229,500,"four-neighbours"
4.72938146477463,0,-0.0772356217187542,-0.151528036543521,500,"four-neighbours"
1.61816570580132,0.194725128428469,0.193942739306935,0.313264166414223,500,"no-neighbours"
4.18241454763109,0.352271661868738,1.08172524094971,0.386428714749619,500,"no-neighbours"
2.46735535784304,0.132011789633286,0.199497616562758,0.00936368201934411,500,"no-neighbours"
1.78692978774307,0.269431740667379,0.30937971901473,0.0509868259409806,500,"no-neighbours"
2.45556507386844,0.0841059060042271,0.123487673861925,0.0152361115083511,500,"no-neighbours"
4.1161244122954,0.0134367968193741,0.0272503965287518,-0.0143693593516479,500,"no-neighbours"
3.11152172142999,0.201395637947535,0.329208521892339,0.056202862009173,500,"no-neighbours"
2.4791392306514,0.1540714165855,0.217527118716833,0.0281689850721032,500,"no-neighbours"
3.07243498012029,0.209870636186971,0.31228583125247,0.0408050169559841,500,"no-neighbours"
1.69761530016584,0.294025714905218,0.280731084321417,0.0330805248776716,500,"no-neighbours"
4.56929974991756,0.208595427471185,0.008503960210996,-0.210159773208392,5000,"eight-neighbours"
1.78101302882537,0.637717653429403,0.0123845987344358,-0.189838481125065,5000,"eight-neighbours"
3.10567166432641,0.439477387971017,0.0140699811795168,-0.161602484243728,5000,"eight-neighbours"
1.37191860087201,0.824620101145652,0.0132323879970068,-0.176616323271734,5000,"eight-neighbours"
2.22880437398956,0.550672313950423,0.0035372757490981,-0.259826202146456,5000,"eight-neighbours"
4.54258704605403,0.201589985667706,0.00824130577227891,-0.215190317367137,5000,"eight-neighbours"
2.67081005712644,0.396287632608016,0.0123225188069781,-0.174985815440451,5000,"eight-neighbours"
2.20048385914706,0.47362870396764,0.0123520375760354,-0.17593179468081,5000,"eight-neighbours"
4.25705871736173,0.247945810251945,0.0148208102078753,-0.177867908472215,5000,"eight-neighbours"
3.71182736275151,0.344920005113771,0.012093729577185,-0.172006967320122,5000,"eight-neighbours"
3.38945352299993,0.209820720851471,0.0347373715051767,-0.131714802082061,5000,"four-neighbours"
3.5589239106876,0.225154296654633,0.0537658958526176,-0.0825954514943881,5000,"four-neighbours"
3.1309191407449,0.267624139438695,0.0746715665664089,-0.055741502558053,5000,"four-neighbours"
2.78000279185323,0.31303254504448,0.0527208599410343,-0.077514258498984,5000,"four-neighbours"
3.8424336305021,0.177785333060023,0.0367797553459389,-0.112034419577387,5000,"four-neighbours"
3.46916313340105,0.227515278736136,0.0571386000543593,-0.0765160276483507,5000,"four-neighbours"
3.19482752865008,0.228849345509251,0.0488569189909996,-0.0895623281729693,5000,"four-neighbours"
3.38937655449193,0.27133708555152,0.375768342530321,-0.0427392638992139,5000,"four-neighbours"
3.24769794910133,0.253399636875593,0.0385276041725021,-0.105839554748152,5000,"four-neighbours"
2.86396353375631,0.234007500865822,0.0440697114269744,-0.0987765603139725,5000,"four-neighbours"
2.1216278561477,0.544637562161482,0.00610999883888517,-0.223900536092103,5000,"no-neighbours"
3.42246051366598,0.312765650552204,0.0199948008700648,-0.14283724685612,5000,"no-neighbours"
2.10793138317472,0.503965503756937,0.0142890470258604,-0.177156955190345,5000,"no-neighbours"
1.29014498817527,0.896615882404677,0.0116939954449858,-0.185647378431546,5000,"no-neighbours"
3.55227205427917,0.317004495943652,0.0137831392470901,-0.165747525639616,5000,"no-neighbours"
17.2659828056104,0.058930092858784,0.012303529632612,-0.177753436893672,5000,"no-neighbours"
3.02015257865853,0.408095827732055,0.0116105251683813,-0.176700078005619,5000,"no-neighbours"
1.81257088498195,0.747427769454263,0.00875253710419433,-0.194416721677291,5000,"no-neighbours"
3.34124239923393,0.331437721500553,0.00941498263549829,-0.194505157615669,5000,"no-neighbours"
4.2257153516879,0.271668729515981,0.0141109757389305,-0.162743742682995,5000,"no-neighbours"
