"c","p","gamma","xi"
3.29681039289462,0.229721663645789,0.0928049492669743,0.0619542823059073
3.18957507909772,0.342204816762185,0.120507719236488,0.0729830137606186
3.07036748565911,0.308668287475292,0.110544687583627,0.0826930895575075
3.56239073933716,0.145159470447988,0.071482824741949,0.09194711424706
2.33762628445599,0.439434197789091,0.104529821691057,0.077145817932298
3.21094918629932,0.233312941066871,0.0583970190304882,0.0524668379828978
3.11661198910752,0.142486192311836,0.0303470474951128,0.0179912600039346
2.89600327083784,0.336395759822032,0.0796051482930769,0.0604518110481203
3.10525309076643,0.180195059406736,0.0785225273224129,0.0699274665990973
