"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,490,10,0
1,,490,10,0
2,,490,10,0
3,,485,15,0
4,,480,20,0
5,,480,20,0
6,,480,20,0
7,,480,20,0
8,,480,10,10
9,,474,16,10
10,,472,13,15
11,,466,14,20
12,,463,17,20
13,,447,33,20
14,,436,44,20
15,,436,44,20
16,,425,49,26
17,,417,55,28
18,,413,53,34
19,,407,56,37
20,,404,43,53
21,,395,41,64
22,,401,45,54
23,,398,37,65
24,,400,32,68
25,,396,37,67
26,,389,38,73
27,,381,43,76
28,,376,39,85
29,,366,45,89
30,,368,46,86
31,,370,43,87
32,,376,34,90
33,,368,38,94
34,,374,40,86
35,,376,44,80
36,,366,44,90
37,,361,56,83
38,,366,59,75
39,,366,63,71
40,,367,57,76
41,,365,52,83
42,,366,51,83
43,,365,46,89
44,,362,36,102
45,,364,34,102
46,,371,32,97
47,,378,27,95
48,,378,30,92
49,,381,24,95
50,,386,24,90
51,,383,25,92
52,,380,27,93
53,,367,38,95
54,,375,41,84
55,,377,41,82
56,,386,39,75
57,,396,34,70
58,,402,37,61
59,,393,46,61
60,,394,36,70
61,,399,33,68
62,,404,25,71
63,,403,34,63
64,,402,40,58
65,,400,38,62
66,,401,26,73
67,,401,25,74
68,,388,38,74
69,,396,38,66
70,,387,40,73
71,,391,35,74
72,,398,27,75
73,,395,33,72
74,,402,37,61
75,,403,26,71
76,,407,30,63
77,,407,19,74
78,,401,24,75
79,,408,27,65
80,,416,25,59
81,,407,31,62
82,,406,30,64
83,,402,30,68
84,,411,30,59
85,,413,28,59
86,,414,32,54
87,,413,29,58
88,,404,28,68
89,,417,27,56
90,,417,23,60
91,,428,23,49
92,,429,19,52
93,,429,12,59
94,,435,11,54
95,,438,3,59
96,,440,3,57
97,,444,3,53
98,,444,3,53
99,,450,3,47
100,,453,3,44
101,,455,5,40
102,,460,9,31
103,,459,11,30
104,,457,17,26
105,,453,21,26
106,,455,23,22
107,,460,25,15
108,,459,25,16
109,,465,23,12
110,,465,21,14
111,,465,15,20
112,,465,11,24
113,,460,14,26
114,,459,13,28
115,,455,15,30
116,,446,22,32
117,,440,28,32
118,,434,34,32
119,,423,45,32
120,,412,51,37
121,,402,60,38
122,,400,60,40
123,,386,69,45
124,,381,70,49
125,,379,72,49
126,,377,67,56
127,,370,65,65
128,,367,60,73
129,,368,57,75
130,,370,39,91
131,,365,37,98
132,,356,38,106
133,,349,39,112
134,,349,35,116
135,,343,37,120
136,,343,40,117
137,,348,44,108
138,,338,55,107
139,,344,46,110
140,,352,42,106
141,,357,43,100
142,,358,45,97
143,,357,46,97
144,,369,48,83
145,,373,35,92
146,,374,42,84
147,,380,39,81
148,,386,36,78
149,,391,27,82
150,,384,30,86
151,,381,27,92
152,,382,28,90
153,,388,24,88
154,,390,29,81
155,,391,30,79
156,,398,30,72
157,,390,34,76
158,,397,28,75
159,,409,28,63
160,,406,28,66
161,,392,40,68
162,,398,36,66
163,,400,43,57
164,,405,31,64
165,,408,37,55
166,,406,38,56
167,,413,35,52
168,,408,23,69
169,,411,23,66
170,,411,16,73
171,,419,16,65
172,,425,10,65
173,,427,7,66
174,,430,7,63
175,,435,2,63
176,,436,5,59
177,,436,5,59
178,,448,5,47
179,,448,5,47
180,,449,6,45
181,,448,10,42
182,,461,14,25
183,,461,11,28
184,,468,11,21
185,,457,22,21
186,,458,27,15
187,,463,24,13
188,,458,25,17
189,,458,26,16
190,,453,31,16
191,,449,35,16
192,,440,33,27
193,,428,40,32
194,,428,42,30
195,,419,46,35
196,,413,47,40
197,,413,45,42
198,,399,55,46
199,,396,49,55
200,,394,39,67
201,,394,40,66
202,,398,31,71
203,,394,33,73
204,,387,37,76
205,,383,27,90
206,,391,27,82
207,,395,26,79
208,,393,25,82
209,,392,31,77
210,,396,24,80
211,,399,19,82
212,,401,17,82
213,,410,14,76
214,,413,22,65
215,,415,20,65
216,,419,19,62
217,,424,19,57
218,,415,29,56
219,,426,30,44
220,,412,47,41
221,,397,55,48
222,,390,65,45
223,,384,66,50
224,,382,75,43
225,,377,75,48
226,,372,81,47
227,,367,72,61
228,,366,57,77
229,,360,55,85
230,,362,53,85
231,,358,48,94
232,,358,38,104
233,,354,35,111
234,,347,34,119
235,,345,43,112
236,,344,36,120
237,,339,42,119
238,,337,40,123
239,,341,46,113
240,,341,43,116
241,,357,37,106
242,,374,26,100
243,,374,35,91
244,,366,39,95
245,,365,47,88
246,,373,43,84
247,,382,40,78
248,,390,39,71
249,,379,52,69
250,,387,42,71
251,,387,32,81
252,,392,21,87
253,,391,20,89
254,,395,22,83
255,,400,24,76
256,,409,13,78
257,,406,17,77
258,,412,17,71
259,,411,21,68
260,,415,22,63
261,,418,20,62
262,,419,18,63
263,,418,17,65
264,,424,17,59
265,,429,22,49
266,,435,23,42
267,,431,27,42
268,,431,27,42
269,,418,40,42
270,,427,43,30
271,,420,46,34
272,,416,45,39
273,,415,41,44
274,,409,42,49
275,,408,45,47
276,,410,32,58
277,,404,36,60
278,,408,29,63
279,,412,21,67
280,,416,20,64
281,,417,14,69
282,,413,15,72
283,,397,31,72
284,,396,25,79
285,,391,34,75
286,,386,48,66
287,,391,48,61
288,,390,54,56
289,,389,51,60
290,,389,48,63
291,,390,49,61
292,,393,44,63
293,,399,32,69
294,,395,37,68
295,,403,29,68
296,,406,28,66
297,,402,19,79
298,,407,19,74
299,,405,17,78
300,,405,15,80
301,,405,10,85
302,,408,9,83
303,,404,17,79
304,,418,15,67
305,,420,12,68
306,,429,10,61
307,,443,10,47
308,,437,16,47
309,,444,18,38
310,,445,10,45
311,,458,8,34
312,,461,8,31
313,,461,12,27
314,,459,16,25
315,,462,12,26
316,,457,16,27
317,,450,23,27
318,,449,28,23
319,,452,28,20
320,,450,28,22
321,,450,24,26
322,,450,22,28
323,,446,20,34
324,,445,22,33
325,,438,26,36
326,,434,30,36
327,,420,40,40
328,,416,44,40
329,,416,50,34
330,,414,50,36
331,,411,44,45
332,,391,55,54
333,,381,61,58
334,,373,59,68
335,,370,62,68
336,,363,65,72
337,,366,64,70
338,,364,70,66
339,,358,61,81
340,,354,55,91
341,,350,51,99
342,,345,49,106
343,,345,40,115
344,,344,42,114
345,,347,39,114
346,,355,29,116
347,,357,27,116
348,,365,25,110
349,,365,24,111
350,,368,27,105
351,,363,31,106
352,,360,31,109
353,,373,37,90
354,,383,35,82
355,,393,31,76
356,,395,32,73
357,,396,37,67
358,,390,37,73
359,,391,39,70
360,,392,42,66
361,,381,57,62
362,,381,63,56
363,,376,68,56
364,,363,73,64
365,,360,72,68
366,,347,83,70
367,,334,87,79
368,,324,84,92
369,,326,80,94
370,,317,83,100
371,,310,80,110
372,,306,85,109
373,,309,69,122
374,,307,64,129
375,,303,56,141
376,,282,75,143
377,,281,68,151
378,,277,70,153
379,,279,64,157
380,,273,75,152
381,,275,74,151
382,,281,79,140
383,,276,69,155
384,,280,69,151
385,,287,63,150
386,,284,67,149
387,,303,53,144
388,,314,48,138
389,,324,41,135
390,,313,43,144
391,,317,46,137
392,,327,40,133
393,,330,39,131
394,,328,44,128
395,,331,47,122
396,,335,45,120
397,,347,41,112
398,,347,38,115
399,,354,43,103
400,,355,39,106
401,,369,34,97
402,,373,32,95
403,,372,42,86
404,,383,33,84
405,,381,35,84
406,,382,35,83
407,,393,29,78
408,,382,40,78
409,,378,43,79
410,,372,41,87
411,,382,44,74
412,,390,37,73
413,,384,38,78
414,,386,46,68
415,,388,38,74
416,,388,37,75
417,,383,34,83
418,,388,35,77
419,,393,35,72
420,,393,34,73
421,,388,37,75
422,,388,34,78
423,,389,31,80
424,,399,26,75
425,,393,28,79
426,,398,30,72
427,,396,32,72
428,,393,24,83
