"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,1980,20,0
1,,1980,20,0
2,,1980,20,0
3,,1980,20,0
4,,1980,20,0
5,,1980,20,0
6,,1936,64,0
7,,1936,64,0
8,,1831,169,0
9,,1831,169,0
10,,1831,169,0
11,,1831,169,0
12,,1574,426,0
13,,1087,913,0
14,,445,1535,20
15,,107,1873,20
16,,23,1957,20
17,,23,1957,20
18,,6,1974,20
19,,1,1935,64
20,,1,1935,64
21,,21,1830,149
22,,21,1830,149
23,,21,1830,149
24,,4,1847,149
25,,4,1590,406
26,,48,1103,849
27,,48,461,1491
28,,153,123,1724
29,,153,39,1808
30,,153,39,1808
31,,153,22,1825
32,,410,17,1573
33,,897,17,1086
34,,1529,27,444
35,,1828,66,106
36,,1832,146,22
37,,1616,345,39
38,,1633,345,22
39,,1638,345,17
40,,1200,783,17
41,,596,1387,17
42,,596,1387,17
43,,169,1814,17
44,,186,1814,0
45,,186,1814,0
46,,186,1814,0
47,,186,1804,10
48,,37,1914,49
49,,6,1865,129
50,,6,1649,345
51,,6,1649,345
52,,6,1649,345
53,,3,1214,783
54,,11,612,1377
55,,50,612,1338
56,,104,211,1685
57,,302,229,1469
58,,302,229,1469
59,,302,229,1469
60,,740,229,1031
61,,1344,80,576
62,,1238,155,607
63,,1665,155,180
64,,1665,155,180
65,,1665,155,180
66,,1408,409,183
67,,964,851,185
68,,1113,851,36
69,,1144,825,31
70,,555,1396,49
71,,153,1798,49
72,,20,1931,49
73,,23,1931,46
74,,7,1949,44
75,,7,1843,150
76,,26,1850,124
77,,44,1850,106
78,,10,1884,106
79,,10,1627,363
80,,10,1183,807
81,,10,1183,807
82,,116,1183,701
83,,36,674,1290
84,,36,272,1692
85,,29,146,1825
86,,283,149,1568
87,,700,158,1142
88,,700,158,1142
89,,700,151,1149
90,,1289,151,560
91,,1691,117,192
92,,1824,117,59
93,,1824,117,59
94,,1842,117,41
95,,1842,117,41
96,,1849,37,114
97,,1849,37,114
98,,1818,95,87
99,,1655,255,90
100,,1354,529,117
101,,835,1048,117
102,,835,1048,117
103,,412,1551,37
104,,412,1551,37
105,,93,1877,30
106,,96,1877,27
107,,123,1877,0
108,,123,1877,0
109,,123,1877,0
110,,123,1877,0
111,,123,1812,65
112,,123,1649,228
113,,123,1348,529
114,,123,829,1048
115,,58,894,1048
116,,26,423,1551
117,,26,423,1551
118,,82,106,1812
119,,245,106,1649
120,,546,106,1348
121,,1065,106,829
122,,1065,106,829
123,,1568,106,326
124,,1568,106,326
125,,1737,263,0
126,,1737,263,0
127,,1367,633,0
128,,1367,568,65
129,,1367,536,97
130,,1367,536,97
131,,1367,527,106
132,,1367,527,106
133,,1367,527,106
134,,1367,527,106
135,,902,1057,41
136,,375,1616,9
137,,375,1616,9
138,,80,1763,157
139,,8,1835,157
140,,8,1465,527
141,,8,1465,527
142,,2,1471,527
143,,0,1473,527
144,,0,1473,527
145,,157,1473,370
146,,157,1473,370
147,,415,1585,0
148,,86,1384,530
149,,25,886,1089
150,,25,886,1089
151,,25,582,1393
152,,15,520,1465
153,,7,528,1465
154,,7,528,1465
155,,534,525,941
156,,1093,523,384
157,,1093,523,384
158,,989,931,80
159,,498,1494,8
160,,121,1759,120
161,,121,1430,449
162,,33,1463,504
163,,13,1485,502
164,,13,1485,502
165,,4,1484,512
166,,1,1479,520
167,,113,1479,408
168,,442,1476,82
169,,188,1791,21
170,,188,1791,21
171,,188,1383,429
172,,55,963,982
173,,63,586,1351
174,,63,586,1351
175,,66,492,1442
176,,66,470,1464
177,,66,470,1464
178,,474,461,1065
179,,1037,458,505
180,,1094,778,128
181,,1094,778,128
182,,1188,463,349
183,,1210,463,327
184,,1210,463,327
185,,1219,320,461
186,,1222,320,458
187,,1222,320,458
188,,1222,320,458
189,,1537,320,143
190,,1172,685,143
191,,1172,685,143
192,,1315,685,0
193,,739,941,320
194,,316,1364,320
195,,316,1364,320
196,,316,1364,320
197,,80,1600,320
198,,80,1600,320
199,,80,1600,320
200,,400,1600,0
201,,400,1600,0
202,,400,1600,0
203,,400,1235,365
204,,400,1235,365
205,,115,1520,365
206,,115,944,941
207,,45,591,1364
208,,25,611,1364
209,,20,616,1364
210,,377,388,1235
211,,264,501,1235
212,,264,501,1235
213,,840,501,659
214,,960,804,236
215,,960,804,236
216,,960,804,236
217,,1196,804,0
218,,579,1136,285
219,,213,1502,285
220,,213,1432,355
221,,213,1412,375
222,,213,1407,380
223,,213,1399,388
224,,213,1286,501
225,,498,1286,216
226,,498,1286,216
227,,568,983,449
228,,259,1312,429
229,,264,1312,424
230,,272,1312,416
231,,385,695,920
232,,194,520,1286
233,,194,520,1286
234,,497,520,983
235,,497,520,983
236,,299,718,983
237,,299,718,983
238,,760,874,366
239,,1126,874,0
240,,1126,874,0
241,,1126,545,329
242,,1126,545,329
243,,1126,545,329
244,,1126,545,329
245,,649,831,520
246,,649,831,520
247,,649,831,520
248,,641,1168,191
249,,641,970,389
250,,291,1320,389
251,,96,1359,545
252,,287,1359,354
253,,287,1359,354
254,,287,1359,354
255,,287,1359,354
256,,485,1359,156
257,,132,1712,156
258,,288,1235,477
259,,100,1423,477
260,,100,1423,477
261,,29,1157,814
262,,8,1178,814
263,,2,834,1164
264,,2,639,1359
265,,478,640,882
266,,478,640,882
267,,478,640,882
268,,815,640,545
269,,444,1011,545
270,,794,658,548
271,,614,1033,353
272,,614,845,541
273,,614,845,541
274,,614,774,612
275,,277,1090,633
276,,277,1084,639
277,,630,1084,286
278,,212,1501,287
279,,400,1501,99
280,,92,1809,99
281,,163,1809,28
282,,184,1438,378
283,,61,1567,372
284,,8,1245,747
285,,9,1245,746
286,,9,1245,746
287,,9,1245,746
288,,9,908,1083
289,,380,908,712
290,,380,908,712
291,,755,490,755
292,,464,781,755
293,,237,700,1063
294,,108,829,1063
295,,445,829,726
296,,445,700,855
297,,227,865,908
298,,645,865,490
299,,297,1213,490
300,,605,1213,182
301,,204,1614,182
302,,204,1614,182
303,,175,1772,53
304,,228,1772,0
305,,228,1481,291
306,,54,1428,518
307,,10,1343,647
308,,10,1343,647
309,,0,1353,647
310,,0,1135,865
311,,0,1135,865
312,,291,787,922
313,,518,787,695
314,,647,386,967
315,,446,587,967
316,,265,610,1125
317,,483,610,907
318,,483,610,907
319,,831,436,733
320,,831,392,777
321,,1232,392,376
322,,865,749,386
323,,577,1195,228
324,,577,1195,228
325,,577,1195,228
326,,751,1195,54
