"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,1990,10,0
1,,1990,10,0
2,,1972,28,0
3,,1972,28,0
4,,1972,28,0
5,,1972,28,0
6,,1912,88,0
7,,1912,88,0
8,,1749,251,0
9,,1389,611,0
10,,1389,611,0
11,,827,1173,0
12,,291,1709,0
13,,291,1709,0
14,,291,1699,10
15,,291,1681,28
16,,67,1905,28
17,,67,1905,28
18,,67,1905,28
19,,67,1845,88
20,,77,1845,78
21,,95,1682,223
22,,95,1322,583
23,,95,1322,583
24,,24,831,1145
25,,71,308,1621
26,,59,320,1621
27,,222,320,1458
28,,582,320,1098
29,,443,235,1322
30,,924,316,760
31,,1460,316,224
32,,1460,316,224
33,,1086,690,224
34,,594,1182,224
35,,450,1550,0
36,,450,1550,0
37,,450,1479,71
38,,450,1466,84
39,,127,1777,96
40,,127,1777,96
41,,20,1884,96
42,,20,1745,235
43,,91,1664,245
44,,38,1730,232
45,,50,1730,220
46,,50,1356,594
47,,13,901,1086
48,,152,533,1315
49,,233,533,1234
50,,233,533,1234
51,,144,622,1234
52,,518,299,1183
53,,1010,299,691
54,,1378,192,430
55,,1159,411,430
56,,1159,411,430
57,,1159,345,496
58,,1482,345,173
59,,1076,751,173
60,,1183,714,103
61,,1183,714,103
62,,1183,714,103
63,,1249,714,37
64,,1249,625,126
65,,1249,625,126
66,,739,1172,89
67,,739,1172,89
68,,739,953,308
69,,326,1366,308
70,,199,1582,219
71,,199,1582,219
72,,46,1329,625
73,,46,1329,625
74,,265,1329,406
75,,67,1527,406
76,,67,1527,406
77,,67,1527,406
78,,423,1577,0
79,,423,1030,547
80,,423,1030,547
81,,168,1285,547
82,,168,872,960
83,,168,656,1176
84,,168,656,1176
85,,715,503,782
86,,715,503,782
87,,715,503,782
88,,1128,305,567
89,,1344,305,351
90,,1344,305,351
91,,1157,595,248
92,,1157,595,248
93,,1157,595,248
94,,872,823,305
95,,872,823,305
96,,872,823,305
97,,922,823,255
98,,922,823,255
99,,922,823,255
100,,1177,823,0
101,,561,1439,0
102,,561,1439,0
103,,561,1439,0
104,,561,1099,340
105,,207,1453,340
106,,207,1453,340
107,,59,1118,823
108,,15,1162,823
109,,7,1170,823
110,,347,1170,483
111,,105,1412,483
112,,26,1491,483
113,,486,1514,0
114,,486,898,616
115,,214,1170,616
116,,214,1170,616
117,,82,1302,616
118,,82,948,970
119,,38,992,970
120,,634,864,502
121,,317,1137,546
122,,117,1329,554
123,,117,1329,554
124,,380,1178,442
125,,380,1099,521
126,,283,1321,396
127,,327,1321,352
128,,335,1049,616
129,,132,1252,616
130,,374,1120,506
131,,453,1120,427
132,,175,1377,448
133,,175,1357,468
134,,447,1040,513
135,,447,840,713
136,,579,840,581
137,,579,749,672
138,,327,1045,628
139,,347,800,853
140,,664,800,536
141,,864,800,336
142,,417,1044,539
143,,508,1044,448
144,,508,1044,448
145,,753,743,504
146,,386,1110,504
147,,386,1110,504
148,,589,1110,301
149,,589,1110,301
150,,589,1110,301
151,,890,814,296
152,,890,814,296
153,,890,814,296
154,,890,814,296
155,,890,367,743
156,,631,626,743
157,,927,626,447
158,,927,626,447
159,,927,259,814
160,,927,259,814
161,,1374,259,367
162,,1374,259,367
163,,1100,533,367
164,,655,978,367
165,,657,1343,0
166,,657,1343,0
167,,225,1775,0
168,,225,1775,0
169,,225,1516,259
170,,58,1683,259
171,,15,1726,259
172,,3,1738,259
173,,3,1738,259
174,,3,1738,259
175,,262,1738,0
176,,262,1464,274
177,,262,1019,719
178,,262,654,1084
179,,147,769,1084
180,,147,337,1516
181,,147,337,1516
182,,421,337,1242
183,,866,170,964
184,,1231,127,642
185,,1107,239,654
186,,1539,239,222
187,,1211,567,222
188,,1211,567,222
189,,1378,567,55
190,,876,1112,12
191,,888,1112,0
192,,321,1564,115
193,,321,1564,115
194,,321,1564,115
195,,321,1564,115
196,,321,1564,115
197,,321,1564,115
198,,436,1440,124
199,,436,1440,124
200,,436,1112,452
201,,143,1405,452
202,,143,1405,452
203,,40,963,997
204,,140,987,873
205,,52,508,1440
206,,380,508,1112
207,,380,508,1112
208,,252,636,1112
209,,674,759,567
210,,674,759,567
211,,1241,759,0
212,,1241,759,0
213,,1241,759,0
214,,652,1055,293
215,,652,1055,293
216,,652,952,396
217,,652,928,420
218,,302,1190,508
219,,99,1393,508
220,,317,1468,215
221,,317,1340,343
222,,420,1217,363
223,,444,1217,339
224,,532,1217,251
225,,186,1563,251
226,,186,1563,251
227,,314,974,712
228,,262,1149,589
229,,262,1149,589
230,,83,1328,589
231,,83,978,939
232,,83,775,1142
233,,672,700,628
234,,672,700,628
235,,672,700,628
236,,672,700,628
237,,1022,700,278
238,,1225,354,421
239,,943,711,346
240,,943,711,346
241,,943,536,521
242,,584,895,521
243,,584,716,700
244,,638,1008,354
245,,638,1008,354
246,,638,1008,354
247,,435,1386,179
248,,435,1386,179
249,,614,1386,0
250,,173,1827,0
251,,173,1827,0
252,,173,1470,357
253,,173,1470,357
254,,55,1588,357
255,,55,1229,716
256,,55,1229,716
257,,55,937,1008
258,,412,937,651
259,,170,1179,651
260,,58,913,1029
261,,417,913,670
262,,417,913,670
263,,709,472,819
264,,709,472,819
265,,470,711,819
266,,848,711,441
267,,848,593,559
268,,478,963,559
269,,919,963,118
270,,919,963,118
271,,363,1519,118
272,,363,1277,360
273,,227,1419,354
274,,227,1419,354
275,,227,1419,354
276,,227,1419,354
277,,227,1419,354
278,,469,1180,351
279,,280,1481,239
280,,280,1481,239
281,,67,1324,609
282,,67,1324,609
283,,67,1324,609
284,,253,821,926
285,,253,821,926
286,,253,567,1180
287,,623,567,810
288,,387,803,810
289,,181,1009,810
290,,737,1009,254
291,,282,1464,254
292,,343,1356,301
293,,343,1356,301
294,,87,1399,514
295,,87,1399,514
296,,87,1399,514
297,,87,1346,567
298,,388,1346,266
299,,388,1346,266
300,,601,1346,53
301,,601,1110,289
302,,601,904,495
303,,654,904,442
304,,654,449,897
305,,654,256,1090
306,,654,256,1090
307,,759,131,1110
308,,965,131,904
309,,965,131,904
310,,1420,131,449
311,,1613,131,256
312,,1613,131,256
313,,1869,131,0
314,,1869,131,0
315,,1869,131,0
316,,1869,131,0
317,,1869,131,0
318,,1869,131,0
319,,1652,348,0
320,,1210,659,131
321,,701,1168,131
322,,701,1168,131
323,,701,1168,131
324,,701,1168,131
325,,701,1168,131
