"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,3960,40,0
1,,3960,40,0
2,,3785,215,0
3,,3785,215,0
4,,3101,899,0
5,,1332,2668,0
6,,1332,2668,0
7,,1332,2668,0
8,,1332,2668,0
9,,1332,2668,0
10,,1332,2668,0
11,,123,3877,0
12,,1,3999,0
13,,1,3999,0
14,,0,4000,0
15,,0,4000,0
16,,0,3960,40
17,,0,3785,215
18,,0,3785,215
19,,0,3101,899
20,,0,1332,2668
21,,0,1332,2668
22,,0,1332,2668
23,,40,1332,2628
24,,185,1362,2453
25,,185,1362,2453
26,,733,289,2978
27,,2502,167,1331
28,,2502,167,1331
29,,2502,166,1332
30,,2131,537,1332
31,,1308,1360,1332
32,,385,2283,1332
33,,1258,2619,123
34,,1380,2619,1
35,,132,3867,1
36,,7,3993,0
37,,1,3999,0
38,,0,4000,0
39,,0,3970,30
40,,0,3970,30
41,,0,3834,166
42,,0,3834,166
43,,0,3834,166
44,,0,3834,166
45,,0,3463,537
46,,30,2640,1330
47,,30,1717,2253
48,,166,1381,2453
49,,166,1381,2453
50,,60,239,3701
51,,45,128,3827
52,,416,122,3462
53,,1239,121,2640
54,,2162,121,1717
55,,2252,367,1381
56,,2252,367,1381
57,,2890,977,133
58,,1280,2713,7
59,,118,3881,1
60,,3,3997,0
61,,3,3997,0
62,,0,4000,0
63,,0,4000,0
64,,0,4000,0
65,,0,3894,106
66,,0,3879,121
67,,0,3879,121
68,,0,3879,121
69,,0,3879,121
70,,0,3633,367
71,,0,3633,367
72,,106,3023,871
73,,21,1387,2592
74,,21,219,3760
75,,16,108,3876
76,,16,108,3876
77,,262,105,3633
78,,262,105,3633
79,,872,105,3023
80,,2608,105,1287
81,,3544,337,119
82,,2740,1257,3
83,,2740,1257,3
84,,881,3119,0
85,,881,3119,0
86,,42,3958,0
87,,2,3998,0
88,,2,3898,100
89,,2,3898,100
90,,2,3893,105
91,,2,3893,105
92,,2,3893,105
93,,0,3895,105
94,,0,3895,105
95,,100,3895,5
96,,100,3663,237
97,,7,2841,1152
98,,1,2847,1152
99,,1,985,3014
100,,1,985,3014
101,,1,146,3853
102,,1,106,3893
103,,233,106,3661
104,,1153,106,2741
105,,1153,106,2741
106,,2913,208,879
107,,2913,208,879
108,,3752,206,42
109,,3170,828,2
110,,3170,828,2
111,,3170,828,2
112,,3170,730,100
113,,3170,724,106
114,,3170,724,106
115,,1619,2277,104
116,,1619,2277,104
117,,249,3647,104
118,,249,3647,104
119,,347,3647,6
120,,18,3982,0
121,,0,3898,102
122,,0,3898,102
123,,0,3898,102
124,,0,3276,724
125,,0,3276,724
126,,0,3276,724
127,,0,3276,724
128,,102,3276,622
129,,102,3276,622
130,,4,1821,2175
131,,622,1825,1553
132,,136,941,2923
133,,136,941,2923
134,,136,941,2923
135,,58,684,3258
136,,24,700,3276
137,,1561,716,1723
138,,1561,716,1723
139,,2931,716,353
140,,2931,716,353
141,,2931,716,353
142,,1890,2092,18
143,,325,3675,0
144,,3,3997,0
145,,3,3899,98
146,,3,3895,102
147,,3,3409,588
148,,0,3412,588
149,,0,3412,588
150,,0,3334,666
151,,0,3300,700
152,,98,3284,618
153,,102,3284,614
154,,588,3284,128
155,,25,3847,128
156,,0,3872,128
157,,78,2496,1426
158,,112,913,2975
159,,128,591,3281
160,,72,647,3281
161,,72,647,3281
162,,38,681,3281
163,,16,700,3284
164,,1392,700,1908
165,,2975,700,325
166,,3297,700,3
167,,3297,700,3
168,,1700,2297,3
169,,1700,2297,3
170,,221,3216,563
171,,221,3191,588
172,,221,3191,588
173,,221,3191,588
174,,10,3402,588
175,,10,3346,644
176,,10,3346,644
177,,573,3312,115
178,,55,3833,112
179,,1,3887,112
180,,1,3887,112
181,,0,3888,112
182,,56,3888,56
183,,56,2291,1653
184,,90,2291,1619
185,,33,888,3079
186,,14,907,3079
187,,8,913,3079
188,,8,913,3079
189,,8,702,3290
190,,1605,702,1693
191,,843,1464,1693
192,,2325,1464,211
193,,2325,921,754
194,,2325,867,808
195,,981,2211,808
196,,1192,2210,598
197,,1192,2210,598
198,,1192,2210,598
199,,1192,2210,598
200,,1735,2131,134
201,,1789,2112,99
202,,1789,2106,105
203,,1790,2106,104
204,,1790,2106,104
205,,282,3614,104
206,,282,2852,866
207,,361,2852,787
208,,54,3178,768
209,,10,3228,762
210,,10,1884,2106
211,,3,1891,2106
212,,3,1891,2106
213,,765,1891,1344
214,,765,1891,1344
215,,765,1891,1344
216,,765,1891,1344
217,,1461,2539,0
218,,134,3866,0
219,,6,3994,0
220,,6,2486,1508
221,,6,2486,1508
222,,6,2486,1508
223,,6,2160,1834
224,,6,2110,1884
225,,6,2110,1884
226,,6,2103,1891
227,,1514,2103,383
228,,1514,2103,383
229,,1514,2103,383
230,,525,3418,57
231,,575,3418,7
232,,20,3325,655
233,,27,1998,1975
234,,27,1870,2103
235,,27,1870,2103
236,,4,1893,2103
237,,1,1896,2103
238,,0,1897,2103
239,,648,1897,1455
240,,1975,1897,128
241,,443,3557,0
242,,13,3987,0
243,,13,3987,0
244,,0,4000,0
245,,0,2685,1315
246,,0,2685,1315
247,,0,2130,1870
248,,0,2130,1870
249,,0,2130,1870
250,,0,2130,1870
251,,0,2107,1893
252,,1315,2104,581
253,,233,3185,582
254,,788,3185,27
255,,788,3185,27
256,,34,2279,1687
257,,34,1849,2117
258,,32,1874,2094
259,,8,1888,2104
260,,9,1888,2103
261,,9,1888,2103
262,,2,1895,2103
263,,1662,1895,443
264,,2092,1895,13
265,,322,3665,13
266,,335,3665,0
267,,335,3665,0
268,,13,2905,1082
269,,13,2905,1082
270,,0,2918,1082
271,,0,2164,1836
272,,0,2164,1836
273,,0,2139,1861
274,,0,2112,1888
275,,1082,2112,806
276,,153,3041,806
277,,9,3178,813
278,,754,3187,59
279,,754,3187,59
280,,779,1417,1804
281,,806,1417,1777
282,,806,1417,1777
283,,221,1680,2099
284,,228,1680,2092
285,,60,1835,2105
286,,8,1887,2105
287,,1778,1887,335
288,,1778,1887,335
289,,1778,1887,335
290,,2100,1887,13
291,,2100,958,942
292,,904,2023,1073
293,,168,2750,1082
294,,168,2750,1082
295,,15,2903,1082
296,,0,2918,1082
297,,0,2918,1082
298,,929,2333,738
299,,246,3160,594
300,,25,3222,753
301,,0,3195,805
302,,0,3195,805
303,,0,3195,805
304,,0,3195,805
305,,585,3195,220
306,,585,3195,220
307,,203,2536,1261
308,,69,1986,1945
309,,69,1986,1945
310,,14,1888,2098
311,,14,1873,2113
312,,14,1873,2113
313,,14,1873,2113
314,,1223,1046,1731
315,,1193,1582,1225
316,,286,2464,1250
317,,439,2464,1097
318,,454,2464,1082
319,,48,2870,1082
320,,4,2914,1082
321,,827,2918,255
322,,1057,2368,575
323,,140,3124,736
324,,140,3124,736
325,,140,3069,791
326,,140,3069,791
327,,140,3069,791
328,,140,3069,791
329,,690,3069,241
330,,876,2303,821
331,,876,1396,1728
332,,931,1396,1673
333,,931,1396,1673
334,,931,990,2079
335,,931,946,2123
336,,390,1483,2127
337,,1156,1483,1361
338,,1200,1404,1396
339,,312,2292,1396
340,,312,2292,1396
341,,718,2292,990
342,,762,2292,946
343,,108,2950,942
344,,4,3054,942
