"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,3960,40,0
1,,3823,177,0
2,,3823,177,0
3,,3823,177,0
4,,3823,177,0
5,,3234,766,0
6,,1611,2389,0
7,,209,3791,0
8,,209,3791,0
9,,209,3791,0
10,,4,3996,0
11,,4,3996,0
12,,0,4000,0
13,,0,4000,0
14,,0,4000,0
15,,0,4000,0
16,,0,3823,177
17,,0,3823,177
18,,0,3823,177
19,,0,3823,177
20,,0,3234,766
21,,0,1611,2389
22,,0,209,3791
23,,177,209,3614
24,,143,243,3614
25,,124,57,3819
26,,124,57,3819
27,,709,57,3234
28,,2332,57,1611
29,,3734,57,209
30,,3560,231,209
31,,3560,231,209
32,,3765,231,4
33,,3036,960,4
34,,3040,960,0
35,,1218,2782,0
36,,1218,2782,0
37,,1218,2782,0
38,,70,3930,0
39,,3,3963,34
40,,3,3944,53
41,,3,3944,53
42,,0,3943,57
43,,0,3943,57
44,,0,3943,57
45,,0,3769,231
46,,34,3769,197
47,,53,3769,178
48,,0,3093,907
49,,4,3093,903
50,,0,1275,2725
51,,0,1275,2725
52,,174,1275,2551
53,,51,250,3699
54,,51,183,3766
55,,776,187,3037
56,,776,187,3037
57,,2598,184,1218
58,,2197,585,1218
59,,1305,1477,1218
60,,1484,2446,70
61,,1551,2446,3
62,,159,3838,3
63,,6,3938,56
64,,9,3938,53
65,,9,3934,57
66,,9,3934,57
67,,9,3934,57
68,,9,3811,180
69,,9,3811,180
70,,62,3807,131
71,,62,3807,131
72,,8,3865,127
73,,8,3464,528
74,,1,2579,1420
75,,124,1610,2266
76,,124,1610,2266
77,,27,319,3654
78,,19,174,3807
79,,15,178,3807
80,,416,178,3406
81,,1308,178,2514
82,,2277,178,1545
83,,2277,178,1545
84,,3347,500,153
85,,3500,500,0
86,,2202,1798,0
87,,2202,1740,58
88,,2202,1740,58
89,,426,3509,65
90,,20,3915,65
91,,0,3935,65
92,,0,3834,166
93,,0,3826,174
94,,58,3822,120
95,,58,3822,120
96,,65,3822,113
97,,65,3822,113
98,,4,3883,113
99,,102,3564,334
100,,10,3664,326
101,,14,2366,1620
102,,0,2380,1620
103,,0,2380,1620
104,,0,604,3396
105,,0,198,3802
106,,322,178,3500
107,,322,178,3500
108,,1620,178,2202
109,,1620,178,2202
110,,1374,424,2202
111,,2728,846,426
112,,1622,2358,20
113,,1642,2297,61
114,,1642,2294,64
115,,209,3627,164
116,,209,3627,164
117,,7,3815,178
118,,0,3822,178
119,,0,3822,178
120,,61,3822,117
121,,64,3822,114
122,,164,3822,14
123,,164,3822,14
124,,18,3982,0
125,,18,3736,246
126,,18,3314,668
127,,0,1820,2180
128,,0,1820,2180
129,,0,1820,2180
130,,0,387,3613
131,,0,387,3613
132,,246,185,3569
133,,668,178,3154
134,,2076,282,1642
135,,1611,747,1642
136,,826,1532,1642
137,,2259,1532,209
138,,554,3237,209
139,,756,3077,167
140,,763,3077,160
141,,763,3077,160
142,,763,3059,178
143,,763,3059,178
144,,763,3059,178
145,,41,3781,178
146,,201,3781,18
147,,201,3781,18
148,,201,3781,18
149,,25,3871,104
150,,0,3431,569
151,,0,2646,1354
152,,0,2646,1354
153,,0,941,3059
154,,0,941,3059
155,,0,941,3059
156,,104,941,2955
157,,569,941,2490
158,,1354,941,1705
159,,1354,941,1705
160,,2249,1029,722
161,,2249,1029,722
162,,887,2391,722
163,,111,3167,722
164,,4,3080,916
165,,4,3055,941
166,,4,3055,941
167,,726,3055,219
168,,726,3055,219
169,,726,3055,219
170,,726,3055,219
171,,247,3728,25
172,,272,3728,0
173,,272,3728,0
174,,272,3728,0
175,,11,3179,810
176,,0,3190,810
177,,0,1828,2172
178,,0,1052,2948
179,,0,945,3055
180,,0,945,3055
181,,0,945,3055
182,,810,945,2245
183,,330,1425,2245
184,,1443,1674,883
185,,2219,1674,107
186,,553,2774,673
187,,60,3267,673
188,,3,3324,673
189,,0,3327,673
190,,0,3066,934
191,,0,3055,945
192,,0,3055,945
193,,673,3055,272
194,,673,3055,272
195,,673,3055,272
196,,37,3691,272
197,,262,3727,11
198,,273,3247,480
199,,19,3252,729
200,,19,3252,729
201,,1,1497,2502
202,,0,1005,2995
203,,0,948,3052
204,,0,945,3055
205,,480,945,2575
206,,729,945,2326
207,,307,1367,2326
208,,2080,1367,553
209,,2573,1367,60
210,,2630,1367,3
211,,2633,731,636
212,,2633,695,672
213,,2633,695,672
214,,2633,441,926
215,,1721,1353,926
216,,486,2570,944
217,,50,3005,945
218,,686,3005,309
219,,79,3648,273
220,,4,3723,273
221,,254,3727,19
222,,254,3305,441
223,,272,3305,423
224,,273,3305,422
225,,273,3305,422
226,,273,3305,422
227,,273,3305,422
228,,12,3566,422
229,,422,3578,0
230,,13,3075,912
231,,2,1851,2147
232,,0,1417,2583
233,,0,1417,2583
234,,0,774,3226
235,,0,699,3301
236,,0,695,3305
237,,912,695,2393
238,,1746,1096,1158
239,,1061,2217,722
240,,1061,2217,722
241,,760,3161,79
242,,835,3161,4
243,,839,2900,261
244,,58,3669,273
245,,2,3316,682
246,,0,3307,693
247,,0,3305,695
248,,0,3305,695
249,,0,3305,695
250,,261,3305,434
251,,273,3305,422
252,,429,3558,13
253,,22,3575,403
254,,4,2474,1522
255,,4,2474,1522
256,,4,1530,2466
257,,4,1530,2466
258,,2,1532,2466
259,,0,753,3247
260,,401,697,2902
261,,1522,695,1783
262,,1522,695,1783
263,,2466,695,839
264,,2466,695,839
265,,2466,695,839
266,,3247,695,58
267,,3303,442,255
268,,2165,1164,671
269,,2165,1144,691
270,,2165,1144,691
271,,2165,1144,691
272,,2165,1144,691
273,,746,2561,693
274,,328,3230,442
275,,746,3230,24
276,,766,3230,4
277,,766,3230,4
278,,766,3230,4
279,,766,3230,4
280,,37,3961,2
281,,3,3997,0
282,,0,4000,0
283,,0,2860,1140
284,,0,2860,1140
285,,0,2860,1140
286,,0,2860,1140
287,,0,2860,1140
288,,0,1441,2559
289,,0,770,3230
290,,1140,770,2090
291,,1140,770,2090
292,,1140,770,2090
293,,550,1360,2090
294,,550,1360,2090
295,,1969,629,1402
296,,2640,593,767
297,,2640,590,770
298,,1532,1698,770
299,,1532,1698,770
300,,322,2908,770
301,,322,2908,770
302,,1053,2908,39
303,,105,3892,3
304,,5,3995,0
305,,5,3995,0
306,,0,4000,0
307,,0,4000,0
308,,0,3410,590
309,,0,3410,590
310,,0,3410,590
311,,0,3410,590
312,,0,3410,590
313,,0,2302,1698
314,,0,2302,1698
315,,590,1092,2318
316,,590,1092,2318
317,,232,1450,2318
318,,66,632,3302
319,,66,529,3405
320,,1174,529,2297
321,,711,987,2302
322,,1921,987,1092
323,,1921,987,1092
324,,1921,987,1092
325,,2905,987,108
326,,3008,987,5
327,,1205,2790,5
328,,1210,2790,0
329,,1210,2790,0
330,,1210,2790,0
331,,1210,2790,0
332,,88,3554,358
333,,6,3470,524
334,,6,3470,524
335,,6,3470,524
336,,6,3007,987
337,,0,3013,987
338,,0,3013,987
339,,358,3013,629
340,,524,3013,463
341,,524,3013,463
342,,524,1210,2266
343,,987,1210,1803
344,,987,1210,1803
345,,987,1210,1803
346,,336,1861,1803
347,,63,1012,2925
348,,63,930,3007
349,,1833,963,1204
350,,796,2000,1204
351,,121,2675,1204
352,,121,2669,1210
353,,15,2775,1210
354,,1123,2789,88
355,,186,3808,6
356,,2,3992,6
357,,0,3994,6
358,,0,3994,6
359,,6,3994,0
360,,6,3994,0
361,,6,3343,651
362,,6,3070,924
363,,6,3070,924
364,,6,3037,957
365,,6,2000,1994
366,,6,1325,2669
367,,6,1325,2669
368,,651,1225,2124
369,,498,1637,1865
370,,498,618,2884
371,,315,650,3035
372,,1352,648,2000
373,,1410,1265,1325
374,,1410,1265,1325
375,,1516,1265,1219
