"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,3920,80,0
1,,3914,86,0
2,,3898,102,0
3,,3888,112,0
4,,3866,134,0
5,,3853,147,0
6,,3844,156,0
7,,3818,182,0
8,,3765,149,86
9,,3734,164,102
10,,3701,187,112
11,,3658,208,134
12,,3610,243,147
13,,3578,266,156
14,,3542,276,182
15,,3491,274,235
16,,3449,285,266
17,,3391,310,299
18,,3342,316,342
19,,3290,320,390
20,,3260,318,422
21,,3203,339,458
22,,3245,332,423
23,,3187,364,449
24,,3124,379,497
25,,3113,363,524
26,,3094,343,563
27,,3064,352,584
28,,3046,339,615
29,,3056,338,606
30,,3030,321,649
31,,3013,298,689
32,,3005,316,679
33,,3012,325,663
34,,3009,321,670
35,,3015,307,678
36,,3032,298,670
37,,3038,277,685
38,,3050,273,677
39,,3076,245,679
40,,3106,226,668
41,,3096,231,673
42,,3129,225,646
43,,3138,226,636
44,,3193,209,598
45,,3224,205,571
46,,3222,217,561
47,,3214,235,551
48,,3219,229,552
49,,3219,249,532
50,,3224,252,524
51,,3225,289,486
52,,3233,289,478
53,,3226,312,462
54,,3217,322,461
55,,3222,318,460
56,,3202,324,474
57,,3206,316,478
58,,3190,312,498
59,,3170,336,494
60,,3148,323,529
61,,3114,329,557
62,,3111,342,547
63,,3109,318,573
64,,3105,327,568
65,,3077,322,601
66,,3081,294,625
67,,3085,280,635
68,,3067,282,651
69,,3051,289,660
70,,3034,324,642
71,,3024,333,643
72,,3031,335,634
73,,3025,345,630
74,,3034,363,603
75,,3023,366,611
76,,3016,353,631
77,,3015,343,642
78,,3003,337,660
79,,3012,331,657
80,,3045,316,639
81,,3051,306,643
82,,3078,274,648
83,,3101,257,642
84,,3077,256,667
85,,3078,252,670
86,,3099,235,666
87,,3116,223,661
88,,3108,223,669
89,,3128,232,640
90,,3145,245,610
91,,3152,249,599
92,,3170,241,589
93,,3182,252,566
94,,3199,262,539
95,,3218,253,529
96,,3241,253,506
97,,3220,278,502
98,,3249,246,505
99,,3241,266,493
100,,3241,272,487
101,,3230,285,485
102,,3235,289,476
103,,3230,285,485
104,,3207,270,523
105,,3226,279,495
106,,3224,269,507
107,,3230,246,524
108,,3234,219,547
109,,3238,220,542
110,,3243,219,538
111,,3229,223,548
112,,3273,202,525
113,,3276,189,535
114,,3295,187,518
115,,3280,216,504
116,,3283,208,509
117,,3291,205,504
118,,3302,205,493
119,,3284,235,481
120,,3293,249,458
121,,3308,259,433
122,,3321,244,435
123,,3320,252,428
124,,3311,265,424
125,,3289,283,428
126,,3266,297,437
127,,3258,304,438
128,,3234,320,446
129,,3209,331,460
130,,3205,335,460
131,,3197,333,470
132,,3183,329,488
133,,3162,306,532
134,,3134,313,553
135,,3103,318,579
136,,3086,339,575
137,,3066,347,587
138,,3032,370,598
139,,3026,362,612
140,,3018,379,603
141,,3024,359,617
142,,2995,367,638
143,,2967,363,670
144,,2979,339,682
145,,2974,323,703
146,,3004,305,691
147,,3043,272,685
148,,3053,275,672
149,,3065,250,685
150,,3096,202,702
151,,3106,208,686
152,,3114,193,693
153,,3151,182,667
154,,3155,194,651
155,,3194,172,634
156,,3232,151,617
157,,3273,162,565
158,,3295,158,547
159,,3344,140,516
160,,3381,132,487
161,,3394,140,466
162,,3410,143,447
163,,3435,164,401
164,,3478,158,364
165,,3474,160,366
166,,3507,160,333
167,,3517,169,314
168,,3493,173,334
169,,3510,175,315
170,,3502,183,315
171,,3485,195,320
172,,3468,214,318
173,,3463,237,300
174,,3436,263,301
175,,3409,278,313
176,,3382,300,318
177,,3336,317,347
178,,3323,324,353
179,,3302,324,374
180,,3257,346,397
181,,3217,351,432
182,,3210,339,451
183,,3186,339,475
184,,3165,335,500
185,,3114,367,519
186,,3070,392,538
187,,3024,393,583
188,,3001,385,614
189,,2979,404,617
190,,2950,411,639
191,,2955,393,652
192,,2942,367,691
193,,2923,361,716
194,,2904,357,739
195,,2925,339,736
196,,2941,316,743
197,,2921,329,750
198,,2920,352,728
199,,2934,332,734
200,,2934,313,753
201,,2949,301,750
202,,2952,324,724
203,,2941,339,720
204,,2941,319,740
205,,2939,316,745
206,,2967,334,699
207,,3000,326,674
208,,3030,312,658
209,,3022,315,663
210,,3057,288,655
211,,3075,277,648
212,,3083,249,668
213,,3094,240,666
214,,3123,238,639
215,,3161,226,613
216,,3172,189,639
217,,3196,177,627
218,,3247,157,596
219,,3287,148,565
220,,3287,139,574
221,,3290,146,564
222,,3317,145,538
223,,3357,139,504
224,,3387,148,465
225,,3406,160,434
226,,3422,181,397
227,,3436,185,379
228,,3457,159,384
229,,3465,164,371
230,,3497,175,328
231,,3482,193,325
232,,3469,214,317
233,,3477,194,329
234,,3445,231,324
235,,3446,249,305
236,,3439,252,309
237,,3431,255,314
238,,3412,247,341
239,,3397,229,374
240,,3394,231,375
241,,3336,248,416
242,,3368,224,408
243,,3343,241,416
244,,3326,244,430
245,,3306,254,440
246,,3294,263,443
247,,3293,282,425
248,,3282,239,479
249,,3271,256,473
250,,3262,245,493
251,,3261,240,499
252,,3262,237,501
253,,3276,232,492
254,,3245,242,513
255,,3254,259,487
256,,3264,256,480
257,,3257,257,486
258,,3255,261,484
259,,3270,239,491
260,,3243,262,495
261,,3234,242,524
262,,3284,218,498
263,,3274,214,512
264,,3281,217,502
265,,3282,217,501
266,,3302,222,476
267,,3307,199,494
268,,3312,204,484
269,,3325,198,477
270,,3327,203,470
271,,3345,181,474
272,,3344,178,478
273,,3363,176,461
274,,3386,153,461
275,,3408,146,446
276,,3447,137,416
277,,3448,135,417
278,,3466,136,398
279,,3476,129,395
280,,3473,129,398
281,,3506,142,352
282,,3513,137,350
283,,3526,139,335
284,,3539,123,338
285,,3560,123,317
286,,3582,111,307
287,,3556,139,305
288,,3576,129,295
289,,3607,110,283
290,,3615,109,276
291,,3625,117,258
292,,3610,131,259
293,,3613,147,240
294,,3600,132,268
295,,3592,137,271
296,,3590,163,247
297,,3574,178,248
298,,3580,180,240
299,,3545,201,254
300,,3540,202,258
301,,3496,233,271
302,,3494,240,266
303,,3480,247,273
304,,3468,245,287
305,,3449,254,297
306,,3419,249,332
307,,3370,281,349
308,,3398,237,365
309,,3363,260,377
310,,3303,287,410
311,,3248,329,423
312,,3231,335,434
313,,3224,326,450
314,,3183,334,483
315,,3173,357,470
316,,3128,372,500
317,,3094,372,534
318,,3097,329,574
319,,3098,313,589
