"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,3960,40,0
1,,3960,40,0
2,,3834,166,0
3,,3834,166,0
4,,3834,166,0
5,,3279,721,0
6,,3279,721,0
7,,1753,2247,0
8,,1753,2247,0
9,,1753,2247,0
10,,1753,2247,0
11,,1753,2247,0
12,,194,3806,0
13,,12,3988,0
14,,0,4000,0
15,,0,4000,0
16,,0,3960,40
17,,0,3834,166
18,,0,3834,166
19,,0,3834,166
20,,0,3279,721
21,,0,3279,721
22,,0,1753,2247
23,,40,1753,2207
24,,131,1788,2081
25,,29,1890,2081
26,,29,1890,2081
27,,584,331,3085
28,,436,297,3267
29,,1875,372,1753
30,,1875,372,1753
31,,1324,923,1753
32,,1324,923,1753
33,,560,1687,1753
34,,2119,1687,194
35,,2301,1687,12
36,,2313,1687,0
37,,2313,1687,0
38,,531,3469,0
39,,22,3943,35
40,,22,3841,137
41,,22,3841,137
42,,0,3863,137
43,,0,3715,285
44,,0,3628,372
45,,0,3628,372
46,,35,3077,888
47,,104,3110,786
48,,8,2442,1550
49,,1,2449,1550
50,,149,2449,1402
51,,236,2449,1315
52,,236,2449,1315
53,,787,667,2546
54,,787,158,3055
55,,1551,158,2291
56,,1365,344,2291
57,,995,692,2313
58,,523,1164,2313
59,,179,1508,2313
60,,1961,1508,531
61,,970,3008,22
62,,970,2975,55
63,,970,2879,151
64,,83,3781,136
65,,83,3781,136
66,,83,3781,136
67,,83,3781,136
68,,83,3781,136
69,,116,3781,103
70,,212,3781,7
71,,13,3801,186
72,,13,3431,556
73,,13,2959,1028
74,,13,2615,1372
75,,0,2628,1372
76,,0,1128,2872
77,,0,1128,2872
78,,186,1128,2686
79,,556,219,3225
80,,941,306,2753
81,,1078,513,2409
82,,1078,513,2409
83,,2578,513,909
84,,2578,513,909
85,,2578,513,909
86,,3487,307,206
87,,2659,1135,206
88,,1007,2787,206
89,,63,3731,206
90,,2,3779,219
91,,2,3779,219
92,,2,3779,219
93,,208,3779,13
94,,1,3986,13
95,,0,3900,100
96,,0,3693,307
97,,13,3693,294
98,,1,3705,294
99,,0,3706,294
100,,0,3706,294
101,,0,3706,294
102,,87,2878,1035
103,,294,1226,2480
104,,294,282,3424
105,,294,221,3485
106,,294,221,3485
107,,294,221,3485
108,,254,261,3485
109,,1082,54,2864
110,,2680,107,1213
111,,3624,107,269
112,,3685,107,208
113,,3345,435,220
114,,3345,434,221
115,,2253,1526,221
116,,2460,1526,14
117,,2461,1526,13
118,,2461,1526,13
119,,2461,1526,13
120,,2473,1526,1
121,,582,3418,0
122,,30,3970,0
123,,30,3930,40
124,,30,3930,40
125,,1,3905,94
126,,1,3905,94
127,,0,3906,94
128,,0,3566,434
129,,0,3566,434
130,,40,2474,1486
131,,40,2474,1486
132,,61,2507,1432
133,,61,2507,1432
134,,3,2565,1432
135,,343,2565,1092
136,,343,673,2984
137,,1435,121,2444
138,,1278,278,2444
139,,1278,278,2444
140,,1278,249,2473
141,,1278,249,2473
142,,1278,248,2474
143,,3170,248,582
144,,3722,248,30
145,,2993,977,30
146,,2993,977,30
147,,3022,944,34
148,,1310,2656,34
149,,133,3776,91
150,,133,3776,91
151,,133,3776,91
152,,4,3905,91
153,,0,3752,248
154,,33,3752,215
155,,2,3783,215
156,,58,3785,157
157,,58,3785,157
158,,58,3785,157
159,,1,3842,157
160,,157,3114,729
161,,12,3259,729
162,,12,3259,729
163,,12,1547,2441
164,,3,378,3619
165,,3,378,3619
166,,3,378,3619
167,,732,249,3019
168,,574,403,3023
169,,426,551,3023
170,,2138,520,1342
171,,3316,518,166
172,,3316,518,166
173,,3316,518,166
174,,3445,461,94
175,,2270,1639,91
176,,558,3206,236
177,,63,3732,205
178,,5,3792,203
179,,5,3783,212
180,,5,3783,212
181,,62,3783,155
182,,3,3843,154
183,,148,3685,167
184,,148,3537,315
185,,148,3537,315
186,,157,3537,306
187,,157,3537,306
188,,4,3690,306
189,,4,3690,306
190,,158,2515,1327
191,,306,803,2891
192,,306,277,3417
193,,306,217,3477
194,,306,217,3477
195,,306,217,3477
196,,247,276,3477
197,,1370,272,2358
198,,3082,272,646
199,,3608,272,120
200,,3668,272,60
201,,3668,272,60
202,,3668,272,60
203,,3668,119,213
204,,3728,119,153
205,,3347,496,157
206,,3347,496,157
207,,2100,1743,157
208,,2100,1743,157
209,,2100,1743,157
210,,2253,1743,4
211,,2253,1684,63
212,,2257,1628,115
213,,2257,1628,115
214,,487,3398,115
215,,487,3398,115
216,,487,3398,115
217,,26,3859,115
218,,85,3859,56
219,,141,3859,0
220,,141,3478,381
221,,141,3478,381
222,,6,2366,1628
223,,6,2366,1628
224,,0,2372,1628
225,,0,2372,1628
226,,0,2372,1628
227,,381,2372,1247
228,,381,2372,1247
229,,1286,944,1770
230,,533,1697,1770
231,,533,1697,1770
232,,533,1236,2231
233,,533,1236,2231
234,,533,1236,2231
235,,166,1603,2231
236,,1936,1603,461
237,,446,2958,596
238,,446,2958,596
239,,907,2952,141
240,,50,3809,141
241,,50,3809,141
242,,50,3809,141
243,,50,3809,141
244,,135,3517,348
245,,135,2764,1101
246,,141,2764,1095
247,,14,2891,1095
248,,1,2904,1095
249,,0,2905,1095
250,,0,2538,1462
251,,342,2538,1120
252,,788,1355,1857
253,,788,1355,1857
254,,788,1355,1857
255,,788,498,2714
256,,480,806,2714
257,,613,1040,2347
258,,248,1405,2347
259,,1555,1538,907
260,,1555,1538,907
261,,362,2731,907
262,,887,2936,177
263,,887,2923,190
264,,887,2922,191
265,,67,3742,191
266,,117,3742,141
267,,2,3550,448
268,,0,3552,448
269,,127,3552,321
270,,140,3552,308
271,,141,3244,615
272,,5,3146,849
273,,5,2781,1214
274,,307,2603,1090
275,,307,2603,1090
276,,307,1410,2283
277,,307,1078,2615
278,,425,1268,2307
279,,659,1268,2073
280,,563,909,2528
281,,420,1235,2345
282,,119,1421,2460
283,,1312,1419,1269
284,,1644,1419,937
285,,468,2595,937
286,,468,2595,937
287,,1288,2459,253
288,,120,3627,253
289,,235,3622,143
290,,11,3848,141
291,,0,3859,141
292,,0,3859,141
293,,0,3669,331
294,,136,3669,195
295,,4,3340,656
296,,6,3017,977
297,,6,2716,1278
298,,6,2716,1278
299,,6,2716,1278
300,,196,1540,2264
301,,196,1540,2264
302,,657,1540,1803
303,,983,372,2645
304,,1284,372,2344
305,,906,524,2570
306,,906,513,2581
307,,1732,863,1405
308,,794,1801,1405
309,,158,2437,1405
310,,1197,2434,369
311,,1197,2431,372
312,,1423,2431,146
313,,1434,2431,135
314,,1434,2431,135
315,,1434,2431,135
316,,1434,2431,135
317,,1566,2431,3
318,,1569,2431,0
319,,1569,2431,0
320,,1569,2053,378
321,,1569,2053,378
322,,223,3049,728
323,,18,2316,1666
324,,1,1697,2302
325,,1,1568,2431
326,,0,1569,2431
327,,378,1569,2053
328,,88,1859,2053
329,,438,1859,1703
330,,1376,1859,765
331,,906,2965,129
332,,1035,2965,0
333,,1035,2965,0
334,,65,3935,0
335,,65,3935,0
336,,65,3935,0
337,,65,2589,1346
338,,65,2384,1551
339,,8,2424,1568
340,,8,2424,1568
341,,8,2423,1569
342,,8,2423,1569
343,,1,2140,1859
344,,1346,2141,513
