"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,980,20,0
1,,980,20,0
2,,975,25,0
3,,975,25,0
4,,975,25,0
5,,962,38,0
6,,954,46,0
7,,924,76,0
8,,914,66,20
9,,904,71,25
10,,891,84,25
11,,866,109,25
12,,832,130,38
13,,790,164,46
14,,767,157,76
15,,743,171,86
16,,721,183,96
17,,649,242,109
18,,585,281,134
19,,540,292,168
20,,459,331,210
21,,390,377,233
22,,355,408,237
23,,291,455,254
24,,255,419,326
25,,223,387,390
26,,218,360,422
27,,209,296,495
28,,229,237,534
29,,217,204,579
30,,218,144,638
31,,221,118,661
32,,237,95,668
33,,265,83,652
34,,301,72,627
35,,320,66,614
36,,328,60,612
37,,340,61,599
38,,395,68,537
39,,450,68,482
40,,482,75,443
41,,551,81,368
42,,611,86,303
43,,648,88,264
44,,696,99,205
45,,723,91,186
46,,743,94,163
47,,755,87,158
48,,744,103,153
49,,712,136,152
50,,706,146,148
51,,645,195,160
52,,615,226,159
53,,564,274,162
54,,529,309,162
55,,460,356,184
56,,439,339,222
57,,429,337,234
58,,406,300,294
59,,398,285,317
60,,362,270,368
61,,322,282,396
62,,308,233,459
63,,290,235,475
64,,288,229,483
65,,278,227,495
66,,264,225,511
67,,259,197,544
68,,239,170,591
69,,261,150,589
70,,288,138,574
71,,299,135,566
72,,368,105,527
73,,404,86,510
74,,452,81,467
75,,481,67,452
76,,556,61,383
77,,570,57,373
78,,576,60,364
79,,609,59,332
80,,619,70,311
81,,649,73,278
82,,663,100,237
83,,664,125,211
84,,661,144,195
85,,626,179,195
86,,597,239,164
87,,591,253,156
88,,557,289,154
89,,495,338,167
90,,451,363,186
91,,424,375,201
92,,397,364,239
93,,340,362,298
94,,302,375,323
95,,280,358,362
96,,256,306,438
97,,221,291,488
98,,200,281,519
99,,205,252,543
100,,176,223,601
101,,180,192,628
102,,186,167,647
103,,217,139,644
104,,227,119,654
105,,256,88,656
106,,307,77,616
107,,350,65,585
108,,373,60,567
109,,411,64,525
110,,499,56,445
111,,528,62,410
112,,556,75,369
113,,598,73,329
114,,634,78,288
115,,658,90,252
116,,666,103,231
117,,692,113,195
118,,721,98,181
119,,722,115,163
120,,698,152,150
121,,699,158,143
122,,648,202,150
123,,601,232,167
124,,562,269,169
125,,537,303,160
126,,486,324,190
127,,464,311,225
128,,419,345,236
129,,367,341,292
130,,350,315,335
131,,317,301,382
132,,304,295,401
133,,280,281,439
134,,248,289,463
135,,247,250,503
136,,246,211,543
137,,265,188,547
138,,266,164,570
139,,263,139,598
140,,279,116,605
141,,308,92,600
142,,322,83,595
143,,374,74,552
144,,422,75,503
145,,458,77,465
146,,483,83,434
147,,513,90,397
148,,524,95,381
149,,568,99,333
150,,605,110,285
151,,606,131,263
152,,605,154,241
153,,596,182,222
154,,607,187,206
155,,616,197,187
156,,592,226,182
157,,564,252,184
158,,526,268,206
159,,492,277,231
160,,451,284,265
161,,423,300,277
162,,392,316,292
163,,361,314,325
164,,321,317,362
165,,286,315,399
166,,275,294,431
167,,273,261,466
168,,271,242,487
169,,249,238,513
170,,236,224,540
171,,228,203,569
172,,231,186,583
173,,253,176,571
174,,286,169,545
175,,297,161,542
176,,304,142,554
177,,334,128,538
178,,352,128,520
179,,380,119,501
180,,405,125,470
181,,438,132,430
182,,461,136,403
183,,492,128,380
184,,524,124,352
185,,551,118,331
186,,576,119,305
187,,575,124,301
188,,575,124,301
189,,584,119,297
190,,587,143,270
191,,586,162,252
192,,585,169,246
193,,571,191,238
194,,558,193,249
195,,527,217,256
196,,483,262,255
197,,482,247,271
198,,474,240,286
199,,466,247,287
200,,459,231,310
201,,439,244,317
202,,411,248,341
203,,405,214,381
204,,378,232,390
205,,376,222,402
206,,387,197,416
207,,379,199,422
208,,387,176,437
209,,391,144,465
210,,384,140,476
211,,397,124,479
212,,395,143,462
213,,409,147,444
214,,444,126,430
215,,450,130,420
216,,475,133,392
217,,516,130,354
218,,502,142,356
219,,512,123,365
220,,519,137,344
221,,516,159,325
222,,536,158,306
223,,571,152,277
224,,554,176,270
225,,549,185,266
226,,519,215,266
227,,503,213,284
228,,478,237,285
229,,454,258,288
230,,423,292,285
231,,394,300,306
232,,378,295,327
233,,359,303,338
234,,333,317,350
235,,310,294,396
236,,295,289,416
237,,279,277,444
238,,258,266,476
239,,280,240,480
240,,274,208,518
241,,277,193,530
242,,290,179,531
243,,285,168,547
244,,281,150,569
245,,311,123,566
246,,349,116,535
247,,385,104,511
248,,390,100,510
249,,430,97,473
250,,461,82,457
251,,491,82,427
252,,534,77,389
253,,553,91,356
254,,582,106,312
255,,599,108,293
256,,619,105,276
257,,632,118,250
258,,640,128,232
259,,636,164,200
260,,590,203,207
261,,579,211,210
262,,547,245,208
263,,512,286,202
264,,457,343,200
265,,421,369,210
266,,351,408,241
267,,317,389,294
268,,274,409,317
269,,244,403,353
270,,229,380,391
271,,202,337,461
272,,187,316,497
273,,168,260,572
274,,177,231,592
275,,185,195,620
276,,200,152,648
277,,198,136,666
278,,210,110,680
279,,232,83,685
280,,268,64,668
281,,316,64,620
282,,346,50,604
283,,393,52,555
284,,434,50,516
285,,496,57,447
286,,527,74,399
287,,586,90,324
288,,616,89,295
289,,640,115,245
290,,654,142,204
291,,670,144,186
292,,668,165,167
293,,642,201,157
294,,646,200,154
295,,572,275,153
296,,547,288,165
297,,496,310,194
298,,458,348,194
299,,417,361,222
300,,364,361,275
301,,335,375,290
302,,305,331,364
303,,278,319,403
304,,261,287,452
305,,243,265,492
306,,252,222,526
307,,255,183,562
308,,256,169,575
309,,247,147,606
310,,267,126,607
311,,296,107,597
312,,292,95,613
313,,318,99,583
314,,359,97,544
315,,378,78,544
316,,451,71,478
317,,484,71,445
318,,524,82,394
319,,566,74,360
320,,589,90,321
321,,633,87,280
322,,642,111,247
323,,644,138,218
324,,640,163,197
325,,610,201,189
326,,596,235,169
327,,527,284,189
328,,501,315,184
329,,481,330,189
330,,436,355,209
331,,390,376,234
332,,352,365,283
333,,331,360,309
334,,293,333,374
335,,273,325,402
336,,245,314,441
337,,224,283,493
338,,212,249,539
339,,213,221,566
340,,201,204,595
341,,215,168,617
342,,199,161,640
343,,204,152,644
344,,236,126,638
345,,259,116,625
346,,304,110,586
347,,328,108,564
348,,383,116,501
349,,406,108,486
350,,439,95,466
351,,487,104,409
352,,523,112,365
353,,548,121,331
354,,544,144,312
355,,567,149,284
356,,562,169,269
357,,560,193,247
358,,566,204,230
359,,543,229,228
360,,532,237,231
361,,523,225,252
362,,494,241,265
363,,470,253,277
364,,453,259,288
365,,430,262,308
366,,394,265,341
367,,372,270,358
368,,361,270,369
369,,344,266,390
370,,327,251,422
371,,310,238,452
372,,302,232,466
373,,296,210,494
374,,290,203,507
375,,314,191,495
376,,331,162,507
377,,362,134,504
378,,374,129,497
379,,373,133,494
380,,402,123,475
381,,415,112,473
382,,406,133,461
383,,415,157,428
384,,429,186,385
385,,439,194,367
386,,438,197,365
387,,457,210,333
388,,456,229,315
389,,413,263,324
390,,429,252,319
391,,421,259,320
392,,425,252,323
393,,417,253,330
394,,408,259,333
395,,395,264,341
396,,359,245,396
397,,331,260,409
398,,305,250,445
399,,305,249,446
400,,299,251,450
401,,275,256,469
402,,260,247,493
403,,279,213,508
404,,301,187,512
405,,308,183,509
406,,317,182,501
407,,332,164,504
408,,337,148,515
409,,348,141,511
410,,398,144,458
411,,391,162,447
412,,420,147,433
413,,419,150,431
414,,402,183,415
415,,408,188,404
416,,408,204,388
417,,413,230,357
418,,421,230,349
419,,416,254,330
420,,422,246,332
421,,421,232,347
422,,419,245,336
423,,407,248,345
424,,416,210,374
425,,391,217,392
426,,400,199,401
427,,397,207,396
428,,384,201,415
429,,380,187,433
430,,381,167,452
431,,371,189,440
432,,355,198,447
433,,343,204,453
434,,333,214,453
435,,367,200,433
436,,375,193,432
437,,389,196,415
438,,394,207,399
439,,403,182,415
440,,400,197,403
441,,389,190,421
442,,382,217,401
443,,402,218,380
444,,423,214,363
445,,395,209,396
446,,402,218,380
447,,381,218,401
448,,375,221,404
449,,376,207,417
450,,381,208,411
451,,373,217,410
452,,366,218,416
453,,384,216,400
454,,375,210,415
455,,372,217,411
456,,345,231,424
457,,337,237,426
458,,341,228,431
459,,366,207,427
460,,364,202,434
461,,372,200,428
462,,371,191,438
463,,373,189,438
464,,379,176,445
465,,383,172,445
466,,408,167,425
467,,403,179,418
468,,415,175,410
469,,419,173,408
470,,434,146,420
471,,430,157,413
472,,455,145,400
473,,468,158,374
474,,468,151,381
475,,489,136,375
476,,515,121,364
477,,544,121,335
478,,545,122,333
479,,537,146,317
480,,513,162,325
481,,500,170,330
482,,517,172,311
483,,521,185,294
484,,538,195,267
485,,513,208,279
486,,484,225,291
487,,470,210,320
488,,451,228,321
489,,449,243,308
490,,411,283,306
491,,399,285,316
492,,383,287,330
493,,349,280,371
494,,355,273,372
495,,359,243,398
496,,349,236,415
497,,320,212,468
498,,292,228,480
499,,296,209,495
500,,290,205,505
501,,309,208,483
502,,331,198,471
503,,322,199,479
504,,322,183,495
505,,324,163,513
506,,358,146,496
507,,398,117,485
508,,395,124,481
509,,435,124,441
510,,451,114,435
511,,496,109,395
512,,503,106,391
513,,520,125,355
514,,542,136,322
515,,513,155,332
516,,517,161,322
517,,500,187,313
518,,522,186,292
519,,526,205,269
520,,495,234,271
521,,506,241,253
522,,491,230,279
523,,465,250,285
524,,450,249,301
525,,451,254,295
526,,436,253,311
527,,410,231,359
528,,378,245,377
529,,366,249,385
530,,348,241,411
531,,343,221,436
532,,339,221,440
533,,322,220,458
534,,304,231,465
535,,309,205,486
536,,345,176,479
537,,341,168,491
538,,349,181,470
539,,344,181,475
540,,356,171,473
541,,380,158,462
542,,397,153,450
543,,420,155,425
544,,439,152,409
545,,454,144,402
546,,441,157,402
547,,432,177,391
548,,434,177,389
549,,442,200,358
550,,462,207,331
551,,457,223,320
552,,459,216,325
553,,462,200,338
554,,467,185,348
555,,478,187,335
556,,447,200,353
557,,437,201,362
558,,429,196,375
559,,438,202,360
560,,426,217,357
561,,417,221,362
562,,410,226,364
563,,369,231,400
564,,346,246,408
565,,338,243,419
566,,344,238,418
567,,355,228,417
568,,379,215,406
569,,373,214,413
570,,362,207,431
571,,356,197,447
572,,354,207,439
573,,351,209,440
574,,347,208,445
575,,351,213,436
576,,344,216,440
577,,342,220,438
578,,336,221,443
579,,331,219,450
580,,338,215,447
581,,337,227,436
582,,346,226,428
583,,338,232,430
584,,352,221,427
585,,373,209,418
586,,370,204,426
587,,373,203,424
588,,374,191,435
589,,359,202,439
590,,348,204,448
591,,370,189,441
592,,366,204,430
593,,386,191,423
594,,385,197,418
595,,379,203,418
596,,366,206,428
597,,393,171,436
598,,417,173,410
599,,403,184,413
600,,413,192,395
601,,393,207,400
602,,410,196,394
603,,400,192,408
604,,406,219,375
605,,378,260,362
606,,339,273,388
607,,305,312,383
608,,256,340,404
609,,263,338,399
610,,269,333,398
611,,297,313,390
612,,279,288,433
613,,269,274,457
614,,258,238,504
615,,261,192,547
616,,280,186,534
617,,296,179,525
618,,272,196,532
619,,273,179,548
620,,295,158,547
621,,298,152,550
622,,316,152,532
623,,319,157,524
624,,346,142,512
625,,370,121,509
626,,423,110,467
627,,471,97,432
628,,526,84,390
629,,579,77,344
630,,580,77,343
631,,595,84,321
632,,603,80,317
633,,617,94,289
634,,652,93,255
635,,635,129,236
636,,644,127,229
637,,615,151,234
638,,590,184,226
639,,587,212,201
640,,550,246,204
641,,518,292,190
642,,499,288,213
643,,489,307,204
644,,466,306,228
645,,433,299,268
646,,403,305,292
647,,371,289,340
648,,350,265,385
649,,338,245,417
650,,333,233,434
651,,306,237,457
652,,288,229,483
653,,277,206,517
654,,281,184,535
655,,264,179,557
656,,294,173,533
657,,286,174,540
658,,303,154,543
659,,329,143,528
660,,348,141,511
