"time","placeholder","Susceptible","Infected-infectious","Recovered"
0,,2940,60,0
1,,2935,65,0
2,,2931,69,0
3,,2912,88,0
4,,2897,103,0
5,,2884,116,0
6,,2859,141,0
7,,2847,153,0
8,,2830,105,65
9,,2802,129,69
10,,2795,117,88
11,,2782,115,103
12,,2771,113,116
13,,2760,99,141
14,,2758,89,153
15,,2752,78,170
16,,2751,51,198
17,,2740,55,205
18,,2724,58,218
19,,2714,57,229
20,,2702,58,240
21,,2701,57,242
22,,2752,65,183
23,,2742,78,180
24,,2751,77,172
25,,2753,74,173
26,,2759,71,170
27,,2773,70,157
28,,2778,76,146
29,,2790,67,143
30,,2815,56,129
31,,2810,58,132
32,,2812,56,132
33,,2813,59,128
34,,2810,62,128
35,,2797,70,133
36,,2794,74,132
37,,2783,83,134
38,,2787,78,135
39,,2792,78,130
40,,2787,83,130
41,,2792,76,132
42,,2772,82,146
43,,2783,76,141
44,,2794,67,139
45,,2797,67,136
46,,2803,63,134
47,,2798,60,142
48,,2809,53,138
49,,2800,48,152
50,,2791,59,150
51,,2783,67,150
52,,2782,73,145
53,,2778,81,141
54,,2760,97,143
55,,2765,106,129
56,,2755,115,130
57,,2749,116,135
58,,2747,119,134
59,,2737,123,140
60,,2703,153,144
61,,2702,141,157
62,,2686,155,159
63,,2696,141,163
64,,2677,148,175
65,,2667,147,186
66,,2655,149,196
67,,2653,113,234
68,,2658,104,238
69,,2652,87,261
70,,2652,92,256
71,,2649,87,264
72,,2644,90,266
73,,2641,87,272
74,,2645,89,266
75,,2648,107,245
76,,2652,106,242
77,,2660,107,233
78,,2661,104,235
79,,2667,96,237
80,,2668,96,236
81,,2706,92,202
82,,2716,73,211
83,,2717,90,193
84,,2722,79,199
85,,2742,67,191
86,,2751,63,186
87,,2757,60,183
88,,2765,54,181
89,,2768,52,180
90,,2768,36,196
91,,2775,39,186
92,,2786,43,171
93,,2794,47,159
94,,2806,38,156
95,,2809,45,146
96,,2822,53,125
97,,2822,52,126
98,,2830,52,118
99,,2829,61,110
100,,2821,69,110
101,,2836,66,98
102,,2837,64,99
103,,2826,69,105
104,,2830,82,88
105,,2819,90,91
106,,2806,90,104
107,,2796,88,116
108,,2798,98,104
109,,2789,102,109
110,,2780,98,122
111,,2764,102,134
112,,2764,94,142
113,,2761,88,151
114,,2761,82,157
115,,2761,75,164
116,,2762,72,166
117,,2759,74,167
118,,2752,64,184
119,,2752,64,184
120,,2761,61,178
121,,2758,72,170
122,,2740,87,173
123,,2738,88,174
124,,2750,78,172
125,,2759,75,166
126,,2763,79,158
127,,2772,79,149
128,,2782,64,154
129,,2791,47,162
130,,2797,43,160
131,,2808,40,152
132,,2826,35,139
133,,2835,22,143
134,,2830,30,140
135,,2838,26,136
136,,2842,24,134
137,,2849,20,131
138,,2857,25,118
139,,2863,27,110
140,,2869,30,101
141,,2872,19,109
142,,2889,21,90
143,,2908,21,71
144,,2912,25,63
145,,2908,27,65
146,,2916,22,62
147,,2927,21,52
148,,2927,24,49
149,,2925,28,47
150,,2927,28,45
151,,2929,26,45
152,,2924,24,52
153,,2923,28,49
154,,2922,27,51
155,,2928,29,43
156,,2917,34,49
157,,2912,39,49
158,,2909,40,51
159,,2907,42,51
160,,2907,43,50
161,,2906,46,48
162,,2907,40,53
163,,2901,37,62
164,,2888,45,67
165,,2889,45,66
166,,2897,37,66
167,,2894,35,71
168,,2896,31,73
169,,2898,33,69
170,,2901,28,71
171,,2898,18,84
172,,2896,19,85
173,,2898,23,79
174,,2897,25,78
175,,2897,26,77
176,,2902,25,73
177,,2912,23,65
178,,2908,29,63
179,,2906,30,64
180,,2913,27,60
181,,2917,23,60
182,,2913,30,57
183,,2915,27,58
184,,2916,33,51
185,,2925,28,47
186,,2928,23,49
187,,2925,25,50
188,,2921,31,48
189,,2915,29,56
190,,2919,29,52
191,,2918,26,56
192,,2917,26,57
193,,2920,27,53
194,,2925,23,52
195,,2931,15,54
196,,2930,11,59
197,,2930,14,56
198,,2918,23,59
199,,2922,24,54
200,,2924,26,50
201,,2924,28,48
202,,2926,28,46
203,,2930,30,40
204,,2920,37,43
205,,2922,29,49
206,,2923,27,50
207,,2918,29,53
208,,2922,27,51
209,,2930,27,43
210,,2933,26,41
211,,2933,16,51
212,,2937,11,52
213,,2941,8,51
214,,2942,3,55
215,,2942,3,55
216,,2942,3,55
217,,2944,0,56
218,,2947,0,53
219,,2960,0,40
220,,2965,0,35
221,,2968,0,32
222,,2970,0,30
223,,2970,0,30
224,,2974,0,26
225,,2984,0,16
226,,2989,0,11
227,,2992,0,8
228,,2997,0,3
229,,2997,0,3
230,,2997,0,3
231,,3000,0,0
